SITE_ID,DOMGEOL_BSN,DAMCNT_BSN,DAMDEN_BSN,ELEV_SITE,ELEVMAX_BSN,ELEVMEAN_BSN,ELEVMIN_BSN,GNEISSAREA_BSN,GNEISSPCT_BSN,GRANITICAREA_BSN,GRANITICPCT_BSN,HOUSEDEN_BSN,MAFULAREA_BSN,MAFULPCT_BSN,PERMRATE_BSN,PERMRATE_SITE,POPDEN_BSN,PSUM6M_BSN,PSUMPY_BSN,QTRNRYAREA_BSN,QTRNRYPCT_BSN,ROADDEN_BSN,SANDPCT_BSN,SITE_GEOLOGY,PMEAN_BSN,PMIN_BSN,PMAX_BSN,PIP_BSN,TIP_BSN,TMEAN_BSN,TMAX_BSN,TMIN_BSN,TMEANSD_BSN,TMINSD_BSN,TMAXSD_BSN,PMIN_PT,PMAX_PT,PMEAN_PT,PIP_PT,TIP_PT,TMIN_PT,TMAX_PT,TMEAN_PT,TMEANPW_PT,TMEANPY_PT
NLA_MI-138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_MI-102,SDMNTRY,5,0.00255415,17699,42731,26574.30078,17598,0,0,0,0,27.7798,0,0,22.326499,0,36.326301,39057.39844,91242.89844,0,0,1.90083,65.863197,SDMNTRY,88075.79688,3922.5,9461.509766,38971.60156,1824.400024,748.114014,1342.27002,153.955002,79.973702,86.739998,80.468498,3157,9301,87496,31149,1807.900024,370,1196,783.072022,-85.833298,918.333008
NLA12_MI-103,SDMNTRY,0,0,27324,38955,28970.40039,27252,0,0,0,0,24.259,0,0,13.6988,14,22.987199,29372.30078,81497.39844,0,0,1.25837,58.8652,SDMNTRY,78154,3481.77002,8946.480469,36837.19922,1712.27002,655.817017,1297.369995,14.2538,78.5075,88.557999,79.908798,3471,8895,77777,36019,1721,20,1303,661.653992,-348.5,810.541992
NLA12_MI-104,SDMNTRY,0,0,20265,23535,21100.30078,20215,0,0,0,0,45.644798,0,0,15.626099,10,77.029502,42044.30078,97285.70313,0,0,3.40641,66.141998,SDMNTRY,100327,5102.259766,10579.79981,33016.69922,1981.219971,904.382019,1466.75,342.019989,68.935997,69.4972,85.863503,5106,10589,100374,33033,1981.599976,337,1466,901.853027,-54.5,1050.630005
NLA12_MI-105,SDMNTRY,42,0.005947448,17664,51970,32527.90039,17532,0,0,0,0,46.527999,0,0,18.363,0,101.220001,35826.39844,86484.10156,0,0,2.03808,60.1333,UNKNOWN,85123.20313,3817.409912,9412.910156,39537.30078,1790.140015,694.320984,1290.609985,98.036797000000007,78.242302,81.739197,81.321602,4165,9361,85549,30726,1956.719971,457,1298,877.663025,18.7798,1070.140015
NLA12_MI-106,SDMNTRY,0,0,21479,34637,24366.40039,21476,0,0,0,0,28.3227,0,0,14.3401,22,45.959899,37799,88523.29688,0,0,1.70246,56.4333,SDMNTRY,84788.39844,3846.449951,9811.209961,47187.39844,1855.910034,695.513977,1285.969971,105.050003,91.222702,97.306297,89.918404,3808,9807,84463,46753,1841.650024,116,1307,711.619995,-289.595001,846.023987
NLA12_MI-107,SDMNTRY,1,0.003279036,18145,39439,25025.59961,18092,0,0,0,0,32.302501,0,0,17.292499,0,63.376201,34950.39844,85961.70313,0,0,1.92542,66.214599,SDMNTRY,82454.39844,3645.5,9488.799805,43829.80078,1729.199951,641.745972,1215.609985,67.8825,80.352097,86.870102,80.432999,3435,9327,80487,41701,1728.099976,134,1201,667.96698,-268.833008,810.25
NLA12_MI-108,SDMNTRY,0,0,23246,26138,23929,22961,0,0,0,0,165.951004,0,0,22.543899,25,193.382003,40535.10156,97704.20313,0,0,2.89573,69.245597,SDMNTRY,97747.79688,4889.790039,10355.90039,35800.69922,2080.320068,962.804016,1506.729981,418.868988,70.016197,74.253899,72.4795,4855,10374,97580,35893,2075.899902,419,1507,962.969971,-27.1667,1111.170044
NLA12_MI-109,SDMNTRY,2,0.001881134,24132,31444,27344.69922,24090,0,0,0,0,37.735401,0,0,5.3941,9,89.483802,38097.30078,98475.89844,0,0,1.56329,28.7339,SDMNTRY,89584.20313,4390.430176,9525.240234,32397.90039,1994.01001,888.963013,1425.48999,352.432007,73.760399,76.392502,79.0439,4557,9718,92878,34708,1985.780029,323,1442,882.875977,-61.8386,1060.170044
NLA12_MI-110,SDMNTRY,0,0,29839,34635,30570,29815,0,0,0,0,364.46701,0,0,14.838199,15,1174.920043,33245.89844,95110.20313,0,0,4.03052,54.0886,SDMNTRY,81234.10156,3714.280029,8713.209961,35503.10156,1986.73999,874.16803,1375.51001,372.846985,68.870499,65.969101,79.799202,3814,8672,81566,35128,1989.930054,374,1378,876.192993,-85.4534,1073.569946
NLA12_MI-111,SDMNTRY,34,0.015920668,20713,36714,28449.09961,20693,0,0,0,0,257.631011,0,0,10.616299,1,650.846008,40964.69922,105292,0,0,3.43589,44.2098,SDMNTRY,85341.60156,4587.149902,8895.480469,28624.5,1976.969971,890.924988,1433.089966,348.761993,72.720703,69.302597,83.153603,4818,8786,85261,25327,2087.399902,405,1496,950.330017,4,1164.290039
NLA12_MI-112,SDMNTRY,1,0.002618359,25864,32934,28621.30078,25764,0,0,0,0,39.166301,0,0,10.261599,25,75.7975,45749.30078,108624,0,0,1.63915,41.1795,SDMNTRY,96493.5,4880.229981,10651.40039,33334.19922,2014.400024,925.969971,1453.680054,398.260986,66.718903,69.331596,71.207001,4708,10827,97659,33976,2018.449951,402,1475,938.41803,-61.140499,1096.780029
NLA12_MI-113,SDMNTRY,1,0.009442018,29196,36215,31926.90039,29065,0,0,0,0,49.6208,0,0,19.836999,25,74.573799,36850.80078,91070.20313,0,0,1.88745,70.367599,SDMNTRY,87597,3971.570068,9743.919922,38387.19922,1796.790039,717.492981,1315.569946,119.420998,77.328697,81.440697,80.804802,3977,9607,87356,37785,1814.199951,146,1340,743.046997,-236.5,890.5
NLA12_MI-114,SDMNTRY,2,0.03335653,27450,32936,29435.30078,27441,0,0,0,0,332.651,0,0,9.925649,15,851.926025,36683.60156,100311,0,0,4.48293,37.6706,SDMNTRY,81937.89844,4293.490234,8568.620117,31624.90039,1946.560059,871.919006,1399.540039,344.299011,69.767799,67.110199,81.000801,4352,8710,82864,29389,1953.400024,348,1426,886.747986,-91.666702,1051.880005
NLA12_MI-115,SDMNTRY,0,0,25955,27277,26339.90039,25955,0,0,0,0,599.857971,0,0,12,12,1843.880004,42378.80078,104097,0,0,6.3543,46,SDMNTRY,97865.70313,4896.129883,10476.79981,30257.80078,2057.790039,943.814026,1486.849976,400.743988,82.809601,81.715698,89.350403,4891,10473,97832,30372,2056.51001,398,1487,942.450012,-45.259998,1117.27002
NLA12_MI-116,SDMNTRY,0,0,18936,23436,21174,18916,0,0,0,0,11.471699,0,0,4.668149,7,11.3582,26826.5,69956.60156,0,0,1.23807,51.669601,SDMNTRY,69200,3559.379883,7993.810059,34667.10156,1600.310059,571.711975,1084.359985,59.0695,87.275497,83.247101,96.027397,3548,7952,69066,34447,1597,72,1085,578.729981,-370.166992,703.708008
NLA12_MI-117,SDMNTRY,0,0,28542,30730,29152.30078,28530,0,0,0,0,339.30899,0,0,12.3121,15,1046.73999,36752.5,98011.10156,0,0,4.63592,48.549098,SDMNTRY,84051.60156,4279.609863,8724.019531,34849.80078,1970.849976,880.723023,1391.329956,370.106995,68.671402,66.455101,77.767197,4278,8731,84093,34856,1970.900024,372,1394,882.969971,-82.333298,1070.75
NLA12_MI-118,SDMNTRY,0,0,49739,53094,50721,49710,0,0,0,0,8.82639,0,0,3,3,8.53808,21146.80078,64445.39844,0,0,1.22828,35,SDMNTRY,80890.89844,2774.969971,10013.2002,42150.60156,1582.540039,445.213989,1046.130005,-155.714005,91.4758,94.863098,95.508202,2776,10013,80883,42149,1582.400024,-159,1047,443.859009,-695.166992,606.958008
NLA12_MI-120,SDMNTRY,0,0,20958,24462,22610.69922,20958,0,0,0,0,22.191499,0,0,5,5,44.131198,39242,103141,0,0,1.41573,21,SDMNTRY,100260,5159.77002,10522.5,39578.5,2055.310059,977.690002,1506.209961,449.166992,68.367203,70.608101,71.917503,5156,10487,100293,39568,2055.600098,438,1507,972.359009,-11.1667,1135.579956
NLA12_MI-122,SDMNTRY,0,0,26490,32723,28331.40039,26426,0,0,0,0,9.44355,0,0,29.5781,29,7.8906,28260.09961,79232,0,0,3.67194,66,SDMNTRY,75303.70313,3013.080078,9214.450195,36530.30078,1695.23999,625.768982,1243.439941,8.07912,84.4702,93.088799,96.530899,2999,9226,75229,36504,1695.400024,2,1252,627.291992,-378,760.666992
NLA12_MI-123,SDMNTRY,0,0,33426,39018,34416.60156,33302,0,0,0,0,35.4916,0,0,8.595689,15,71.529403,48904.30078,112693,0,0,2.46908,35.3763,SDMNTRY,94178.70313,4968.490234,10167.09961,32706.40039,2007.359985,882.322022,1414.069946,350.580994,69.150803,78.447403,68.290604,4978,10216,94571,32673,2010.300049,352,1422,886.705994,-82.166702,1088.040039
NLA12_MI-124,SDMNTRY,0,0,19805,21320,20391.59961,19799,0,0,0,0,87.424201,0,0,28,28,230.623001,39569.80078,90677.70313,0,0,3.3239899999999998,70,SDMNTRY,89277,3996.780029,9460.44043,33426.19922,1893.900024,816.700012,1385.459961,247.975006,77.871697,81.809799,78.937798,3999,9461,89278,33361,1894.069946,249,1386,817.460999,-111.788002,988.737976
NLA12_MI-125,SDMNTRY,0,0,30303,37006,32922.80078,30206,0,0,0,0,2.503959,0,0,13.886099,15,2.02144,22394.30078,66679.5,0,0,1.55742,77.430397,SDMNTRY,83245.60156,3575.979981,9230,39080.60156,1565.530029,476.183991,1011.440002,-59.070702,83.636597,86.337799,97.093597,3564,9176,82725,39075,1565.5,-57,1026,484.756012,-545.5,625.666992
NLA12_MI-126,SDMNTRY,1,0.020647742,37144,44100,39633,36977,0,0,0,0,32.626399,0,0,22.7742,30,31.884,32228.40039,81751.39844,0,0,1.83162,60.381698,SDMNTRY,79292.39844,3373.949951,9280.490234,38482.69922,1697.75,610.541016,1170.119995,50.9534,86.480499,96.598297,91.194397,3645,9213,81489,39270,1708.27002,29,1185,606.802002,-376.376007,776.299011
NLA12_MI-128,SDMNTRY,0,0,27174,31981,28526.80078,26868,0,0,0,0,146.811996,0,0,23.031999,25,399.269989,42433.19922,103222,0,0,3.67671,71.458396,SDMNTRY,98579.60156,4856.490234,10590.29981,31561,2079.330078,974.263977,1501.5,447.020996,79.768204,75.446503,90.823898,4863,10579,98509,31334,2078.199951,436,1499,967.588013,-25.5,1135.329956
NLA12_MI-129,SDMNTRY,0,0,32808,38347,33727.30078,32796,0,0,0,0,57.107799,0,0,24.875,25,55.613601,33708,81606,0,0,4.18067,76.417999,SDMNTRY,83382,3817.699951,9118.780273,39440,1771.800049,678.257019,1273.229981,83.289398,76.193802,77.0383,80.949097,3819,9136,83424,39440,1771.800049,88,1279,683.416016,-255.667007,882.666992
NLA12_MI-130,SDMNTRY,0,0,18401,41309,27015.69922,18179,0,0,0,0,24.5713,0,0,15.96,22,47.707298,37463,87820.10156,0,0,1.55563,55.853199,SDMNTRY,84321.5,3764.139893,9799.30957,46500,1826.209961,680.531006,1262.390015,98.670601,89.408699,93.825996,90.3508,3314,9798,80665,45406,1817.869995,132,1321,726.491028,-228.819,875.685974
NLA12_MI-131,SDMNTRY,0,0,28505,29122,28619,28493,0,0,0,0,59.792098,0,0,15,15,170.151992,38805,102312,0,0,2.02838,55,SDMNTRY,83870.29688,4547.310059,8617.80957,29785.90039,1965.939941,886.52301,1407.030029,366.031006,72.370499,68.651299,83.021004,4550,8619,83887,29818,1965.300049,366,1407,886.500977,-91.833298,1056.709961
NLA12_MI-132,SDMNTRY,0,0,21218,23240,21806.90039,21210,0,0,0,0,7.862669,0,0,15.9286,16,8.976719,20143,58216,0,0,1.73443,49.642898,SDMNTRY,73736.10156,2100.800049,8644,33978,1732.5,588.77002,1234.380005,-56.8046,92.446701,98.333298,94.210197,2101,8644,73742,33978,1732.5,-55,1236,590.20398,-459.666992,762.625
NLA12_MI-133,SDMNTRY,0,0,36201,39793,37937.10156,35987,0,0,0,0,27.638599,0,0,24.876699,29,22.5188,37020.19922,86125.79688,0,0,2.43343,64.232902,SDMNTRY,85119.60156,3832.77002,9473.540039,42993.19922,1715.469971,603.828003,1172.380005,35.2635,78.868599,86.348099,79.1661,3791,9464,84864,42777,1713.170044,35,1179,606.851013,-354.875,796.767029
NLA12_MI-135,SDMNTRY,3,0.013305289,25895,33856,28476.69922,25882,0,0,0,0,52.8675,0,0,11.9208,15,122.279998,40436.89844,107167,0,0,1.87975,47.687801,SDMNTRY,84735.20313,4312.669922,9002.129883,27645.80078,1974.119995,885.007019,1429.26001,340.76001,67.903603,66.160004,77.565201,4444,9001,85128,27221,1973.099976,344,1457,900.927002,-72,1071.540039
NLA12_MI-136,SDMNTRY,0,0,27860,29999,28313.09961,27847,0,0,0,0,33.1627,0,0,14,14,65.050399,35522.60156,88410.70313,0,0,1.64345,64,SDMNTRY,88516.29688,4138.919922,9593.889648,34389.10156,1898.050049,796.299988,1391.439941,201.175003,81.674004,87.1483,82.322304,4135,9596,88572,34529,1894.400024,202,1390,795.961975,-189.332993,946
NLA12_MI-137,SDMNTRY,0,0,45582,47329,46337.60156,45337,0,0,0,0,7.470369,0,0,3,3,7.86588,19274.30078,59951,0,0,1.06677,28,SDMNTRY,76438.70313,2622.030029,9300.530273,38434.19922,1564.890015,416.580994,1071.699951,-238.432999,85.543701,92.584999,86.983498,2621,9299,76431,38468,1565.459961,-237,1072,417.278992,-679.676025,591.473023
NLA12_MI-138,SDMNTRY,NA,NA,100,12800,2205.03,100,0,0,0,0,11.2,0,0,28,28,2.70542,29115,81331,0,0,1.58517,53,SDMNTRY,78055.1,3352.8,8776.89,36305,1703,613.737,1055.69,171.785,81.7961,96.6405,75.0913,3355,8763,78057,36305,1703,168,1061,614.242004,-299.333008,763.041992
NLA12_MI-139,SDMNTRY,0,0,28182,30267,28930.5,28144,0,0,0,0,14.336299,0,0,2,2,34.446601,40713,103463,0,0,1.97535,13,SDMNTRY,90363.70313,4381.109863,9753,31734,1982.400024,894.523987,1413.170044,375.778015,73.426201,75.316002,77.513298,4383,9755,90391,31734,1982.400024,372,1415,893.778015,-83.5,1059.079956
NLA12_MI-141,GRANITIC,0,0,55207,58964,56160.30078,55204,0,0,1050000,100,2.503959,0,0,4,4,2.02144,25155,72714,0,0,1.85364,8,GRANITIC,88596,3671.030029,9936.719727,43665,1554.300049,416.803009,1022.390015,-188.820007,84.1633,83.938904,93.756203,3673,9964,88757,43665,1554.300049,-189,1023,416.755005,-675.333008,574.041992
NLA12_MI-142,SDMNTRY,0,0,23836,24591,24095.09961,23833,0,0,0,0,23.9395,0,0,6.20339,9,59.554901,29971.40039,80744.89844,0,0,1.37665,34.2373,SDMNTRY,82800.10156,3725.73999,8844.629883,33579.10156,1902.869995,815.642029,1370.859985,260.355988,69.7192,65.791,79.068901,3721,8842,82771,33521,1905.229981,261,1371,816.036987,-141.544006,991.66803
NLA12_MI-144,SDMNTRY,0,0,25758,31727,28078.5,25741,0,0,0,0,29.1685,0,0,16.503,25,53.1604,42290.80078,106474,0,0,1.84793,56.391498,SDMNTRY,98758.70313,4837.290039,10661.7002,34844.39844,2062.310059,975.434998,1483.670044,467.188995,65.389702,65.945297,73.246002,4907,10633,99024,35275,2059.300049,447,1483,965.377014,-44.5,1119.5
NLA12_MI-145,SDMNTRY,0,0,34989,36971,35602.19922,34989,0,0,0,0,22.887599,0,0,6.979249,14,31.089099,36146.89844,89032.10156,0,0,2.24002,34.1618,SDMNTRY,86507.89844,3964.870117,9825.299805,39473.89844,1757.079956,671.288025,1277.689941,64.889603,80.324699,82.619003,84.128899,3965,9828,86519,39511,1757.469971,65,1278,671.450989,-284.154999,844.820984
NLA12_MI-148,GRANITIC,1,0.044728748,34750,46452,36890.80078,26750,0,0,22350000,100,10.0916,0,0,7.711609,8,19.260499,18903.5,57062.60156,0,0,1.98625,39.9286,GRANITIC,75201.10156,2384.830078,9214.879883,37070,1667.439941,497.755005,1133.689941,-138.181,83.437897,97.317299,80.767799,2393,9181,75281,37127,1676.109985,-122,1147,512.723999,-561.406006,698.031982
NLA12_MI-149,SDMNTRY,0,0,26191,29824,28647.59961,26160,0,0,0,0,78.717697,0,0,29,29,185.121994,37978,83388,0,0,1.98999,66,SDMNTRY,80915.79688,3651.639893,9109.610352,41938,1808.300049,706.703003,1262.609985,150.679001,75.779198,78.109001,78.136803,3652,9116,80936,41938,1808.300049,152,1262,707.002991,-241.5,890.041992
NLA12_MI-150,SDMNTRY,0,0,27642,29114,28422.19922,27596,0,0,0,0,2.82111,0,0,29,29,3.123539,25804.69922,69812.39844,0,0,1.03999,81,SDMNTRY,83230.20313,3827.48999,9575.610352,38314.80078,1600.790039,503.197998,1035.410034,-28.9988,83.327797,91.4217,88.585999,3878,9619,83860,38628,1603.800049,-40,1051,505.072998,-451.666992,666.5
NLA12_MI-151,SDMNTRY,0,0,25136,26248,25504.59961,25134,0,0,0,0,193.419006,0,0,2,2,419.019989,35375,95628,0,0,5.53123,32,SDMNTRY,83587.70313,4151.729981,8869.530273,32848,1994.699951,864.041016,1397.699951,330.299988,71.805397,74.811897,76.307602,4154,8869,83619,32848,1994.699951,330,1398,864.096008,-91.166702,1048.459961
NLA12_MI-152,SDMNTRY,0,0,24004,27164,25095.59961,24004,0,0,0,0,69.482902,0,0,7.091989,10,202.457,41112.39844,103293,0,0,1.56904,46.913898,SDMNTRY,94492.39844,4613.5,10179,31594.30078,2020.040039,896.914002,1427.280029,366.562012,73.232903,74.173103,77.443497,4624,10200,94661,31614,2020,362,1426,893.705994,-38.666699,1087.459961
NLA12_MI-154,SDMNTRY,0,0,33095,37554,36097,33054,0,0,0,0,9.65505,0,0,30,30,8.958939,28072,77045,0,0,3.41809,66,SDMNTRY,73390.89844,3057.560059,8628.799805,34345,1734.800049,637.789978,1241.25,34.311501,84.554298,88.782402,87.815102,3046,8613,73219,34345,1734.800049,26,1252,638.754028,-341,813.041992
NLA12_MI-155,SDMNTRY,0,0,28517,29876,28991.19922,28516,0,0,0,0,15.491399,0,0,7.48077,7,39.969699,39157.10156,104136,0,0,1.60771,52.509601,SDMNTRY,84633.10156,4280.220215,8975.570313,28738.90039,1978.109985,883.013001,1419.150024,346.794006,68.317703,66.674202,76.920303,4281,8976,84689,28607,1977.099976,343,1420,881.135986,-88.509697,1054.890015
NLA12_MI-157,SDMNTRY,0,0,23790,26770,25815.19922,23515,0,0,0,0,25.568599,0,0,28.719699,24,20.4325,40890.39844,94055.79688,0,0,3.24574,66.8535,SDMNTRY,88022.20313,3922.149902,9244.360352,42439.19922,1836.73999,750.677979,1348.859985,152.496994,80.967598,85.582398,82.8162,3917,9229,87941,42441,1842.099976,168,1362,765.315979,-193.832993,927.666992
NLA12_MI-159,SDMNTRY,0,0,29669,32802,30462.40039,29563,0,0,0,0,136.173004,0,0,15,15,345.837005,33501.10156,94559.89844,0,0,2.93882,55,SDMNTRY,83195,3985.790039,9002.929688,38967.39844,1963.51001,866.437012,1369.73999,363.095001,66.2146,65.982803,74.033897,3980,8999,83169,38968,1963.599976,363,1371,866.629028,-89.833298,1061.540039
NLA12_MI-161,SDMNTRY,1,0.007486716,39282,49256,41127.5,38870,0,0,0,0,35.989299,0,0,21.252399,0,88.380699,37624.10156,91458.20313,0,0,1.85387,71.907699,SDMNTRY,86013.89844,3667.090088,9559.5,47544.80078,1728.959961,620.76001,1198.390015,43.1292,84.536003,90.780403,86.147697,3606,9519,85500,48122,1739.349976,49,1211,630,-315.156006,830.939026
NLA12_MI-162,SDMNTRY,0,0,27253,34445,28362.69922,27228,0,0,0,0,2.453569,0,0,29,29,1.435799,25397,70113.60156,0,0,1.65476,81,SDMNTRY,82023.39844,3711.139893,9434,37824.69922,1554.060059,465.906006,1041.329956,-109.495003,84.755203,91.689697,84.791802,3708,9443,81960,37888,1554.599976,-101,1046,472.533997,-510,621.666992
NLA12_MI-163,SDMNTRY,0,0,21931,22066,21949.09961,21912,0,0,0,0,1233.550048,0,0,15,15,3826.760009,36845,97115,0,0,7.78943,55,SDMNTRY,85952,4754.399902,9564,37660,2063.300049,933.947022,1466.400024,401.600006,67.7071,75.557701,70.843201,4757,9570,85968,37660,2063.300049,402,1467,934.461975,-14.1667,1135.75
NLA12_MI-164,SDMNTRY,0,0,35824,38872,37167.30078,35823,0,0,0,0,7.909699,0,0,26,26,17.1422,21737.19922,63423.30078,0,0,3.56044,66,SDMNTRY,85532.39844,4473.140137,9538.629883,36194.60156,1626.089966,480.592011,1025.910034,-64.720802,86.146401,95.568497,81.577698,4505,9606,85924,36078,1623.579956,-70,1029,479.446014,-519.767029,674.094971
NLA12_MI-165,SDMNTRY,0,0,39401,41413,39874,39390,0,0,0,0,18.9629,0,0,24,24,39.024101,35298.89844,85175,0,0,1.33345,70,SDMNTRY,83747.10156,3497.949951,9304.429688,44660.80078,1736.150024,621.468018,1212.050049,30.837799,81.419601,83.970398,84.514099,3492,9300,83699,44623,1737.300049,31,1213,622.232971,-313.140015,834.002014
NLA12_MI-166,SDMNTRY,1,0.074541891,21183,27671,24930.90039,21073,0,0,0,0,7.86493,0,0,25.7453,14,11.391699,26381.90039,71592.60156,0,0,1.68061,79.134803,SDMNTRY,79613.20313,3525.800049,9398.25,35618,1638.550049,511.230988,1059.300049,-36.850102,89.712898,95.751099,87.951897,3534,9415,79757,35572,1639.400024,-45,1068,511.265015,-433.5,695
NLA12_MI-167,SDMNTRY,1,0.239257345,23882,26826,25368.5,23881,0,0,0,0,39.113498,0,0,5.358349,4,102.055,33123.5,98491.89844,0,0,2.51746,42.728801,SDMNTRY,83092.39844,4062.550049,9094.490234,35833.10156,1966.719971,862.198975,1398.670044,325.792999,69.999199,70.249001,74.5168,4044,9102,83034,35864,1965.800049,320,1401,860.632996,-90,1048.709961
NLA12_MI-168,SDMNTRY,0,0,24829,27174,25999,24813,0,0,0,0,40.5172,0,0,2.44985,2,98.334297,38282.89844,98063.70313,0,0,1.80338,22.896699,SDMNTRY,90309.20313,4577.319824,9587.110352,35575.10156,1982.5,869.866028,1415.719971,324.022003,73.717201,78.406097,76.364601,4560,9601,90664,35398,1986.699951,325,1419,872.114014,-80.333298,1047.540039
NLA12_MI-169,SDMNTRY,0,0,47164,49573,47929.89844,47162,0,0,0,0,2.412329,0,0,11.682399,21,1.342309,19518.19922,61225.39844,0,0,1.82869,35.235298,SDMNTRY,76400,2385.530029,9464.69043,42875.5,1539.310059,413.585999,1019.390015,-192.227997,87.978302,90.798203,92.292198,2381,9465,76329,42990,1536.699951,-192,1020,413.894013,-664,579.875
NLA12_MI-170,SDMNTRY,1,0.170288188,24554,26220,25453,24552,0,0,0,0,21.676399,0,0,3,3,30.3824,28353.59961,80084,0,0,1.00842,34,SDMNTRY,78276.70313,3515.570068,8749.30957,37670.30078,1745.189941,689.809021,1312.76001,66.850304,83.8638,99.002403,77.882698,3521,8725,78134,37049,1743,72,1314,693.166016,-318.333008,837.333008
NLA12_MI-171,SDMNTRY,0,0,28322,29300,28465.09961,28232,0,0,0,0,40.597698,0,0,15,15,90.0615,45838,105136,0,0,1.94637,55,SDMNTRY,88109.60156,4644.870117,9343.469727,26668,2001.699951,898.023987,1477.27002,319,69.365997,70.085503,73.045502,4646,9343,88109,26668,2001.699951,319,1477,897.966003,-91,1080.829956
NLA12_MI-172,SDMNTRY,0,0,25957,32977,28943.69922,25954,0,0,0,0,37.350399,0,0,14,14,84.572502,41190.39844,103818,0,0,1.97869,56,SDMNTRY,94756.5,4624.149902,9992.480469,32102.80078,2054.73999,952.31897,1479.25,425.394989,73.877998,77.002403,78.791199,4623,9987,94754,32164,2054.5,398,1471,934.888977,-13.6667,1120
NLA12_MI-173,SDMNTRY,0,0,25040,26400,25634.80078,25037,0,0,0,0,31.601499,0,0,6,6,45.666801,36588,82494,0,0,3.24064,42,SDMNTRY,87263.79688,3638.280029,9297.219727,36081,1847.599976,771.124023,1376.140015,166,78.845802,83.867996,81.337898,3638,9297,87260,36081,1847.599976,167,1377,772.051025,-172.667007,942.458008
NLA12_MI-174,SDMNTRY,0,0,22544,22551,22501.69922,22413,0,0,0,0,9.694919,0,0,15,15,21.3462,27318.69922,77585.20313,0,0,1.73454,45,SDMNTRY,82484.79688,4055,10366.29981,38176.30078,1841.73999,790.427002,1341.5,239.332993,76.109398,77.087097,80.902496,4055,10368,82485,38168,1841.810059,240,1342,790.59198,-174.757004,949.143005
NLA12_MI-176,SDMNTRY,0,0,52899,55120,53527.5,52581,0,0,0,0,4.887269,0,0,4,4,9.03392,21160.59961,60657.19922,0,0,1.58228,62,SDMNTRY,79269.20313,2483.389893,9841.849609,42402.19922,1532.530029,412.774994,997.848023,-172.326004,89.582298,95.500504,91.959503,2487,9870,79408,42412,1532.829956,-173,998,412.5,-708.481018,597.85199
NLA12_MI-177,SDMNTRY,0,0,18095,32804,22720.40039,18003,0,0,0,0,20.9862,0,0,23.1811,0,32.491901,38893.19922,83368,0,0,2.08955,69.375396,SDMNTRY,83590.10156,3984.23999,9569.360352,36103.5,1858.819946,774.551025,1222.51001,326.598999,82.145897,102.218002,73.504997,4003,9612,83682,36191,1851.880005,300,1220,759.737,-106.552002,919.648987
NLA12_MI-178,SDMNTRY,0,0,25634,27651,26546.19922,25622,0,0,0,0,2.013689,0,0,28.326499,28,2.313669,25394.09961,69140.10156,0,0,1.08075,70.898002,SDMNTRY,82797.29688,3780.909912,9449.709961,38047.69922,1612.459961,504.429993,1070.339966,-61.448799,82.316299,84.641998,87.493301,3782,9455,82786,37962,1609.589966,-59,1072,506.321014,-464.824005,660.294983
NLA12_MI-R08,SDMNTRY,0,0,47413,50129,47755.30078,47372,0,0,0,0,2.412329,0,0,3,3,1.342309,19755.19922,61166.19922,0,0,1.83694,28,SDMNTRY,76762.70313,2430.860107,9441.129883,42656.10156,1541.01001,413.445007,1017.969971,-191.076996,87.0821,91.478401,89.990601,2440,9437,76856,42610,1540.599976,-192,1020,414.125,-680.5,578.416992
NLA12_MI-R09,SDMNTRY,0,0,46730,52047,48794.39844,46603,0,0,0,0,8.82639,0,0,3,3,8.53808,19179.69922,60304.39844,0,0,1.06479,35,SDMNTRY,77981.60156,2441.02002,10087.09961,41865.60156,1556.780029,430.121002,1047.949951,-187.712997,90.417099,99.857903,88.822998,2421,10097,77763,41833,1552.48999,-198,1051,426.708008,-729.651001,578.791016
NLA12_MI_138,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
