SITE_ID,BASINAreaSqKM,OPEN_11_km2,ICE_11_km2,DEVOPEN_11_km2,DEVLOW_11_km2,DEVMED_11_km2,DEVHIGH_11_km2,BARREN_11_km2,DECID_11_km2,CONIF_11_km2,MIXED_11_km2,SHRUBLAND_11_km2,GRASS_11_km2,PASTURE_11_km2,CROPS_11_km2,WDYWET_11_km2,EMHERBWET_11_km2
NLA12_ME-106,9.5436,0.4878,0,0.0432,9e-4,9e-4,0,0,4.6476,1.2258,2.0043,0.5931,0.0342,0,0.0216,0.3366,0.1476
NLA12_AL-R05,9.6363,0.99,0,0.1206,0.0198,0.0054,0,0,4.6458,0.5049,1.3347,1.8315,0.0675,9e-4,0,0.1152,0
NLA12_OK-122,9.639,0.5247,0,0.3582,0.0054,0.0018,0,0,0.018,0,0,0.0162,6.9561,0,1.7586,0,0
NLA12_MI-108,9.684,2.2455,0,0.981,0.513,0.0909,0.0108,0.0486,1.7946,0.0054,0.018,0.0045,0.1962,0.1188,2.5812,0.9918,0.0837
NLA12_MN-103,9.7074,1.449,0,0.1629,0.018,0,0,0,4.05,0.1341,0,0.0504,0.2295,1.1214,0,1.1034,1.3887
NLA12_KY-107,9.7938,0.4905,0,1.4949,0.5796,0.3465,0.1287,0,2.4561,0.0144,0,0,0.0675,4.1112,0.0711,0,0.0333
NLA12_TX-144,9.8001,0.2799,0,0.054,0.009,0.0027,0,0,1.1601,3.1752,0,0,4.8987,0,0.0594,0.1611,0
NLA12_OK-R01,9.8442,0.2484,0,0.9306,0.1494,0.0189,0.0018,0.0297,3.1959,0.3159,0,0,4.5018,0.4518,0,0,0
NLA12_KY-120,9.8487,0.1305,0,0.45,0.0117,0.0018,9e-4,0,5.2047,0.1395,0,0,0.1584,2.5812,1.1007,0.0261,0.0432
NLA12_WY-113,10.0296,0.4698,0.18,0,0,0,0,0.9432,0.0144,0.5184,0.0936,1.3284,6.4719,0,0,0,0.0099
NLA12_SD-132,10.0575,0.3717,0,0.1962,0.027,0.0018,0,0,0,0,0.0099,0.0063,3.0573,0.0909,6.2154,0.0414,0.0396
NLA12_SD-110,10.0836,2.6568,0,0.3213,0,0,0,0,0.1287,0,0,0,2.4354,0.1512,4.1913,0,0.1989
NLA12_UT-424,10.1178,0.4545,0,0.0387,0.0171,0,0,0.0423,0,8.1477,0,0.7866,0.3861,0,0,0.2448,0
NLA12_CA-R10,10.1664,0.216,0,0,0,0,0,0,0,8.5239,0,1.0656,0,0,0,0,0.3609
NLA12_IN-142,10.1934,0.1863,0,0.4779,0.0288,0.0045,0,0,4.5936,0.4014,0,0,0.2187,2.3292,1.9485,0.0045,0
NLA12_IN-128,10.2384,0.6111,0,0.7812,0.3321,0.0531,0.0072,0.0756,1.3986,0.0675,0,0.0063,0.0369,0.1098,5.7384,0.4941,0.5265
NLA12_AZ-R01,10.2492,0.162,0,0.018,0,0,0,0.0144,0,9.5742,0,0.0477,0.4329,0,0,0,0
NLA12_ND-190,10.2582,0.7623,0,0.5139,0.0909,0.0045,0,0,0,0,0,0,6.3603,0.5859,0.8658,0,1.0746
NLA12_ID-114,10.3212,0.0414,0,0.2016,9e-4,0,0,0,0,0,0,4.0626,0.6534,0,5.3514,0,0.0099
NLA12_IA-105,10.3293,1.917,0,0.8307,0.207,0.0621,0.0018,0,0.0072,0,0,0,0.2313,0,7.0362,0.018,0.018
NLA12_CT-101,10.503,0.288,0,0.6237,0.1926,0.1134,0.0027,0,7.6185,0.0918,0.3321,0.0297,0.0099,0.0891,0,1.0503,0.0612
NLA12_MN-113,10.5606,1.0854,0,0.5013,0.0117,0,0,0,0.1134,0,0,0,1.3212,2.2293,4.8861,0,0.4122
NLA12_SD-204,10.566,0.1404,0,0.1305,0.0693,9e-4,0,0,0,0,0,0.1251,2.9691,1.3473,5.7672,0.0162,0
NLA12_CA-118,10.5705,0.108,0,0,0,0,0,5.5305,0,2.3175,0,2.3364,0.2781,0,0,0,0
NLA12_MI-R09,10.6191,2.2104,0,0.3348,9e-4,0,0,0,5.4792,0.2745,0.3663,0.0189,0.0405,0,0,1.8612,0.0324
NLA12_SD-108,10.6164,1.5552,0,1.2177,0.6516,0.3096,0.0576,0,0,0,0,0.0045,5.6781,0.6363,0.4518,0,0.054
NLA12_WI-161,10.6839,0.0927,0,0.6723,0.3159,0.0171,0.0027,0,2.3652,0.2898,0.2097,0.0513,0.0927,0.3132,5.7195,0.4662,0.0756
NLA12_VA-R17,10.8351,1.3104,0,0.0522,0.0018,0,0,0,3.024,2.6748,0.9954,2.7387,0.0243,0,0,0.0135,0
NLA12_CA-157,10.8432,1.6335,0,0.2178,0.0189,0.0135,9e-4,0.0081,0,0,0,0.0297,8.7462,0.0045,0,0.1701,0
NLA12_VA-111,10.8909,0.1341,0,2.4822,1.7442,1.2501,0.612,0.072,1.3176,1.1817,0.2898,0.3816,0.0621,0.0243,0.3726,0.9666,0
NLA12_SD-109,10.9224,0.6525,0,0.6048,0.1458,0.0666,0.0018,0,0.0333,0,0,0,1.6947,0.4707,7.0524,0,0.1998
NLA12_MS-126,11.0178,0.1053,0,0.3519,0.0189,0.0018,0,0.0729,0.0117,0.5229,0.1602,1.1709,0.2232,3.7701,1.665,2.6919,0.2511
NLA12_ND-102,11.0466,2.0835,0,0.4932,0.009,0,0,0,0.0513,0,0,0,0.486,0,7.1064,0.0342,0.783
NLA12_SC-107,11.0439,0.0153,0,0.8613,0.5328,0.1692,0.0486,0.0063,0.0072,0.4338,0.009,1.1592,0.3285,0,1.917,5.2335,0.3222
NLA12_IN-102,11.1213,1.9692,0,0.765,0.3834,0.0216,0,0,0.7911,0.0171,0,0.0558,0.0783,0.9045,5.1867,0.306,0.6426
NLA12_CT-107,11.1591,0.4725,0,0.6912,0.1584,0.009,0,0,8.4294,0.0612,0.0144,0.1566,0.0054,0.1638,0,0.9279,0.0693
NLA12_NC-133,11.1744,0.1665,0,0.8865,0.1602,0.0081,0,0,5.5791,0.9873,0.3294,0.3726,0.8082,1.8468,0.018,0.0117,0
NLA12_UT-309,11.2068,0.1251,0,0.36,0.1935,0,0,0.1476,0,0.0396,0,2.8134,0.3321,6.9669,0,0.2286,0
NLA12_UT-163,11.2266,1.0638,0,0,0,0,0,1.6848,0,7.182,0,0.5868,0.7047,0,0,0.0045,0
NLA12_VA-102,11.232,0.1953,0,0.3213,0.0117,0,0,0.1008,2.0241,4.3767,0.2205,1.7685,0.9675,0.7479,0.3825,0.1152,0
NLA12_WA-157,11.2842,0.2484,0,0,0,0,0,0.2871,0.0891,6.4611,0.3771,1.2942,1.9476,0,0,0.4392,0.1404
NLA12_NC-104,11.3481,3.9078,0,0.063,0.0072,0,0,0,0,0.0126,0,0,0,0,0,7.3575,0
NLA12_VA-107,11.3571,0.162,0,1.8783,0.1728,0.0198,0,0.0216,2.286,0.3006,0.2646,0,0,5.5674,0.6669,0.0045,0.0126
NLA12_OK-133,11.3679,0.1017,0,0.3771,0.0756,9e-4,0,0,1.4391,0,0,0,7.8813,0.6435,0.8487,0,0
NLA12_UT-137,11.3697,0.315,0,0.0756,0.0072,9e-4,0,0.0666,0.1881,7.1901,1.0467,2.4183,0.0612,0,0,0,0
NLA12_MS-105,11.5083,1.5723,0,2.2941,0.9954,0.5283,0.1755,0,0.2871,2.3184,1.4085,1.0629,0.3753,0.3897,0.0126,0.0828,0.0054
NLA12_ID-145,11.5614,0.261,0,0,0,0,0,0,0,8.5752,0,1.359,1.0971,0,0,0.1512,0.1179
NLA12_KS-146,11.6073,0.909,0,0.3609,0.1566,9e-4,0,0.054,0.171,0,0,0.0162,0.2385,5.1597,2.7387,1.8018,0
NLA12_PA-111,11.6181,0.9612,0,0.4833,0.1746,0.0018,9e-4,0.0018,3.5514,0.0765,0.0612,0.0135,0.216,1.5723,4.5036,0,0
NLA12_VA-R05,11.6613,3.5559,0,0.5751,0.072,9e-4,0,0.0072,2.9304,0.6714,1.3086,0.2313,0.0801,0.4473,1.5444,0.2295,0.0072
NLA12_UT-285,11.6658,0.5103,0,0,0,0,0,2.5092,0,5.3271,0,1.5822,1.737,0,0,0,0
NLA12_WV-113,11.7162,0.0459,0,0.5175,0.0054,0,0,0.0153,7.4988,1.2366,1.5084,0.018,0.0144,0.8334,0.0225,0,0
NLA12_NE-169,11.7153,2.4327,0,0,0,0,0,0.0081,0,0,0,0,8.9001,0,0,0.0585,0.3159
NLA12_OR-110,11.7261,0.5364,0,0.0558,0.0018,0.0018,0,0.0531,0.1098,5.4864,0.1467,2.5011,2.628,0,0.0027,0.1971,0.0054
NLA12_VT-114,11.799,1.8801,0,0,0,0,0,0.0171,4.5306,1.0197,3.6252,0.2808,0.0315,0,0,0.4059,0.0081
NLA12_CA-189,11.8233,0.0495,0,0.1818,0,0,0,0,0,0.0441,4.8609,0.9252,5.742,0,0,0.0153,0.0045
NLA12_TX-186,11.8476,0.0594,0,0.4788,9e-4,0,0,0,0.009,0.1935,0.0117,1.071,0.045,0,9.9666,0.0117,0
NLA12_KY-101,11.8629,0.8631,0,0.3726,0.0045,0,0,0,10.2069,0.0486,0.1071,0.0054,0.2547,0,0,0,0
NLA12_ID-179,11.8638,0.5787,0.1746,0,0,0,0,0.0531,0,5.6763,0,0.9333,4.4433,0,0,0.0045,0
NLA12_MN-132,11.9961,1.4895,0,0.2421,0.1188,0.0126,0,0,2.7234,0.0522,0,0,0.4446,2.3013,3.7638,0.2844,0.5634
NLA12_NJ-103,12.0636,0.2853,0,5.1552,2.7594,1.1196,0.3348,0.0072,2.1105,0,0,0.0225,0,0,0.0351,0.2295,0.0045
NLA12_KS-107,12.1185,0.1332,0,0.5211,0.0351,0,0,0,0.0117,0,0,0,11.3823,0.0162,0.0189,0,0
NLA12_OH-106,12.1401,0.2133,0,0.9648,0.0405,0,0,0.0198,7.3467,0.072,0,0.0063,0.1404,2.5119,0.8145,0.0099,0
NLA12_UT-371,12.1617,0.2781,0,0,0,0,0,1.611,0,3.1437,0,2.4714,4.6233,0,0,0.0342,0
NLA12_MN-102,12.1554,1.2042,0,0.2403,0.0225,0,0,0,2.205,1.7226,1.8927,0.6039,0.0063,0.0738,0,4.1499,0.0342
NLA12_NV-161,12.186,1.4814,0,0,0,0,0,2.7621000000000002,0,0,0,3.4866,0,0,0,0,4.4559
NLA12_SD-115,12.2013,0.2628,0,0.5805,0.0171,9e-4,0,0,0.5463,0,0,0,0.0117,0.8982,9.639,0,0.2448
NLA12_CO-108,12.2499,0.0891,0,0.0099,0,0,0,2.5155,0,1.2114,0,0,8.4042,0,0,0.0198,0
NLA12_SD-113,12.2598,1.9017,0,0.3618,0.0036,0,0,0,0.0279,0,0,0.0045,3.618,1.1655,4.9761,0,0.2007
NLA12_AL-102,12.2886,0.6012,0,1.4463,0.7353,0.1179,0.0117,0.0081,3.1968,0.4221,0.4005,1.2177,0.0576,3.6099,0.3933,0.0702,0
NLA12_SD-182,12.3039,3.7368,0,0.3114,0.0072,0,0,0,0.3465,0.0054,0,0,6.75,0,1.1268,0,0.0198
NLA12_OR-124,12.3633,0.0171,0,0,0,0,0,1.08,0,3.0681,0,7.9101,0.288,0,0,0,0
NLA12_OH-103,12.438,0.4455,0,1.3365,0.3744,0.1548,0.0234,0.0459,5.0166,0.0729,0,0,0.5094,3.2688,1.1898,0,0
NLA12_MN-116,12.5199,1.2141,0,2.4165,4.5405,2.6874,1.125,0.0126,0.0567,0.0243,0,0,0.0234,0.0801,0,0.0216,0.3177
NLA12_CO-133,12.5235,0.207,0,0,0,0,0,1.962,0.0612,1.5264,0,0,8.3952,0,0,0.3717,0
NLA12_CA-126,12.5982,0.4851,0.0504,0,0,0,0,8.6445,0,1.3104,0,1.8225,0.2853,0,0,0,0
NLA12_VA-106,12.5901,0.1377,0,0.3384,0.0432,0.0054,0,0.0954,6.1083,2.3166,1.026,0.4788,0.3051,0.0324,0.5769,1.0701,0.0558
NLA12_MN-112,12.5964,2.196,0,0.2529,0.1755,0.0144,9e-4,0,0.4464,0.0162,0,0.1197,0.1206,0.8838,6.7509,0,1.6191
NLA12_NJ-106,12.6351,0.2925,0,0.8073,0.0972,0.0099,0.0027,0.0036,9.5715,0.0063,0.0882,0,0.0054,0.0207,0,1.7298,0
NLA12_TX-101,12.6522,0.3942,0,2.124,2.1033,1.4112,0.2934,0,0.747,0.0144,0,0.0099,2.6721,2.4489,0.3987,0,0.0351
NLA12_WA-120,12.6891,0.2052,0,0.1359,0.045,0,0,0,0.1197,9.9513,0,1.5021,0.1593,0,0,0.5265,0.0441
NLA12_NH-105,12.7179,0.6777,0,0.1962,0.162,0.0693,9e-4,0.099,1.926,4.4442,2.4102,0.8262,0.1656,0.2574,0,1.3923,0.0909
NLA12_WA-126,12.7377,0.1395,0,0,0,0,0,0,0,10.9845,0,1.5534,0.0162,0,0,0.0441,0
NLA12_SC-112,12.7863,0.1287,0,0.3312,0.0207,0,0,0.0423,0.6507,2.9313,0.9207,3.6414,0.7632,0.7407,0.342,2.2158,0.0576
NLA12_IA-107,12.8889,4.4496,0,0.603,0.0657,0.0054,0,0,0.0351,0,0,0,0.7569,0.0018,4.8915,1.5012,0.5787
NLA12_NJ-131,13.0284,0.1035,0,1.3194,0.1773,0.0909,9e-4,0.0288,6.6726,0.9207,1.6866,0.4806,0,0.0315,0.2043,1.3113,0
NLA12_UT-150,13.0617,0.4185,0.0144,0,0,0,0,3.7476,0,2.1042,0,2.1186,4.6089,0,0,0.0495,0
NLA12_TX-196,13.1688,0.1584,0,1.0143,0.0189,0.0018,0,0,1.4724,0.3069,0,0,8.568,0,0.0396,1.5885,0
NLA12_SD-133,13.239,0.0639,0,0.2079,9e-4,0,0,0,0,0,0,0,12.3984,0,0.4896,0,0.0783
NLA12_SD-180,13.2768,0.4275,0,0.3798,0.0441,0,0,0,0,0,0,0.0045,8.9811,0.0099,3.3606,0.054,0.0153
NLA12_OK-311,13.2948,0.1071,0,0.0423,0.0279,9e-4,0,0,2.5173,7.9704,2.3364,0.0666,0.2079,0,0,0.018,0
NLA12_CA-107,13.3119,0.6714,0,0.5148,0.1152,0.0054,0,0.5931,0,7.1046,0,4.2651,0.0378,0,0,0,0.0045
NLA12_IA-104,13.347,0.7398,0,0.6381,0.2331,0.0297,0.009,0,2.6217,0,0,0,1.3905,4.9743,2.6892,0.0045,0.0171
NLA12_KY-115,13.3641,0.1188,0,0.2538,0.0018,0,0,0,8.4879,0.6786,0.0189,0,1.6074,2.0286,0.1611,0,0.0072
NLA12_MI-166,13.4127,0.0117,0,0.3249,0.1098,0.0018,0,0.0234,9.1233,0.2304,0.1143,0.7659,0.5517,0,0.0018,1.9026,0.2511
NLA12_TX-107,13.4262,0.0342,0,0.8955,9e-4,0.0018,0,0,0.054,0.0306,0,9.0342,1.4103,0,1.9647,0,0
NLA12_ND-134,13.4289,1.9764,0,0.5355,0.0423,0,0,0,0.018,0,0,0.2745,6.633,1.2285,2.6433,0.0126,0.0648
NLA12_VA-117,13.7979,0.1926,0,1.3293,0.2016,0.0243,0.0153,0,4.8321,2.2356,0.8001,1.6074,0.1467,0.6192,0.846,0.927,0.0207
NLA12_ND-177,13.8069,2.2005,0,0.2331,0.0126,0,0,0.0414,0.0081,0,0,0.1773,8.1018,1.1448,1.71,0,0.1773
NLA12_SD-165,13.8438,0.5193,0,0.1755,0.0108,0.0027,0,0.0279,0,0,0,0,10.971,0,2.1231,0,0.0135
NLA12_ND-110,13.8654,0.6633,0,0.5337,0.0144,0,0,0,0.0522,0,0,0,3.4956,0.225,8.2161,0.0045,0.6606
NLA12_OK-293,13.8942,0.0612,0,0.8577,0.2385,0.0666,9e-4,0.0081,0,0.0369,0.0396,1.4922,2.4435,0,8.6445,0.0045,0
NLA12_WV-114,13.9068,0.1566,0,0.7074,0.0414,9e-4,0,0.0738,10.278,0.0234,0.0189,0,0.0369,2.2671,0.3024,0,0
NLA12_CO-106,14.0094,1.5975,0,0.2448,0.0441,9e-4,0,0.1071,0,0.0018,0,1.6578,4.2957,1.0179,4.6431,0.2907,0.108
NLA12_TX-128,14.0112,0.5598,0,0.2826,0.2781,0.0378,0.0063,0.0792,0.9504,0,0,0.0153,10.7424,1.0593,0,0,0
NLA12_NH-107,14.0427,0.0279,0,0.4698,0.4878,0.1791,0.0081,0.0468,4.8141,1.9359,1.3428,0.5958,0.1944,2.0718,0.09,1.2906,0.4878
NLA12_ND-151,14.0697,3.9393,0,0.2439,0.0216,9e-4,0,0,0,0,0,0,5.742,0.801,2.7063,0,0.6147
NLA12_KY-116,14.0949,1.4976,0,0.9477,0.1476,0.1008,0.0873,0,6.8076,0.4176,0,0.0225,0.1278,3.0123,0.8217,0.0072,0.0972
NLA12_MT-106,14.1111,3.5109,0,0,0,0,0,0.234,0,0,0,0.6588,9.2358,0,0,0.108,0.3636
NLA12_KY-103,14.1399,0.7479,0,0.4014,0.072,0.0189,0.0036,0,12.5361,0.0828,0.0432,0,0.0963,0.1377,0,0,0
NLA12_MT-108,14.2182,0.1971,0,0.1953,0.0036,0,0,0,0,0,0,0.0351,2.7405,0,10.2636,0,0.783
NLA12_ME-R10,14.283,2.4228,0,0,0,0,0,0,2.781,2.862,5.7879,0.027,0.018,0,0,0.3213,0.063
NLA12_UT-228,14.3262,0,0,0.4275,0.1971,0.0027,0,0.0054,0,0.1053,0,1.9467,0,10.818,0.0603,0.6822,0.081
NLA12_WI-179,14.3586,2.7765,0,0.6777,0.1512,0.0783,0.0198,0,6.6141,0.4671,1.944,0.2466,0.09,0.0072,0.333,0.8856,0.0675
NLA12_RI-107,14.4288,0.4788,0,1.4418,1.8972,1.7811,0.1863,0.0459,3.3228,0.0432,0.0783,0.0927,0.5508,1.062,0.081,3.1194,0.2475
NLA12_ND-118,14.5854,1.1376,0,0.5544,0.0279,0,0,0,0.0081,0,0,0.135,5.1849,0.9549,6.0777,0,0.5049
NLA12_TN-119,14.5935,0.2421,0,0.7173,0.1215,0.0189,0.0045,0,9.1449,0.4509,0.108,0.0171,1.0818,2.664,0.0225,0,0
NLA12_OR-111,14.7393,0.081,0,0,0,0,0,0,0,0.0342,0,11.7675,0.0279,1.3536,1.0467,0,0.4284
NLA12_OK-291,14.7708,1.701,0,0.3042,0.0144,0,0,0.0054,3.771,0.0324,0.0243,0.2835,0.6615,5.8941,0.6246,1.3446,0.1098
NLA12_NE-108,14.8275,2.3085,0,0,0,0,0,0,0.0063,0,0,0,12.4164,0,0,0.0054,0.0909
NLA12_KS-R02,15.0381,0.6084,0,0.531,0.0702,0,0,0,4.3911,0,0.1521,0.0072,0.5364,6.8247,1.8315,0.0855,0
NLA12_SD-141,15.0552,1.8126,0,0.3159,0.0369,0,0,0,0.0135,0,0,0.045,8.7867,2.0583,1.7955,0,0.1908
NLA12_NJ-108,15.1317,0.4005,0,3.2292,0.4878,0.0405,0.0018,0,5.4063,0.7875,1.836,0.2718,0.0081,0.0441,0.2403,2.3778,0
NLA12_IA-113,15.2307,1.9188,0,1.5912,0.6372,0.045,0.0054,9e-4,0.7893,0.0189,0.0261,0.0207,0.0414,7.6392,2.4318,0.0558,0.009
NLA12_OK-117,15.3252,0.3402,0,0.6165,0.2907,0.135,0.0117,0,0,0,0,0,4.7655,0,9.1656,0,0
NLA12_PA-R11,15.3414,1.0242,0,0.5904,0.1053,0.0666,0.0117,0.0144,12.1941,0.2097,0.063,0,0,0.5247,0.5175,0.0072,0.0126
NLA12_NV-141,15.3747,0.0198,0,1.0395,3.6909,5.2749,2.5389,0,0.0117,0.0243,0,1.9647,0.801,0,0,0,0.009
NLA12_SD-143,15.4089,0.2394,0,0.9459,0.2961,0.0261,0.0018,0.0108,0,0,0,0,8.1072,0,5.7384,0.0432,0
NLA12_ND-159,15.5133,1.3059,0,0.6408,0.0054,0,0,0,0.0099,0,0,0,11.1537,0.1197,1.2969,0.0108,0.9702
NLA12_ND-115,15.7239,0.2367,0,0.9288,0.2394,0.027,0.0018,0,0,0.0027,0,0,5.2479,0.6957,8.2125,0,0.1314
NLA12_PA-108,15.7536,6.4341,0,0.8208,1.2933,1.6803,0.6057,1.3689,0.4833,0,0.0081,0.2601,0.7848,0.0288,0,1.4076,0.5778
NLA12_UT-358,15.7662,0,0,0.1188,0,0,0,0,4.3389,1.8351,0.0171,9.4509,0.0054,0,0,0,0
NLA12_ME-R15,15.8355,1.4931,0,0,0,0,0,0.0909,1.9584,3.9708,7.6059,0.1791,0.0378,0,0,0.4635,0.036
NLA12_IN-105,16.0263,1.4148,0,2.025,0.4374,0.027,0.0027,0,3.2364,0.1476,0,0.0135,0.126,1.0719,6.8193,0.5688,0.1359
NLA12_WV-105,16.038,0.0162,0,0.0342,9e-4,0,0,0,15.5259,0,0,0,0.0144,0,0,0.3222,0.1242
NLA12_UT-378,16.0596,0.0162,0,0.1962,0.1359,0.0054,0,2.0484,0,0.0783,0,6.8787,6.678,9e-4,0,0.0216,0
NLA12_MI-103,16.0713,1.188,0,0.7011,0.2412,0.0018,0,0,5.4045,0.225,0.1962,0.0648,0.513,0.324,0.162,6.4881,0.5616
NLA12_SD-196,16.1361,0.3519,0,0.189,0.0099,0,0,0,0,0.0072,0,0.2376,13.617,0.5157,1.197,0.0108,0
NLA12_RI-102,16.1604,0.7074,0,1.5228,1.6443,1.2825,0.171,0.8037,5.1543,0.2997,0.1746,0.2088,0.6039,0.8226,0.1107,2.4723,0.1818
NLA12_NC-119,16.2288,0.0567,0,1.5138,0.5364,0.0873,0.018,0.0072,0.0288,1.0008,0.3519,2.0421,0.2583,0,8.0307,2.1249,0.1719
NLA12_IN-108,16.3035,0.9144,0,0.9828,0.1755,0.0081,0.0018,0,0.7911,0.0207,0,0.0441,0.324,0.459,11.9961,0.2484,0.3375
NLA12_UT-187,16.4043,0.1665,0,0,0,0,0,2.6811,0,7.5825,0,3.3894,2.3913,0,0,0.1935,0
NLA12_UT-232,16.4052,0,0,0,0,0,0,0,0.0873,9.4653,0,6.5853,0.1134,0.1242,0,0.0297,0
NLA12_NV-167,16.443,0.0522,0,0.378,0.0198,9e-4,0,0,0.1134,0.0423,0,14.8428,0.1089,0,0,0.8568,0.0279
NLA12_UT-101,16.4403,2.0025,0,0.6822,0.0756,0.0351,0,0.1152,1.1403,7.5789,2.9925,1.3959,0.171,0,0,0,0.2511
NLA12_MI-106,16.5951,2.0007,0,2.3346,0.36,0.0288,0.0018,0.0225,5.2326,0.2313,0.2376,0.1539,1.1052,0.2466,1.4544,3.0114,0.1737
NLA12_MO-109,16.7031,0.3636,0,0.8379,0.5031,0.2583,0.1674,0.0144,3.1095,0.0198,0.0936,0.0207,0.0225,7.2225,3.9069,0.1629,0
NLA12_VT-101,16.7166,0.8676,0,0.5544,0.1431,0.0162,0,0,8.1558,0.4905,4.1436,1.044,0.5985,0.0045,0,0.6381,0.0603
NLA12_IL-118,16.767,0.468,0,3.6729,7.8246,2.9457,0.7128,0,0.2223,0,0.099,0,0.306,0.0621,0.0792,0.252,0.1224
NLA12_WY-127,16.9281,0.0468,0,0,0,0,0,0.0045,0.0171,6.9795,0,5.2029,4.6773,0,0,0,0
NLA12_IA-123,16.9947,1.2672,0,1.1601,0.3897,0.0495,0.0099,0.0054,2.6946,0,0,0,1.6416,2.9529,6.7824,0.0117,0.0297
NLA12_MO-113,17.0838,0.1107,0,0.4509,0.1683,0.0162,0,0,6.4251,0.1026,0.144,0,0.1305,7.9866,1.4598,0.0783,0.0108
NLA12_NM-162,17.1054,0.2214,0,0,0,0,0,0,0.252,2.3202,0.0801,11.4804,2.709,0,0,0.0423,0
NLA12_MN-108,17.208,1.6902,0,0.5796,0.0207,0,0,0,12.024,1.4103,0,0.2952,0.2376,0.6579,0.0189,0.0144,0.2592
NLA12_MN-R01,17.2836,2.2374,0,0.7056,0.036,0,0,0,9.3042,0.4023,0,0.1179,0.5922,2.6199,0.2385,0.1656,0.864
NLA12_KS-R07,17.3349,0.441,0,0.7587,0.1089,0.0045,0,0,0.279,0,0,0,15.3162,0,0.3105,0.1161,0
NLA12_WV-103,17.3952,1.0962,0,1.0962,0.5409,0.3276,0.189,0.1413,6.8013,1.9926,0.0063,0,0.9063,4.2408,0.0567,0,0
NLA12_WI-176,17.3916,1.5228,0,0.7092,0.0342,0.0036,0,0.0045,8.1252,0.0261,1.1853,0.3474,0.5643,0.0738,1.3617,3.3147,0.1188
NLA12_TX-187,17.4996,0.2205,0,0.4185,1.071,0.0171,9e-4,0,0.6939,0.0288,0.0144,0.4041,0.0621,13.1796,0.8235,0.5589,0.0063
NLA12_AZ-133,17.5095,0.1314,0,0,0,0,0,0,2.9916,14.2038,0,0,0.0981,0,0,0,0.0846
NLA12_MD-107,17.5293,0.6759,0,1.3914,0.108,0.0387,0.0288,0.3816,7.173,0.1368,0.1188,0,0.0909,6.9858,0.1494,0.1737,0.0765
NLA12_IL-103,17.6418,0.5184,0,2.2212,1.9899,0.8055,0.2214,0,0.5841,0,0,0,0.1026,0.1719,11.0268,0,0
NLA12_OK-292,17.7237,0.4671,0,0.8019,0.0522,0.0045,0,0,2.79,0,0,0,8.6769,0.1116,4.8195,0,0
NLA12_IN-146,17.8704,0.4518,0,0.0306,0,0,0,0,16.4592,0.5382,0,0.1638,0.216,0.0108,0,0,0
NLA12_VA-R06,17.9955,0.9792,0,2.0592,1.2798,0.9342,0.2898,0.0225,7.6005,1.4157,0.9468,0.5292,0.0405,0.3366,0.9207,0.5706,0.0702
NLA12_WI-157,18.018,0.1332,0,0.8865,0.8523,0.1872,0.0486,0,4.599,0.0468,0,0.1296,0.0045,4.6809,6.4233,0.0189,0.0072
NLA12_ND-155,18.0513,1.242,0,0.3006,0.0936,0,0.0045,0.0486,0.0045,0,0,0,13.2273,0,2.5335,0.0459,0.5508
NLA12_RI-105,18.108,0.8937,0,0.4797,0.3861,0.2538,0.0144,0.0882,8.1963,0.0801,0.1233,0.1575,0.1926,2.3607,0.1242,4.5909,0.1665
NLA12_NC-117,18.1296,0.1773,0,1.5093,0.1152,0.0729,0.0117,0,2.0754,1.9944,0.6498,0.8955,0.378,1.3887,7.0956,1.7496,0.0162
NLA12_FL-102,18.2394,3.7062,0,2.6703,1.2447,0.7254,0.243,0.0369,0,0.2016,0.0117,0.6327,0.8388,2.3121,1.6173,3.051,0.9477
NLA12_KS-124,18.2574,0.3834,0,0.4617,0.0117,9e-4,0,0,0.5949,0,0.0207,0,14.7456,0,1.971,0.0675,0
NLA12_NE-110,18.2484,0.2799,0,0.5454,0.0225,0,0,0,0.2295,0,0,0,2.196,0.2547,14.7033,0.0171,0
NLA12_KS-103,18.3177,1.3068,0,1.7505,2.052,0.4572,0.0135,0,2.7252,0,0.2088,0.018,2.1951,6.9642,0.5634,0.0396,0.0234
NLA12_MI-144,18.3321,2.0952,0,0.9342,0.657,0.0666,0.0162,0.0225,4.302,0.0405,0.1584,0.0513,0.3744,2.3355,5.9544,1.1457,0.1782
NLA12_CO-109,18.3483,0.6354,1.2186,0,0,0,0,1.0566,0,13.5513,0,0.0639,1.1367,0,0,0.6552,0.0306
NLA12_WY-134,18.3978,0.0288,0,0,0,0,0,0,0,0,0,6.0732,10.8441,0.6588,0,0.5625,0.2304
NLA12_IN-199,18.4743,0.6084,0,0.8235,0.405,0.0315,0.0018,0,0.9666,0.1071,0,0,0.0774,3.1752,9.0387,3.1842,0.0549
NLA12_SD-150,18.6516,2.466,0,1.5732,0.6831,0.3141,0.0576,0,0.0054,0,0,0.027,10.2807,1.7172,1.4472,0,0.0801
NLA12_KS-114,18.6642,1.2546,0,0.5175,0.1665,0.0054,0,0.0288,1.5696,0,0,0.1107,0.009,11.232,3.654,0.0891,0.027
NLA12_IN-106,18.7164,0.4266,0,0.8559,0.2178,0.0621,0.0027,0,3.474,0.0054,0,0.0693,0,0.1737,12.9429,0.315,0.171
