SITE_ID,VISIT_NO,UID,nlaSITE_ID,COMID,VolumeCorrect,FetchN,FetchNE,FetchE,FetchSE,MaxDepthCorrect,MeanDepthCorrect
NLA12_ND-199,1,8150,NA,14174655,169887.1399,467.6434569,596.3638107,419.4807696,596.5400831,2.178481181,0.884946869
NLA12_ND-202,1,7644,NA,21527662,104403.4316,366.1881156,354.0507787,389.074119,354.102114,1.704555841,0.727252283
NLA12_ND-R17,1,8661,NA,14683846,17213463.14,2965.190701,2582.116113,2033.109722,2582.033236,11.00366521,4.122669163
NLA12_ND-R18,1,8662,NA,14680264,1285318.195,848.0130779,860.9657926,974.8608242,860.9123277,5.357975295,2.049515672
NLA12_NE-101,1,7344,NLA06608-2332,19040443,577219532.2,5995.213254,8370.367743,10952.79867,8343.626688,32.66715369,10.86626955
NLA12_NE-101,2,8229,NLA06608-2332,19040443,577219532.2,5995.213254,8370.367743,10952.79867,8343.626688,32.66715369,10.86626955
NLA12_NE-102,1,8067,NLA06608-0924,16031186,77870.85412,296.5658472,449.4006264,558.7215737,446.6021105,1.305294104,0.598963362
NLA12_NE-103,1,1000085,NLA06608-2640,19069455,29197878.16,3791.149816,2225.447643,2757.213671,2227.728703,14.39710528,4.530603591
NLA12_NE-104,1,1000088,NLA06608-2824,17296632,261295.7226,726.803862,1316.164309,668.702553,1304.65489,1.37662473,0.516780886
NLA12_NE-105,1,8028,NLA06608-0220,16031228,60215.3356,359.4677286,367.7505243,728.1596937,367.4979156,0.661653887,0.298370104
NLA12_NE-106,1,7369,NLA06608-3160,17397621,537804.1504,924.0195321,592.315725,516.313599,588.4072644,4.692589626,1.840323616
NLA12_NE-107,1,7775,NLA06608-3644,17510880,100658.9624,696.3241343,600.6601257,478.1292063,600.6178823,1.040079366,0.403669725
NLA12_NE-108,1,8029,NLA06608-2972,17332477,1171302.212,673.233276,1086.186554,924.9525431,1086.422558,6.498937243,2.164232717
NLA12_NE-109,1,1000084,NLA06608-0016,17432752,6186404.746,3302.700562,3774.162038,2413.72469,3778.956728,2.694572384,0.965082507
NLA12_NE-110,1,7405,NLA06608-0216,18821320,284433.5255,770.6129584,664.1616352,852.9548783,675.0784111,2.36099813,0.886524701
NLA12_NE-111,1,7830,NLA06608-0940,17508458,978309.8178,1681.09091,1239.206226,842.5786085,1238.663833,2.561167829,0.995481179
NLA12_NE-112,1,7840,NLA06608-0723,16051036,1601644.051,1041.865094,1011.926578,768.3185793,1011.905872,6.999762548,2.709745216
NLA12_NE-113,1,8066,NLA06608-0648,17283615,19520.33444,283.9039471,367.8305102,462.5939638,366.9278623,0.402603472,0.189640926
NLA12_NE-114,1,1000086,NLA06608-2740,17373390,53041466.73,3505.150736,3429.275824,2087.123498,3426.14673,18.09459568,4.744934946
NLA12_NE-121,1,7960,NA,16031200,516829.2174,1133.175967,1365.463731,1969.092808,1365.996121,0.900113294,0.323354622
NLA12_NE-125,1,7926,NA,16031146,21133.64713,350.4718563,406.0193194,461.3862434,407.456518,0.471085546,0.199163834
NLA12_NE-127,1,8159,NA,17507438,428259.5669,1099.181741,1226.042129,1374.21719,1225.884089,1.048228648,0.350297164
NLA12_NE-129,1,7435,NA,17414184,66550.05955,611.4776715,622.6339327,570.9175694,664.3259353,0.365532444,0.152251852
NLA12_NE-129,2,8279,NA,17414184,66550.05955,611.4776715,622.6339327,570.9175694,664.3259353,0.365532444,0.152251852
NLA12_NE-133,1,1000093,NA,17285003,234951.334,1135.324922,985.3671881,738.5771598,985.4782002,0.912054875,0.318649609
NLA12_NE-135,1,8124,NA,17510480,46844.69526,399.6992757,429.0075678,387.1249829,430.8877331,0.955296546,0.41104799
NLA12_NE-149,1,8243,NA,7257347,4436.269328,276.7815605,213.6511203,219.5379793,213.6419427,0.19503092,0.094009493
NLA12_NE-154,1,8220,NA,17405253,652615.3524,1420.810421,603.0545233,483.5425087,602.8916406,2.882724798,1.236534607
NLA12_NE-156,1,8221,NA,17331929,121530.1863,392.5168596,385.9549371,526.2367664,385.5758555,1.848400663,0.778356948
NLA12_NE-157,1,8301,NA,17397515,81227.3477,1953.747776,399.4602829,401.1375725,400.0099684,0.560038328,0.214666373
NLA12_NE-158,1,8326,NA,18821500,413158.6305,1173.754857,594.9210861,1065.483601,594.5080925,2.859741751,1.070595825
NLA12_NE-160,1,8186,NA,17508468,34746636.72,3631.508491,3228.906932,2900.198348,3229.050281,13.93869363,4.42598134
NLA12_NE-166,1,8242,NA,7259277,1240.251735,261.9527595,295.1373976,192.6944228,296.3965314,0.053416038,0.032028666
NLA12_NE-170,1,8248,NA,17405041,1453822.054,857.8340832,1157.087754,1145.814282,1156.986294,4.994327295,1.647546255
NLA12_NH-101,1,6670,NLA06608-0726,9315177,220242.3001,535.2800834,344.7479456,342.3658525,344.6566928,4.522793159,1.832532898
NLA12_NH-101,2,7380,NLA06608-0726,9315177,220242.3001,535.2800834,344.7479456,342.3658525,344.6566928,4.522793159,1.832532898
NLA12_NH-102,1,7104,NLA06608-0358,19334091,409623.9955,459.9706941,395.0545967,390.2302957,395.3246116,7.1563027,3.125125402
NLA12_NH-103,1,6858,NLA06608-0930,166181880,162448164.9,7341.313017,4525.805288,2673.250721,4529.106537,33.8168211,9.730337395
NLA12_NH-104,1,6601,NLA06608-0994,6762488,10054513.92,3349.309834,921.5759834,850.700636,921.1734482,9.728512449,3.342270364
NLA12_NH-105,1,6812,NLA06608-0162,9342959,641118.2537,885.411189,900.2948902,781.9060715,901.098627,3.060043369,1.201286758
NLA12_NH-107,1,7544,NA,5849674,69409.38182,326.3426123,100.5300347,81.53142489,100.4571966,2.214982671,1.703382749
NLA12_NH-108,1,6549,NA,6739062,704620.5013,755.6494216,688.9092048,663.5947582,688.5106364,5.411109821,2.065887487
NLA12_NH-109,1,7295,NA,6764310,5811145.713,1471.678186,679.7258602,859.8009068,679.4601038,20.17737736,8.267988093
NLA12_NH-111,1,7231,NA,5843690,804930.5061,1021.655453,639.5458515,433.4718236,641.10312,4.724246495,1.972952114
NLA12_NH-112,1,6715,NA,9342441,19841.50188,184.7495488,200.9802393,173.7163412,201.6919389,1.944724781,0.825916311
NLA12_NH-112,2,7441,NA,9342441,19841.50188,184.7495488,200.9802393,173.7163412,201.6919389,1.944724781,0.825916311
NLA12_NH-115,1,1000130,NA,9315191,75893.09621,483.8072426,757.8830574,452.879489,757.2700204,0.899457352,0.372855713
NLA12_NH-R04,1,6690,NLA06608-NH4912,6762618,3005885.311,949.4695453,514.1516205,565.2371428,515.193181,16.06478306,7.120357574
NLA12_NJ-101,1,7210,NLA06608-0781,2585375,361623.3648,495.5021852,341.533348,415.1062429,341.3159473,4.389271649,1.591366746
NLA12_NJ-101,2,8659,NLA06608-0781,2585375,361623.3648,495.5021852,341.533348,415.1062429,341.3159473,4.389271649,1.591366746
NLA12_NJ-102,1,7151,NLA06608-0077,6248768,1486666.64,1302.070224,890.4029589,844.148931,890.878828,7.009417311,2.275677669
NLA12_NJ-103,1,8676,NLA06608-0761,6260910,569657.099,1133.515093,312.4010111,302.6893095,312.2394497,5.977328761,2.593881224
NLA12_NJ-104,1,7209,NLA06608-0013,4489294,221679.7911,618.4925431,469.6338013,326.8680332,464.4522375,1.675681662,0.596872021
NLA12_NJ-105,1,8545,NA,6244776,200178.325,563.5179594,211.9186954,200.4334177,213.0968593,3.546015157,1.668284995
NLA12_NJ-106,1,8591,NA,6245076,6071.952624,77.1781458,93.33915373,420.1597399,92.34871707,0.346893126,0.163488245
NLA12_NJ-107,1,6800,NA,6201006,61091.94793,247.08674,132.0789623,147.8603938,131.7093987,3.923000788,1.774095086
NLA12_NJ-108,1,8761,NA,4489532,143380.2271,314.6975839,602.0217244,434.1036224,600.0614531,1.21575065,0.499627122
NLA12_NJ-118,1,7058,NA,9512472,36314.58069,199.2747748,279.1695553,132.4441599,279.561089,3.152687776,1.434325387
NLA12_NJ-119,1,7152,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_NJ-131,1,7043,NA,9435755,70268.86555,298.3020719,534.2333131,542.0833838,533.6860639,1.085809121,0.592046699
NLA12_NJ-131,2,8640,NA,9435755,70268.86555,298.3020719,534.2333131,542.0833838,533.6860639,1.085809121,0.592046699
NLA12_NJ-R01,1,8675,NA,6244744,81585.88416,171.2300489,108.2769093,129.8778146,108.3210408,3.795294093,2.246834666
NLA12_NM-104,1,6372,NLA06608-0564,17866376,5546245.153,1268.74916,521.8044787,500.1193606,522.0281024,31.67524783,13.59371654
NLA12_NM-104,2,8052,NLA06608-0564,17866376,5546245.153,1268.74916,521.8044787,500.1193606,522.0281024,31.67524783,13.59371654
NLA12_NM-105,1,6361,NLA06608-0628,20044192,4040999.966,2415.608522,2055.338613,1839.966661,2055.283823,3.530199122,1.23995689
NLA12_NM-117,1,6403,NA,20063873,1058326.554,547.7383771,644.8936251,627.9200824,645.1117471,10.53239674,4.350285988
NLA12_NM-117,2,8073,NA,20063873,1058326.554,547.7383771,644.8936251,627.9200824,645.1117471,10.53239674,4.350285988
NLA12_NM-129,1,6507,NA,20031261,25151099.95,2046.184622,2934.6688,4425.701554,2935.96948,6.207280179,1.652573793
NLA12_NM-132,1,6319,NA,20064357,1707150.663,982.0393057,631.873937,694.0469905,630.8514216,9.538366014,3.864091504
NLA12_NM-133,1,6412,NA,17861580,8805.140003,114.4227024,116.0149042,133.240786,115.8912904,1.692622748,0.757314291
NLA12_NM-134,1,6500,NA,17015367,2313758.939,1351.438586,763.3215312,811.9980227,763.9047942,7.038209746,2.684578041
NLA12_NM-138,1,6501,NA,20563783,203717.6609,535.158037,319.2088193,404.1034136,322.0731603,2.869081432,1.323254067
NLA12_NM-150,1,6477,NA,17037195,112190.5278,314.2792841,838.0061174,533.0756751,859.2065124,1.273866254,0.650685998
NLA12_NM-152,1,6341,NA,20050007,181270.6331,650.5924204,644.00447,473.2155457,644.0285467,1.667167493,0.719323497
NLA12_NM-160,1,6532,NA,20814160,20336683.45,3071.181226,2410.338434,2198.248695,2410.596653,12.43269185,4.648449902
NLA12_NM-161,1,8048,NA,17861666,136155.7332,148.4662915,165.652676,264.6682676,166.1047738,9.122146322,3.813815936
NLA12_NM-162,1,8053,NA,17040889,302361.7435,585.2669181,458.3369465,392.4758179,457.6369029,3.945237434,1.739506132
NLA12_NV-101,1,6482,NLA06608-1862,11301688,230723.5721,1365.239443,1533.832411,1251.506473,1534.173427,0.607285897,0.229970572
NLA12_NV-101,2,7278,NLA06608-1862,11301688,230723.5721,1365.239443,1533.832411,1251.506473,1534.173427,0.607285897,0.229970572
NLA12_NV-102,1,6720,NLA06608-2797,20595958,596060.1964,543.6696631,521.3316105,783.1231416,519.7322454,7.358047656,2.536391291
NLA12_NV-103,1,6719,NLA06608-0237,20637202,188839.0624,2016.590925,526.0912023,438.8232579,524.9417655,0.651613266,0.261245184
NLA12_NV-104,1,7137,NLA06608-1529,120053478,39247358.72,6861.307129,6083.172919,4147.537723,6073.430245,3.536630816,0.859382946
NLA12_NV-105,1,7135,NLA06608-0889,11187151,6067466.103,1461.76581,3238.804045,1531.496658,3251.412014,6.883739219,2.60033703
NLA12_NV-106,1,6481,NLA06608-0585,13071176,208932.8369,1607.666259,1022.020605,1175.703175,1023.244739,0.356553573,0.12730259
NLA12_NV-109,1,6829,NA,11310757,43476472398,43158.69939,16661.07067,16343.77322,16660.19795,283.4345496,93.90231063
NLA12_NV-119,1,7136,NA,11276846,106241.3756,530.6307265,414.363495,425.0527837,415.7409619,1.681787985,0.690512682
NLA12_NV-119,2,7277,NA,11276846,106241.3756,530.6307265,414.363495,425.0527837,415.7409619,1.681787985,0.690512682
NLA12_NV-127,1,6617,NA,23326902,272204.5036,705.8249067,755.1857495,437.1635132,755.6329025,2.902432634,1.151694287
NLA12_NV-137,1,7276,NA,9987515,399339.8287,340.4117675,377.2789461,849.8846181,379.0667936,3.096091778,1.381956304
NLA12_NV-141,1,6775,NA,8931482,10250.69703,360.3837313,239.7920228,270.1400393,239.4500397,0.28737178,0.129209113
NLA12_NV-144,1,7306,NA,10693615,52127.25549,524.3721153,148.309655,134.8918927,148.9961811,2.108535075,0.898004493
NLA12_NV-167,1,6618,NA,10761625,10340.7458,240.9674021,260.6997323,333.7028436,261.4468651,0.56260538,0.208637711
NLA12_NV-177,1,7275,NA,11303468,1029933.835,557.5038728,392.8459491,523.064253,391.4429221,7.44748155,3.216997136
NLA12_NV-193,1,6793,NA,8942419,876462.3519,959.6335065,695.2036206,619.0194157,695.3536027,6.599315861,2.506180625
NLA12_NV-R01,1,7465,NLA06608-NV:2,10783992,96271.48214,239.6467088,181.9718846,219.1246783,181.9364717,4.010763168,2.198042529
NLA12_NY-0101,1,6694,NLA06608-1045,166766862,1091032315,19485.11185,3051.618305,3232.17762,3034.947876,82.09091574,23.90041328
NLA12_NY-0101,2,8546,NLA06608-1045,166766862,1091032315,19485.11185,3051.618305,3232.17762,3034.947876,82.09091574,23.90041328
NLA12_NY-0102,1,6834,NA,166766898,149062656.7,4330.365661,1563.968436,1697.676035,1565.850456,40.16895759,10.72351985
NLA12_NY-0103,1,8647,NLA06608-0101,7709574,2606053.555,936.1352784,1276.155648,1064.313572,1273.741988,12.04102215,4.24335524
NLA12_NY-0104,1,6576,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_NY-0104,2,7954,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_NY-0106,1,7190,NA,9523349,824177.7671,510.6896449,686.1403409,398.8516226,686.8395125,12.687423,5.244622155
NLA12_NY-0108,1,7490,NA,6225204,27069.60179,148.0072595,126.8731466,266.702085,126.9137722,1.047985095,0.608487455
NLA12_NY-0109,1,7266,NA,15448106,94579.8752,709.516777,277.5508586,274.478705,277.107362,1.460763267,0.561922604
NLA12_NY-0110,1,7206,NA,22303785,124619.7658,158.4860028,143.8147366,196.7561734,143.8285788,9.641408408,4.070776529
NLA12_NY-0111,1,7284,NA,22295338,165034.8816,168.8656561,202.3879982,305.7764269,202.2840652,9.122922523,3.701904343
NLA12_NY-0112,1,8597,NA,8118661,31050.07966,182.7220558,304.9424544,272.5548363,305.2287385,1.821333509,0.758259658
NLA12_NY-R02,1,7174,NLA06608-1333,10313002,546276.017,670.4333055,327.0992268,332.7208799,326.6415199,7.770887352,3.282791472
NLA12_NY-R03,1,7422,NA,22303657,32509.24781,233.1084772,156.2981733,151.8425658,156.2981943,3.140693588,1.287441057
NLA12_NY-R04,1,7339,NA,15483189,86437.18795,270.19548,157.9582714,181.8725956,157.7728303,5.566511988,2.336366715
NLA12_NY-R06,1,7421,NA,22306991,12093.07532,138.5390588,141.4178281,169.5777043,141.4169095,1.595805019,0.664694015
NLA12_NY-R07,1,7377,NA,8100427,6844.092033,61.90938889,68.05586533,197.6794154,67.99234018,1.196851559,0.675836423
NLA12_NY-R08,1,7287,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_NY-R11,1,7340,NA,6189506,3402596.702,903.3907951,1007.65679,933.1912992,1007.147447,17.45099244,6.130570354
NLA12_OH-101,1,8023,NA,5213645,3622493.037,2528.312925,1056.815743,1039.892664,1056.759974,3.12174266,0.924980176
NLA12_OH-101,2,8387,NA,5213645,3622493.037,2528.312925,1056.815743,1039.892664,1056.759974,3.12174266,0.924980176
NLA12_OH-102,1,7572,NLA06608-0783,3982320,956914.9978,1711.054718,1478.596945,1030.245993,1478.596761,1.080465869,0.292527778
NLA12_OH-103,1,6923,NLA06608-0445,19453325,1154917.315,866.3009369,2092.689839,520.2884115,2091.246321,7.536064702,2.683170814
NLA12_OH-104,1,8151,NLA06608-0303,15603972,1613818.859,963.8662416,1342.84047,752.6765278,1342.848112,4.973013091,1.999306531
NLA12_OH-105,1,8635,NLA06608-0271,166899198,21815350.18,4714.091873,5151.085802,4301.7213,5125.780341,4.526183762,1.085033101
NLA12_OH-106,1,8256,NLA06608-0031,15429940,457197.1302,543.7393925,407.1034296,777.1912278,407.5568059,5.14679213,1.885402435
NLA12_OH-107,1,8075,NLA06608-0623,15586742,935721.9533,724.5007967,932.0938051,1100.979011,931.5234929,2.934136401,1.12959674
NLA12_OH-112,1,8423,NA,15610820,386650.3607,720.5551768,891.6049042,672.5860813,891.6103457,2.179921651,0.829335894
NLA12_OH-113,1,8642,NA,19387372,214976.2012,281.829943,410.1420022,364.6208043,410.8194364,5.846404794,2.649667898
NLA12_OH-115,1,8207,NA,15417707,2613915.266,1748.620354,529.1632389,823.7860812,527.4040593,13.18069096,5.475131887
NLA12_OH-118,1,7232,NA,15613540,1238841.396,1094.453271,1323.695822,987.4698528,1324.3259,3.26473525,1.206145212
NLA12_OH-118,2,8169,NA,15613540,1238841.396,1094.453271,1323.695822,987.4698528,1324.3259,3.26473525,1.206145212
NLA12_OH-122,1,8487,NA,3881524,73646.83392,652.2277763,176.7585735,162.6089016,177.3731567,2.481646354,1.034104186
NLA12_OH-127,1,7294,NA,3484673,1978265.976,1141.601581,583.5470938,1036.911335,580.8134177,8.185746665,3.039430297
NLA12_OH-134,1,7652,NA,3982422,95317.28295,272.222253,361.3666202,207.2017237,359.9119539,3.193575478,2.060742935
NLA12_OH-136,1,7105,NA,15595957,229314.012,383.5572386,764.1388846,470.9233026,764.0557563,2.875041957,1.090861267
NLA12_OH-137,1,7637,NA,19386214,273248.1008,1026.773305,489.575062,447.6270715,489.3920684,2.000335183,0.790717105
NLA12_OH-R02,1,7528,NA,13155567,182864.1189,311.114396,363.0582127,496.5980851,363.0491432,3.318590687,1.496680166
NLA12_OH-R03,1,8403,NA,15585914,21471.16903,494.5037262,318.5222037,306.0669186,318.7741075,0.413463022,0.187019277
NLA12_OK-101,1,6550,NLA06608-1868,6027864,6999844.539,3552.699727,2778.406779,2219.72195,2778.066373,4.33116933,1.312986076
NLA12_OK-101,2,8482,NLA06608-1868,6027864,6999844.539,3552.699727,2778.406779,2219.72195,2778.066373,4.33116933,1.312986076
NLA12_OK-102,1,8462,NLA06608-1372,681831,28273090.49,4324.704906,6181.885781,2378.472097,6182.325742,6.060213261,1.828503639
NLA12_OK-103,1,6919,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_OK-104,1,6669,NA,NA,NA,NA,NA,NA,NA,NA,NA
NLA12_OK-105,1,7023,NLA06608-4472,167300171,5198604.055,3307.291836,2939.804374,2490.637637,2938.240609,2.060534482,0.815915389
NLA12_OK-106,1,7028,NLA06608-4056,389774,67981747.58,7911.405338,9681.785168,6504.671222,9680.042671,6.522566075,2.08867011
NLA12_OK-107,1,7959,NLA06608-0332,399680,351601391.2,5391.935151,3450.492805,3721.796258,3394.865192,28.48681302,6.436410246
NLA12_OK-108,1,6555,NLA06608-0268,534935,5186729.205,2846.914966,1566.464317,2965.065417,1585.364888,6.644377641,1.814901972
NLA12_OK-109,1,6695,NLA06608-0824,846154,6766539.415,2059.661705,2737.576524,1730.403255,2728.920461,6.892505596,2.079632989
NLA12_OK-117,1,7059,NLA06608-0972,390512,104678.5357,547.627488,430.3918568,633.0739377,431.258212,0.902159264,0.36567347
NLA12_OK-118,1,6270,NLA06608-1564,556549,489970.182,1847.511963,664.3104561,569.6599357,664.2016421,0.975406343,0.34623628
NLA12_OK-119,1,7402,NLA06608-0856,19959244,1344482.95,2110.26329,2060.845672,872.68966,2060.845186,2.154743312,0.836448279
NLA12_OK-120,1,6668,NLA06608-4504,21784874,2021519.981,1013.778688,1102.608226,846.1427064,1105.384324,5.68164302,1.954071443
NLA12_OK-121,1,6525,NLA06608-0012,493066,2180518.685,2445.384423,1546.469835,1013.581171,1515.400836,3.43333002,1.227373494
NLA12_OK-122,1,6236,NLA06608-1524,673854,351209.8135,897.7739865,878.6363693,1045.041643,858.3367084,1.737325199,0.68572569
NLA12_OK-132,1,7739,NLA06608-4382,19956504,122168.9162,525.0996,381.5203958,316.5002365,382.0969645,1.743774889,0.843011553
NLA12_OK-133,1,8358,NLA06608-1336,20971688,85807.46989,262.8535143,395.9231495,428.0322166,396.4672424,1.730280267,0.901437007
NLA12_OK-134,1,6646,NA,21784832,27864282.05,2791.895247,3976.037449,4307.804961,3969.617126,7.097372281,2.237395909
NLA12_OK-135,1,6556,NA,539805,2011497.077,2856.266672,1239.52686,1434.19485,1228.881543,3.008947931,0.984693429
NLA12_OK-285,1,8463,NA,6066112,37245.8399,380.8392878,351.9900021,261.280992,352.2233481,1.071363611,0.540958986
NLA12_OK-286,1,8393,NA,20969614,4068.636925,197.3813407,212.6186289,176.3129956,212.1017513,0.335692206,0.135451764
NLA12_OK-288,1,7598,NA,698456,32580.69442,249.5451454,343.3886161,257.7783241,342.9548413,1.184267125,0.635877144
NLA12_OK-291,1,6551,NA,167801030,249559.1004,1827.659843,2254.068881,1340.176305,2255.491649,0.395429635,0.142156094
NLA12_OK-292,1,7764,NA,19956678,437064.5078,1058.968135,802.8386275,866.3337529,808.0945764,2.911412476,1.07168413
NLA12_OK-293,1,6318,NA,680119,90932.38332,544.7066802,255.6378811,256.3645816,255.6132173,1.811593011,0.897645355
NLA12_OK-296,1,7286,NA,417619,9825.988706,219.2512823,318.8019125,174.5514251,318.5687048,0.613530281,0.288794853
NLA12_OK-299,1,7262,NA,1541317,35996.70823,195.3142784,220.8259489,259.0180979,220.8627851,2.331249516,0.895296125
NLA12_OK-299,2,8503,NA,1541317,35996.70823,195.3142784,220.8259489,259.0180979,220.8627851,2.331249516,0.895296125
NLA12_OK-302,1,7106,NA,21037895,176876.5744,792.4710242,398.7492232,311.5187649,391.2213074,2.229699562,0.960745779
NLA12_OK-306,1,7364,NA,532001,51616.76758,302.4581637,254.6317969,276.5428702,254.8010558,1.707565408,0.772400382
NLA12_OK-311,1,8481,NA,6048424,319567.9647,407.7291684,410.0769459,483.9776341,407.5334077,5.415527434,2.547241401
NLA12_OK-R01,1,6249,NLA06608-4610,19960244,462452.1314,628.879495,790.6090119,799.7811822,790.6142612,4.261580256,1.727935384
NLA12_OK-R09,1,6302,NLA06608-0756,19957004,1381794.746,1133.174617,1258.497973,1268.826134,1263.136285,5.083813473,1.705832694
NLA12_OR-101,1,1000021,NLA06608-0677,24079123,1062393.007,1249.544398,748.4997256,836.9555984,748.5646853,2.881621865,1.182579699
NLA12_OR-102,1,7810,NLA06608-0306,24023037,727767.1995,1631.882896,649.1039471,513.1350978,649.2318795,1.55196262,0.674922277
NLA12_OR-103,1,8165,NLA06608-1894,23703939,75549.34566,721.8805242,797.2500213,587.0324339,798.4277437,0.593923803,0.22964601
NLA12_OR-103,2,8514,NLA06608-1894,23703939,75549.34566,721.8805242,797.2500213,587.0324339,798.4277437,0.593923803,0.22964601
NLA12_OR-104,1,7027,NLA06608-1190,23769069,33902332.66,8301.968548,6525.332991,7700.116158,6529.852036,3.221734479,1.049517238
NLA12_OR-105,1,7719,NLA06608-0881,24215523,33002888.92,2238.088292,3010.409218,4767.455462,3010.713054,10.69631837,3.619460044
NLA12_OR-106,1,1000049,NLA06608-0870,23777335,4514952.137,1406.10831,322.3273812,342.2141837,322.2754523,16.51660308,7.088773247
NLA12_OR-107,1,7615,NLA06608-2450,23912359,429565.5887,750.0767081,331.2843277,303.9795387,330.9245797,6.361796415,2.965772706
NLA12_OR-109,1,7918,NLA06608-0934,23756298,234845973.2,6095.112847,4098.726586,5092.504966,4097.887524,30.82994365,9.61025231
NLA12_OR-110,1,6667,NLA06608-0614,23898212,1681879.997,889.0825821,1015.154491,629.2112496,1008.996461,7.327034794,3.193750585
NLA12_OR-111,1,6843,NLA06608-1445,120054013,3886663.914,2193.175341,2184.470612,1707.944896,2184.065488,3.754730338,1.423089674
NLA12_OR-112,1,7776,NLA06608-0933,23422703,85600574.73,4375.998911,2482.487672,2614.711801,2483.266712,33.72669735,11.94224294
NLA12_OR-113,1,7207,NLA06608-2082,23934034,7456506.964,2371.908849,1637.230736,980.9496873,1637.502591,8.635275936,2.907080516
NLA12_OR-121,1,8074,NA,23703803,26608.681,327.5783105,358.8410067,263.1912107,359.0923029,0.946396558,0.472671821
NLA12_OR-121,2,8542,NA,23703803,26608.681,327.5783105,358.8410067,263.1912107,359.0923029,0.946396558,0.472671821
NLA12_OR-123,1,7226,NA,358643,131757.4984,275.983988,170.4190554,181.9580247,170.4203593,6.276421279,2.991559037
NLA12_OR-126,1,8478,NA,23812740,739586.2455,577.1271289,364.082145,317.7622246,364.0825999,10.52281914,5.024350809
NLA12_OR-128,1,7949,NA,23704191,173305558.7,3768.926947,7664.784487,3006.670595,7663.179513,33.58937416,12.47016832
NLA12_OR-129,1,7560,NA,23893683,111759.9651,282.1053159,129.0241785,147.1369786,128.8609681,1.596358132,0.83186415
NLA12_OR-131,1,1000017,NA,23768979,171000.9639,747.8234317,557.3550315,880.1405999,556.2798855,1.148877587,0.437917733
NLA12_OR-133,1,1000016,NA,24531324,12509.68618,802.9383007,255.8153045,237.7091163,255.3526974,0.158507779,0.087466489
NLA12_OR-144,1,7995,NA,23756302,2548.07696,172.0089221,130.7831533,134.9854916,130.3068172,0.331864425,0.140253614
NLA12_OR-145,1,7622,NA,23912399,11089.72562,763.2165831,313.7898252,350.4751184,313.7945108,0.133415269,0.053452883
NLA12_OR-154,1,7747,NA,24157002,3656234.278,1294.102958,2216.711282,1077.737078,2217.308197,4.862531345,1.806508886
NLA12_OR-155,1,7250,NA,23927876,560484.0923,1383.819139,881.1399556,822.6411676,879.5499888,2.301257838,0.794285053
NLA12_OR-158,1,8634,NA,23816514,5645.8643,195.5559906,534.0284457,227.5668331,527.5176655,0.151046916,0.092122078
NLA12_OR-160,1,8164,NA,23704099,9080.994399,280.9807491,295.8997522,187.0374712,295.1205782,0.562615193,0.233665162
NLA12_OR-163,1,8633,NA,23803228,42647.28761,275.627135,133.4769435,121.8618401,133.3068413,3.295782854,1.510476697
NLA12_OR-167,1,1000211,NA,23871539,1769.281182,758.7998583,120.4237072,119.7632408,120.4493812,0.01763846,0.01179479
NLA12_OR-169,1,7100,NA,23756162,49253313.32,2265.430585,3304.708763,4711.269868,3336.613453,26.74645846,6.941688003
NLA12_OR-173,1,8479,NA,23727563,71962.57613,344.4118699,386.475646,204.1313352,383.6895464,2.00773557,1.112939879
NLA12_PA-101,1,6537,NLA06608-0514,4690013,472975013.2,3693.682776,3054.885767,2726.013691,3010.638646,61.66704795,14.12970297
NLA12_PA-101,2,8507,NLA06608-0514,4690013,472975013.2,3693.682776,3054.885767,2726.013691,3010.638646,61.66704795,14.12970297
NLA12_PA-102,1,6252,NLA06608-1145,4648254,1245244.388,1064.689261,863.1589445,1022.326624,862.4464512,5.32562226,1.970445645
NLA12_PA-103,1,8324,NLA06608-1637,2616124,600593.3162,479.8743029,718.4913684,464.0056965,718.4140378,7.242687117,2.984070665
NLA12_PA-105,1,7113,NLA06608-0405,8088311,633438.1898,417.4566751,476.2557874,378.6267164,479.3936777,10.95650421,5.019507365
NLA12_PA-106,1,7596,NLA06608-1465,4186689,18092350.67,1633.006578,1737.094174,1451.291341,1708.708631,14.7031234,4.029833198
NLA12_PA-107,1,6451,NLA06608-0765,4753962,230998.7627,284.5440857,403.932013,445.4390856,402.2691494,3.012920002,1.271301417
NLA12_PA-107,1,6451,NLA06608-0765,4753962,230998.7627,284.5440857,403.932013,445.4390856,402.2691494,3.012920002,1.271301417
NLA12_PA-108,1,6347,NA,4480397,1518699.542,2722.638665,1249.768923,1355.14014,1249.754328,1.588877657,0.456337462
NLA12_PA-108,2,7803,NA,4480397,1518699.542,2722.638665,1249.768923,1355.14014,1249.754328,1.588877657,0.456337462
NLA12_PA-109,1,6833,NA,2601509,1956020.546,1355.644154,1113.0007,1427.532863,1110.207675,5.202660669,1.914949616
NLA12_PA-110,1,7122,NA,4194876,554192.0993,518.0781311,421.6175967,324.5498857,422.7755899,8.616496679,3.810404545
