"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"1435","NLA12_IA-106",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1436","NLA12_IA-107",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1437","NLA12_IA-109",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1438","NLA12_IA-113",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1439","NLA12_IA-120",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1440","NLA12_IA-120",2,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1441","NLA12_IA-127",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1442","NLA12_IA-132",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.004333854,-0.2490968,-0.337732597,-0.544578252,-0.021642357,-0.532072804,-0.514340595
"1443","NLA12_IA-134",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1444","NLA12_IA-150",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1445","NLA12_IA-152",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1446","NLA12_IA-R01",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1447","NLA12_IA-R02",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1448","NLA12_IA-R03",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1449","NLA12_ID-101",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1450","NLA12_ID-101",2,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.544628252,1.343616785,0.985060794,0.188876017,1.014806447,3.125216397,1.799725059,0.234630691
"1451","NLA12_ID-102",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1452","NLA12_ID-103",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1453","NLA12_ID-104",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.634804883,1.043449341,1.073905779,0.157713727,1.182832666,2.427035019,1.96204656,0.195919426
"1454","NLA12_ID-105",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1455","NLA12_ID-107",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.509866146,1.143929294,0.992774931,0.347119851,0.950034175,2.660748679,1.813818936,0.431208641
"1456","NLA12_ID-108",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1457","NLA12_ID-109",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1458","NLA12_ID-110",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1459","NLA12_ID-111",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.4306849,0.524763028,NA,-0.328289539,0.802495668,1.220584646,NA,-0.40781674
"1460","NLA12_ID-112",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1461","NLA12_ID-112",2,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1462","NLA12_ID-113",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1463","NLA12_ID-121",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1464","NLA12_ID-122",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.716991639,1.807721701,0.959158217,0.420112951,1.335971343,4.204711912,1.752400552,0.52188411
"1465","NLA12_ID-141",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1466","NLA12_ID-142",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1467","NLA12_ID-143",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1468","NLA12_ID-145",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1469","NLA12_ID-148",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1470","NLA12_ID-149",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1471","NLA12_ID-151",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.032744891,0.249503823,0.509687205,-0.290271012,0.061013594,0.580339162,0.931208349,-0.360588333
"1472","NLA12_ID-158",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1473","NLA12_ID-165",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1474","NLA12_ID-166",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1475","NLA12_ID-168",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1476","NLA12_ID-175",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.043468757,1.311365681,1.047371099,0.349116535,1.944296532,3.050201198,1.913567188,0.433689016
"1477","NLA12_ID-180",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.3111593,-0.1697181,-0.3152184,-0.6004739,-0.809436107,-0.566723678,-0.739266776,-0.646558731
"1478","NLA12_ID-194",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.360103826,1.635529119,0.762380083,0.481657219,0.670981872,3.804196611,1.392883108,0.5983373
"1479","NLA12_ID-198",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
