"","SITE_ID","DSGN_CYCLE","SITETYPE","IND_DOMAIN","UNIQUE_ID","WGT_CAT","WGT_SP","WGT_TP"
"1","NLA12_AL-104",2012,"PROB","CORE","NLA_AL-10005","CPL_>50",25.40954527,0
"2","NLA12_AL-102",2012,"PROB","CORE","NLA_AL-10009","SAP_>50",18.37290433,0
"3","NLA12_AL-101",2012,"PROB","CORE","NLA_AL-10029","SAP_>50",7.996185645,0
"4","NLA12_AL-103",2012,"PROB","CORE","NLA_AL-10037","SAP_>50",20.23077048,0
"5","NLA12_AL-105",2012,"PROB","CORE","NLA_AL-10039","CPL_(20,50]",8.234085394,0
"6","NLA12_AL-112",2012,"PROB","CORE","NLA_AL-10046","CPL_(4,10]",61.22114132,0
"7","NLA12_AL-113",2012,"PROB","CORE","NLA_AL-10047","CPL_(20,50]",8.234085394,0
"8","NLA12_AL-114",2012,"PROB","CORE","NLA_AL-10048","SAP_(10,20]",39.53826811,0
"9","NLA12_AR-102",2012,"PROB","CORE","NLA_AR-10003","CPL_>50",21.25836862,0
"10","NLA12_AR-103",2012,"PROB","CORE","NLA_AR-10014","SAP_>50",4.054911781,0
"11","NLA12_AR-104",2012,"PROB","CORE","NLA_AR-10018","SAP_(20,50]",36.06236048,0
"12","NLA12_AR-101",2012,"PROB","CORE","NLA_AR-10020","CPL_>50",23.40801262,0
"13","NLA12_AR-105",2012,"PROB","CORE","NLA_AR-10024","CPL_(4,10]",61.60537442,0
"14","NLA12_AR-106",2012,"PROB","CORE","NLA_AR-10025","SAP_>50",32.5894749,0
"15","NLA12_AR-109",2012,"PROB","CORE","NLA_AR-10028","CPL_(4,10]",61.60537442,0
"16","NLA12_AR-111",2012,"PROB","CORE","NLA_AR-10030","CPL_(1,4]",172.8397677,0
"17","NLA12_AZ-102",2012,"PROB","CORE","NLA_AZ-10008","WMT_>50",2.438858313,0
"18","NLA12_AZ-101",2012,"PROB","CORE","NLA_AZ-10016","XER_>50",2.395833361,0
"19","NLA12_AZ-106",2012,"PROB","CORE","NLA_AZ-10019","XER_>50",2.018181674,0
"20","NLA12_AZ-107",2012,"PROB","CORE","NLA_AZ-10020","XER_>50",3.746518832,0
"21","NLA12_AZ-103",2012,"PROB","CORE","NLA_AZ-10035","WMT_>50",2.214888974,0
"22","NLA12_AZ-118",2012,"PROB","CORE","NLA_AZ-10057","XER_(4,10]",2.73141605,0
"23","NLA12_AZ-123",2012,"PROB","CORE","NLA_AZ-10062","XER_(10,20]",0.830904343,0
"24","NLA12_AZ-127",2012,"PROB","CORE","NLA_AZ-10066","WMT_(20,50]",2.152424368,0
"25","NLA12_AZ-130",2012,"PROB","CORE","NLA_AZ-10068","XER_>50",0.73043005,0
"26","NLA12_AZ-140",2012,"PROB","CORE","NLA_AZ-10078","XER_(4,10]",2.73141605,0
"27","NLA12_AZ-143",2012,"PROB","CORE","NLA_AZ-10081","WMT_(10,20]",1.322307059,0
"28","NLA12_AZ-145",2012,"PROB","CORE","NLA_AZ-10083","WMT_(20,50]",2.152424368,0
"29","NLA12_AZ-157",2012,"PROB","CORE","NLA_AZ-10095","WMT_(10,20]",1.322307059,0
"30","NLA12_CA-106",2012,"PROB","CORE","NLA_CA-10003","XER_>50",37.38315263,0
"31","NLA12_CA-104",2012,"PROB","CORE","NLA_CA-10004","WMT_>50",15.47265317,0
"32","NLA12_CA-103",2012,"PROB","CORE","NLA_CA-10005","WMT_>50",16.68117087,0
"33","NLA12_CA-107",2012,"PROB","CORE","NLA_CA-10015","WMT_>50",15.14927752,0
"34","NLA12_CA-108",2012,"PROB","CORE","NLA_CA-10016","XER_>50",13.80384959,0
"35","NLA12_CA-105",2012,"PROB","CORE","NLA_CA-10025","XER_(20,50]",45.34332472,0
"36","NLA12_CA-102",2012,"PROB","CORE","NLA_CA-10026","WMT_>50",3.149312093,0
"37","NLA12_CA-168",2012,"PROB","CORE","NLA_CA-10033","XER_>50",6.326704726,0
"38","NLA12_CA-101",2012,"PROB","CORE","NLA_CA-10037","XER_>50",3.093753718,0
"39","NLA12_CA-111",2012,"PROB","CORE","NLA_CA-10046","XER_>50",9.683731724,0
"40","NLA12_CA-112",2012,"PROB","CORE","NLA_CA-10047","XER_(20,50]",12.05500811,0
"41","NLA12_CA-116",2012,"PROB","CORE","NLA_CA-10051","WMT_(10,20]",14.98614667,0
"42","NLA12_CA-119",2012,"PROB","CORE","NLA_CA-10054","XER_>50",9.683731724,0
"43","NLA12_CA-121",2012,"PROB","CORE","NLA_CA-10056","XER_>50",9.683731724,0
"44","NLA12_CA-123",2012,"PROB","CORE","NLA_CA-10058","WMT_(10,20]",14.98614667,0
"45","NLA12_CA-128",2012,"PROB","CORE","NLA_CA-10063","WMT_(1,4]",138.6810142,0
"46","NLA12_CA-132",2012,"PROB","CORE","NLA_CA-10067","WMT_(20,50]",22.66653906,0
"47","NLA12_CA-135",2012,"PROB","CORE","NLA_CA-10070","WMT_>50",20.70126009,0
"48","NLA12_CA-138",2012,"PROB","CORE","NLA_CA-10073","WMT_(4,10]",39.34757789,0
"49","NLA12_CA-141",2012,"PROB","CORE","NLA_CA-10076","XER_(1,4]",112.3843218,0
"50","NLA12_CA-143",2012,"PROB","CORE","NLA_CA-10078","XER_(1,4]",112.3843218,0
"51","NLA12_CA-145",2012,"PROB","CORE","NLA_CA-10080","XER_(4,10]",29.75721592,0
"52","NLA12_CA-154",2012,"PROB","CORE","NLA_CA-10089","XER_(20,50]",12.05500811,0
"53","NLA12_CA-156",2012,"PROB","CORE","NLA_CA-10091","XER_>50",9.683731724,0
"54","NLA12_CA-157",2012,"PROB","CORE","NLA_CA-10092","XER_>50",9.683731724,0
"55","NLA12_CA-166",2012,"PROB","CORE","NLA_CA-10101","WMT_(10,20]",14.98614667,0
"56","NLA12_CA-167",2012,"PROB","CORE","NLA_CA-10102","WMT_(10,20]",14.98614667,0
"57","NLA12_CA-172",2012,"PROB","CORE","NLA_CA-10106","XER_(20,50]",12.05500811,0
"58","NLA12_CA-174",2012,"PROB","CORE","NLA_CA-10108","XER_(10,20]",9.416915891,0
"59","NLA12_CA-180",2012,"PROB","CORE","NLA_CA-10114","XER_>50",9.683731724,0
"60","NLA12_CA-181",2012,"PROB","CORE","NLA_CA-10115","XER_(10,20]",9.416915891,0
"61","NLA12_CA-188",2012,"PROB","CORE","NLA_CA-10122","XER_>50",9.683731724,0
"62","NLA12_CA-190",2012,"PROB","CORE","NLA_CA-10124","XER_(20,50]",12.05500811,0
"63","NLA12_CA-200",2012,"PROB","CORE","NLA_CA-10134","WMT_(10,20]",14.98614667,0
"64","NLA12_CA-206",2012,"PROB","CORE","NLA_CA-10140","WMT_>50",20.70126009,0
"65","NLA12_CA-208",2012,"PROB","CORE","NLA_CA-10142","WMT_>50",20.70126009,0
"66","NLA12_CA-212",2012,"PROB","CORE","NLA_CA-10146","WMT_(10,20]",14.98614667,0
"67","NLA12_CA-223",2012,"PROB","CORE","NLA_CA-10157","WMT_(20,50]",22.66653906,0
"68","NLA12_CO-105",2012,"PROB","CORE","NLA_CO-10001","WMT_>50",19.66747762,0
"69","NLA12_CO-107",2012,"PROB","CORE","NLA_CO-10003","WMT_>50",19.66747762,0
"70","NLA12_CO-106",2012,"PROB","CORE","NLA_CO-10021","SPL_>50",10.09024102,0
"71","NLA12_CO-102",2012,"PROB","CORE","NLA_CO-10022","WMT_(10,20]",115.2499499,0
"72","NLA12_CO-110",2012,"PROB","CORE","NLA_CO-10027","SPL_(10,20]",39.86312991,0
"73","NLA12_CO-101",2012,"PROB","CORE","NLA_CO-10028","SPL_>50",10.09024102,0
"74","NLA12_CO-108",2012,"PROB","CORE","NLA_CO-10030","WMT_(10,20]",115.2499499,0
"75","NLA12_CO-104",2012,"PROB","CORE","NLA_CO-10034","SPL_>50",9.16361703,0
"76","NLA12_CO-103",2012,"PROB","CORE","NLA_CO-10035","SPL_>50",10.09024102,0
"77","NLA12_CO-109",2012,"PROB","CORE","NLA_CO-10039","WMT_>50",19.66747762,0
"78","NLA12_CO-111",2012,"PROB","CORE","NLA_CO-10048","SPL_>50",10.09024102,0
"79","NLA12_CO-114",2012,"PROB","CORE","NLA_CO-10053","WMT_(4,10]",31.22386531,0
"80","NLA12_CO-115",2012,"PROB","CORE","NLA_CO-10054","WMT_(1,4]",113.9888246,0
"81","NLA12_CO-117",2012,"PROB","CORE","NLA_CO-10056","WMT_(20,50]",18.57882086,0
"82","NLA12_CO-119",2012,"PROB","CORE","NLA_CO-10058","WMT_(4,10]",31.22386531,0
"83","NLA12_CO-121",2012,"PROB","CORE","NLA_CO-10060","WMT_(1,4]",113.9888246,0
"84","NLA12_CO-124",2012,"PROB","CORE","NLA_CO-10063","SPL_(4,10]",29.68442605,0
"85","NLA12_CO-125",2012,"PROB","CORE","NLA_CO-10064","WMT_(1,4]",113.9888246,0
"86","NLA12_CO-127",2012,"PROB","CORE","NLA_CO-10066","SPL_(20,50]",43.94326411,0
"87","NLA12_CO-129",2012,"PROB","CORE","NLA_CO-10068","SPL_(1,4]",107.0452749,0
"88","NLA12_CO-130",2012,"PROB","CORE","NLA_CO-10069","WMT_(1,4]",113.9888246,0
"89","NLA12_CO-131",2012,"PROB","CORE","NLA_CO-10070","XER_(10,20]",6.107263297,0
"90","NLA12_CO-133",2012,"PROB","CORE","NLA_CO-10071","WMT_(10,20]",9.719142084,0
"91","NLA12_CT-103",2012,"PROB","CORE","NLA_CT-10001","NAP_>50",8.706872951,0
"92","NLA12_NY-0103",2012,"PROB","CORE","NLA_CT-10003","NAP_>50",8.706872951,0
"93","NLA12_CT-102",2012,"PROB","CORE","NLA_CT-10004","NAP_>50",8.706872951,0
"94","NLA12_CT-104",2012,"PROB","CORE","NLA_CT-10008","NAP_(20,50]",35.94607824,0
"95","NLA12_CT-105",2012,"PROB","CORE","NLA_CT-10012","NAP_(10,20]",75.6845247,0
"96","NLA12_CT-101",2012,"PROB","CORE","NLA_CT-10020","NAP_(10,20]",75.6845247,0
"97","NLA12_CT-107",2012,"PROB","CORE","NLA_CT-10022","NAP_(20,50]",24.47618412,0
"98","NLA12_CT-108",2012,"PROB","CORE","NLA_CT-10023","NAP_(20,50]",24.47618412,0
"99","NLA12_CT-115",2012,"PROB","CORE","NLA_CT-10030","NAP_>50",12.39842326,0
"100","NLA12_CT-118",2012,"PROB","CORE","NLA_CT-10033","NAP_(20,50]",24.47618412,0
"101","NLA12_CT-126",2012,"PROB","CORE","NLA_CT-10041","NAP_(20,50]",24.47618412,0
"102","NLA12_DE-101",2012,"PROB","CORE","NLA_DE-10002","CPL_>50",2.140064621,0
"103","NLA12_DE-104",2012,"PROB","CORE","NLA_DE-10003","CPL_(20,50]",1.660982626,0
"104","NLA12_DE-102",2012,"PROB","CORE","NLA_DE-10013","CPL_(20,50]",2.758030299,0
"105","NLA12_DE-103",2012,"PROB","CORE","NLA_DE-10017","CPL_(20,50]",2.758030299,0
"106","NLA12_DE-105",2012,"PROB","CORE","NLA_DE-10018","CPL_(4,10]",5.576716586,0
"107","NLA12_DE-107",2012,"PROB","CORE","NLA_DE-10020","CPL_(10,20]",3.123872346,0
"108","NLA12_DE-121",2012,"PROB","CORE","NLA_DE-10034","CPL_(20,50]",1.398114091,0
"109","NLA12_FL-106",2012,"PROB","CORE","NLA_FL-10006","CPL_(20,50]",3.178186639,0
"110","NLA12_FL-104",2012,"PROB","CORE","NLA_FL-10034","CPL_(20,50]",3.178186639,0
"111","NLA12_FL-105",2012,"PROB","CORE","NLA_FL-10040","CPL_>50",3.926927523,0
"112","NLA12_FL-108",2012,"PROB","CORE","NLA_FL-10047","CPL_>50",3.926927523,0
"113","NLA12_FL-103",2012,"PROB","CORE","NLA_FL-10049","CPL_>50",3.926927523,0
"114","NLA12_FL-102",2012,"PROB","CORE","NLA_FL-10061","CPL_>50",3.926927523,0
"115","NLA12_FL-109",2012,"PROB","CORE","NLA_FL-10062","CPL_>50",3.926927523,0
"116","NLA12_FL-107",2012,"PROB","CORE","NLA_FL-10063","CPL_(20,50]",247.5608051,0
"117","NLA12_FL-101",2012,"PROB","CORE","NLA_FL-10074","CPL_>50",3.926927523,0
"118","NLA12_FL-110",2012,"PROB","CORE","NLA_FL-10077","CPL_(1,4]",569.3836424,0
"119","NLA12_FL-114",2012,"PROB","CORE","NLA_FL-10081","CPL_(4,10]",222.129427,0
"120","NLA12_FL-123",2012,"PROB","CORE","NLA_FL-10090","CPL_(20,50]",69.69061008,0
"121","NLA12_FL-126",2012,"PROB","CORE","NLA_FL-10093","CPL_>50",52.77594643,0
"122","NLA12_FL-130",2012,"PROB","CORE","NLA_FL-10097","CPL_(20,50]",69.69061008,0
"123","NLA12_FL-132",2012,"PROB","CORE","NLA_FL-10099","CPL_>50",52.77594643,0
"124","NLA12_FL-141",2012,"PROB","CORE","NLA_FL-10108","CPL_(20,50]",69.69061008,0
"125","NLA12_GA-101",2012,"PROB","CORE","NLA_GA-10009","CPL_(4,10]",351.0556155,0
"126","NLA12_GA-104",2012,"PROB","CORE","NLA_GA-10010","SAP_>50",4.699365923,0
"127","NLA12_GA-103",2012,"PROB","CORE","NLA_GA-10013","CPL_(20,50]",64.70835597,0
"128","NLA12_GA-105",2012,"PROB","CORE","NLA_GA-10014","SAP_>50",5.733434713,0
"129","NLA12_GA-102",2012,"PROB","CORE","NLA_GA-10018","CPL_(4,10]",351.0556155,0
"130","NLA12_GA-107",2012,"PROB","CORE","NLA_GA-10028","CPL_(1,4]",494.2756364,0
"131","NLA12_GA-111",2012,"PROB","CORE","NLA_GA-10032","CPL_(4,10]",126.5407691,0
"132","NLA12_GA-112",2012,"PROB","CORE","NLA_GA-10033","SAP_(4,10]",295.4801553,0
"133","NLA12_GA-114",2012,"PROB","CORE","NLA_GA-10035","CPL_(4,10]",33.34763858,0
"134","NLA12_GA-118",2012,"PROB","CORE","NLA_GA-10039","SAP_(10,20]",78.2969084,0
"135","NLA12_GA-127",2012,"PROB","CORE","NLA_GA-10048","CPL_>50",6.289762593,0
"136","NLA12_IA-101",2012,"PROB","CORE","NLA_IA-10021","TPL_>50",5.741404235,0
"137","NLA12_IA-107",2012,"PROB","CORE","NLA_IA-10024","TPL_>50",21.37956046,0
"138","NLA12_IA-104",2012,"PROB","CORE","NLA_IA-10025","TPL_>50",5.214149942,0
"139","NLA12_IA-102",2012,"PROB","CORE","NLA_IA-10026","TPL_(20,50]",7.992097027,0
"140","NLA12_IA-105",2012,"PROB","CORE","NLA_IA-10032","TPL_>50",5.741404235,0
"141","NLA12_IA-103",2012,"PROB","CORE","NLA_IA-10037","TPL_(4,10]",264.5120671,0
"142","NLA12_IA-106",2012,"PROB","CORE","NLA_IA-10040","TPL_>50",5.214149942,0
"143","NLA12_IA-109",2012,"PROB","CORE","NLA_IA-10044","TPL_>50",4.75349304,0
"144","NLA12_IA-113",2012,"PROB","CORE","NLA_IA-10048","TPL_>50",4.75349304,0
"145","NLA12_IA-120",2012,"PROB","CORE","NLA_IA-10055","TPL_>50",4.75349304,0
"146","NLA12_IA-127",2012,"PROB","CORE","NLA_IA-10062","TPL_(20,50]",21.23797244,0
"147","NLA12_IA-132",2012,"PROB","CORE","NLA_IA-10067","TPL_(20,50]",6.2136925,0
"148","NLA12_IA-134",2012,"PROB","CORE","NLA_IA-10069","TPL_(20,50]",6.2136925,0
"149","NLA12_IA-150",2012,"PROB","CORE","NLA_IA-10085","TPL_(20,50]",6.2136925,0
"150","NLA12_IA-152",2012,"PROB","CORE","NLA_IA-10087","TPL_>50",4.75349304,0
"151","NLA12_ID-145",2012,"PROB","CORE","NLA_ID-10001","WMT_(20,50]",5.664274653,0
"152","NLA12_ID-107",2012,"PROB","CORE","NLA_ID-10005","XER_(20,50]",31.22119096,0
"153","NLA12_ID-109",2012,"PROB","CORE","NLA_ID-10008","XER_>50",10.46576389,0
"154","NLA12_ID-103",2012,"PROB","CORE","NLA_ID-10016","WMT_>50",11.48583665,0
"155","NLA12_ID-110",2012,"PROB","CORE","NLA_ID-10019","XER_>50",9.504654251,0
"156","NLA12_ID-104",2012,"PROB","CORE","NLA_ID-10032","XER_>50",9.504654251,0
"157","NLA12_ID-108",2012,"PROB","CORE","NLA_ID-10034","WMT_>50",11.48583665,0
"158","NLA12_ID-111",2012,"PROB","CORE","NLA_ID-10039","XER_>50",10.46576389,0
"159","NLA12_ID-105",2012,"PROB","CORE","NLA_ID-10044","WMT_(20,50]",48.60081769,0
"160","NLA12_ID-101",2012,"PROB","CORE","NLA_ID-10058","WMT_>50",11.48583665,0
"161","NLA12_ID-102",2012,"PROB","CORE","NLA_ID-10062","WMT_>50",10.43104998,0
"162","NLA12_ID-112",2012,"PROB","CORE","NLA_ID-10063","WMT_(20,50]",5.664274653,0
"163","NLA12_ID-113",2012,"PROB","CORE","NLA_ID-10064","WMT_(4,10]",15.30772004,0
"164","NLA12_ID-121",2012,"PROB","CORE","NLA_ID-10072","WMT_(10,20]",20.59122009,0
"165","NLA12_ID-122",2012,"PROB","CORE","NLA_ID-10073","XER_>50",2.573105858,0
"166","NLA12_ID-141",2012,"PROB","CORE","NLA_ID-10091","WMT_>50",5.500620537,0
"167","NLA12_ID-142",2012,"PROB","CORE","NLA_ID-10092","WMT_(4,10]",15.30772004,0
"168","NLA12_ID-143",2012,"PROB","CORE","NLA_ID-10093","XER_(20,50]",3.01249682,0
"169","NLA12_ID-148",2012,"PROB","CORE","NLA_ID-10097","XER_(20,50]",3.01249682,0
"170","NLA12_ID-149",2012,"PROB","CORE","NLA_ID-10098","WMT_(4,10]",15.30772004,0
"171","NLA12_ID-151",2012,"PROB","CORE","NLA_ID-10100","XER_(20,50]",3.01249682,0
"172","NLA12_ID-158",2012,"PROB","CORE","NLA_ID-10107","WMT_(4,10]",15.30772004,0
"173","NLA12_ID-165",2012,"PROB","CORE","NLA_ID-10114","WMT_(20,50]",5.664274653,0
"174","NLA12_ID-166",2012,"PROB","CORE","NLA_ID-10115","XER_(20,50]",3.01249682,0
"175","NLA12_ID-168",2012,"PROB","CORE","NLA_ID-10117","WMT_>50",5.500620537,0
"176","NLA12_ID-175",2012,"PROB","CORE","NLA_ID-10124","XER_>50",2.573105858,0
"177","NLA12_ID-180",2012,"PROB","CORE","NLA_ID-10129","WMT_(4,10]",15.30772004,0
"178","NLA12_ID-194",2012,"PROB","CORE","NLA_ID-10143","XER_>50",2.573105858,0
"179","NLA12_ID-198",2012,"PROB","CORE","NLA_ID-10147","XER_(4,10]",11.57670064,0
"180","NLA12_ID-203",2012,"PROB","CORE","NLA_ID-10152","WMT_(10,20]",4.407690198,0
"181","NLA12_ID-205",2012,"PROB","CORE","NLA_ID-10154","WMT_(10,20]",4.407690198,0
"182","NLA12_ID-207",2012,"PROB","CORE","NLA_ID-10156","WMT_(20,50]",5.664274653,0
"183","NLA12_ID-209",2012,"PROB","CORE","NLA_ID-10158","WMT_(10,20]",4.407690198,0
"184","NLA12_ID-210",2012,"PROB","CORE","NLA_ID-10159","WMT_(20,50]",5.664274653,0
"185","NLA12_ID-214",2012,"PROB","CORE","NLA_ID-10163","XER_>50",2.573105858,0
"186","NLA12_ID-215",2012,"PROB","CORE","NLA_ID-10164","WMT_>50",5.500620537,0
"187","NLA12_ID-216",2012,"PROB","CORE","NLA_ID-10165","XER_(20,50]",3.01249682,0
"188","NLA12_ID-218",2012,"PROB","CORE","NLA_ID-10167","WMT_(10,20]",4.407690198,0
"189","NLA12_ID-220",2012,"PROB","CORE","NLA_ID-10169","WMT_(1,4]",58.91183425,0
"190","NLA12_ID-221",2012,"PROB","CORE","NLA_ID-10170","WMT_(10,20]",4.407690198,0
"191","NLA12_IL-105",2012,"PROB","CORE","NLA_IL-10001","TPL_>50",17.4285596,0
"192","NLA12_IL-106",2012,"PROB","CORE","NLA_IL-10006","TPL_>50",4.033787205,0
"193","NLA12_IL-104",2012,"PROB","CORE","NLA_IL-10025","TPL_>50",15.8280308,0
"194","NLA12_IL-103",2012,"PROB","CORE","NLA_IL-10026","TPL_(20,50]",2.283045204,0
"195","NLA12_IL-109",2012,"PROB","CORE","NLA_IL-10037","TPL_(10,20]",24.57778573,0
"196","NLA12_IL-110",2012,"PROB","CORE","NLA_IL-10038","TPL_(1,4]",285.5249536,0
"197","NLA12_IL-111",2012,"PROB","CORE","NLA_IL-10039","TPL_>50",10.25986852,0
"198","NLA12_IL-112",2012,"PROB","CORE","NLA_IL-10040","TPL_(1,4]",285.5249536,0
"199","NLA12_IL-114",2012,"PROB","CORE","NLA_IL-10042","TPL_>50",9.506986079,0
"200","NLA12_IL-116",2012,"PROB","CORE","NLA_IL-10044","TPL_(10,20]",24.57778573,0
"201","NLA12_IL-118",2012,"PROB","CORE","NLA_IL-10046","TPL_(20,50]",44.47757198,0
"202","NLA12_IL-120",2012,"PROB","CORE","NLA_IL-10048","TPL_(4,10]",56.37128578,0
"203","NLA12_IL-123",2012,"PROB","CORE","NLA_IL-10051","TPL_>50",10.25986852,0
"204","NLA12_IN-115",2012,"PROB","CORE","NLA_IN-10008","SAP_>50",8.66387892,0
"205","NLA12_IN-103",2012,"PROB","CORE","NLA_IN-10009","TPL_(20,50]",26.45564422,0
"206","NLA12_IN-110",2012,"PROB","CORE","NLA_IN-10010","UMW_>50",7.042529279,0
"207","NLA12_IN-117",2012,"PROB","CORE","NLA_IN-10017","TPL_(10,20]",93.96712222,0
"208","NLA12_IN-116",2012,"PROB","CORE","NLA_IN-10025","SAP_(4,10]",675.3043631,0
"209","NLA12_IN-105",2012,"PROB","CORE","NLA_IN-10027","TPL_>50",31.86134815,0
"210","NLA12_IN-111",2012,"PROB","CORE","NLA_IN-10028","TPL_>50",10.57944994,0
"211","NLA12_IN-113",2012,"PROB","CORE","NLA_IN-10035","UMW_>50",7.042529279,0
"212","NLA12_IN-112",2012,"PROB","CORE","NLA_IN-10037","TPL_>50",31.86134815,0
"213","NLA12_IN-106",2012,"PROB","CORE","NLA_IN-10038","UMW_(20,50]",43.17161413,0
"214","NLA12_IN-101",2012,"PROB","CORE","NLA_IN-10040","TPL_(10,20]",56.05153335,0
"215","NLA12_IN-102",2012,"PROB","CORE","NLA_IN-10052","UMW_>50",12.65147882,0
"216","NLA12_IN-104",2012,"PROB","CORE","NLA_IN-10061","TPL_(10,20]",93.96712222,0
"217","NLA12_IN-108",2012,"PROB","CORE","NLA_IN-10065","UMW_>50",11.48964692,0
"218","NLA12_IN-120",2012,"PROB","CORE","NLA_IN-10068","UMW_(10,20]",28.48611648,0
"219","NLA12_IN-126",2012,"PROB","CORE","NLA_IN-10074","TPL_(4,10]",56.02998201,0
"220","NLA12_IN-127",2012,"PROB","CORE","NLA_IN-10075","SAP_>50",22.73216459,0
"221","NLA12_IN-128",2012,"PROB","CORE","NLA_IN-10076","UMW_(20,50]",15.35014468,0
"222","NLA12_IN-130",2012,"PROB","CORE","NLA_IN-10078","SAP_>50",22.73216459,0
"223","NLA12_IN-131",2012,"PROB","CORE","NLA_IN-10079","TPL_(10,20]",25.84987815,0
"224","NLA12_IN-134",2012,"PROB","CORE","NLA_IN-10082","TPL_(4,10]",56.02998201,0
"225","NLA12_IN-135",2012,"PROB","CORE","NLA_IN-10083","TPL_(4,10]",56.02998201,0
"226","NLA12_IN-142",2012,"PROB","CORE","NLA_IN-10090","TPL_(10,20]",25.84987815,0
"227","NLA12_IN-144",2012,"PROB","CORE","NLA_IN-10092","UMW_>50",16.62100857,0
"228","NLA12_IN-145",2012,"PROB","CORE","NLA_IN-10093","UMW_(4,10]",93.59463804,0
"229","NLA12_IN-146",2012,"PROB","CORE","NLA_IN-10094","SAP_(20,50]",41.70491301,0
"230","NLA12_IN-147",2012,"PROB","CORE","NLA_IN-10095","TPL_(1,4]",270.6608605,0
"231","NLA12_IN-149",2012,"PROB","CORE","NLA_IN-10097","UMW_>50",16.62100857,0
"232","NLA12_IN-155",2012,"PROB","CORE","NLA_IN-10103","TPL_(1,4]",270.6608605,0
"233","NLA12_IN-159",2012,"PROB","CORE","NLA_IN-10107","TPL_(4,10]",56.02998201,0
"234","NLA12_IN-160",2012,"PROB","CORE","NLA_IN-10108","UMW_(10,20]",28.48611648,0
"235","NLA12_IN-162",2012,"PROB","CORE","NLA_IN-10110","TPL_(4,10]",56.02998201,0
"236","NLA12_IN-163",2012,"PROB","CORE","NLA_IN-10111","TPL_>50",7.298161868,0
"237","NLA12_IN-164",2012,"PROB","CORE","NLA_IN-10112","UMW_(4,10]",93.59463804,0
"238","NLA12_IN-166",2012,"PROB","CORE","NLA_IN-10114","TPL_>50",7.298161868,0
"239","NLA12_IN-171",2012,"PROB","CORE","NLA_IN-10119","SAP_(4,10]",146.9176379,0
"240","NLA12_IN-172",2012,"PROB","CORE","NLA_IN-10120","UMW_>50",16.62100857,0
"241","NLA12_IN-174",2012,"PROB","CORE","NLA_IN-10122","TPL_(20,50]",10.85896331,0
"242","NLA12_IN-179",2012,"PROB","CORE","NLA_IN-10127","TPL_(4,10]",56.02998201,0
"243","NLA12_IN-180",2012,"PROB","CORE","NLA_IN-10128","TPL_(4,10]",56.02998201,0
"244","NLA12_IN-183",2012,"PROB","CORE","NLA_IN-10131","TPL_(10,20]",25.84987815,0
"245","NLA12_IN-185",2012,"PROB","CORE","NLA_IN-10133","UMW_(10,20]",28.48611648,0
"246","NLA12_IN-186",2012,"PROB","CORE","NLA_IN-10134","UMW_(20,50]",15.35014468,0
"247","NLA12_IN-187",2012,"PROB","CORE","NLA_IN-10135","TPL_(10,20]",25.84987815,0
"248","NLA12_IN-191",2012,"PROB","CORE","NLA_IN-10139","TPL_(4,10]",56.02998201,0
"249","NLA12_IN-193",2012,"PROB","CORE","NLA_IN-10141","TPL_(10,20]",25.84987815,0
"250","NLA12_IN-196",2012,"PROB","CORE","NLA_IN-10144","UMW_>50",16.62100857,0
"251","NLA12_IN-199",2012,"PROB","CORE","NLA_IN-10147","UMW_(20,50]",15.35014468,0
"252","NLA12_IN-201",2012,"PROB","CORE","NLA_IN-10149","TPL_(1,4]",270.6608605,0
"253","NLA12_IN-202",2012,"PROB","CORE","NLA_IN-10150","TPL_(1,4]",270.6608605,0
"254","NLA12_KS-114",2012,"PROB","CORE","NLA_KS-10004","TPL_>50",3.823461793,0
"255","NLA12_KS-105",2012,"PROB","CORE","NLA_KS-10012","SPL_>50",2.526093829,0
"256","NLA12_KS-108",2012,"PROB","CORE","NLA_KS-10013","TPL_(20,50]",19.16149505,0
"257","NLA12_KS-106",2012,"PROB","CORE","NLA_KS-10020","SPL_(10,20]",10.98889294,0
"258","NLA12_KS-101",2012,"PROB","CORE","NLA_KS-10021","SPL_(10,20]",10.98889294,0
"259","NLA12_KS-107",2012,"PROB","CORE","NLA_KS-10035","TPL_(10,20]",40.59743055,0
"260","NLA12_KS-103",2012,"PROB","CORE","NLA_KS-10036","TPL_>50",13.76533449,0
"261","NLA12_KS-102",2012,"PROB","CORE","NLA_KS-10041","SPL_>50",2.781532171,0
"262","NLA12_KS-109",2012,"PROB","CORE","NLA_KS-10045","TPL_(4,10]",47.02906717,0
"263","NLA12_KS-121",2012,"PROB","CORE","NLA_KS-10056","TPL_(10,20]",14.09502409,0
"264","NLA12_KS-122",2012,"PROB","CORE","NLA_KS-10057","SPL_>50",3.011502391,0
"265","NLA12_KS-124",2012,"PROB","CORE","NLA_KS-10059","TPL_(20,50]",4.756688743,0
"266","NLA12_KS-125",2012,"PROB","CORE","NLA_KS-10060","TPL_>50",3.823461793,0
"267","NLA12_KS-126",2012,"PROB","CORE","NLA_KS-10061","TPL_(1,4]",449.8417652,0
"268","NLA12_KS-130",2012,"PROB","CORE","NLA_KS-10065","TPL_(4,10]",47.02906717,0
"269","NLA12_KS-138",2012,"PROB","CORE","NLA_KS-10073","SPL_(10,20]",6.252246999,0
