"","SITE_ID","DSGN_CYCLE","SITETYPE","IND_DOMAIN","UNIQUE_ID","WGT_CAT","WGT_SP","WGT_TP"
"819","NLA06608-1367",2007,"PROB","CORE","NLA_SD-10051","TPL_>50",25.1608573,0
"820","NLA06608-1511",2007,"PROB","CORE","NLA_SD-10055","TPL_>50",5.060407036,0
"821","NLA06608-1575",2007,"PROB","CORE","NLA_SD-10057","TPL_(10,20]",75.50875441,0
"822","NLA06608-1655",2007,"PROB","CORE","NLA_SD-10060","NPL_(10,20]",20.48235539,0
"823","NLA06608-1687",2007,"PROB","CORE","NLA_SD-10061","TPL_>50",5.060407036,0
"824","NLA06608-1703",2007,"PROB","CORE","NLA_SD-10063","TPL_>50",5.060407036,0
"825","NLA06608-1719",2007,"PROB","CORE","NLA_SD-10064","NPL_(20,50]",20.68496584,0
"826","NLA06608-1811",2007,"PROB","CORE","NLA_SD-10068","NPL_>50",5.95717964,0
"827","NLA06608-1879",2007,"PROB","CORE","NLA_SD-10069","TPL_>50",5.060407036,0
"828","NLA06608-1959",2007,"PROB","CORE","NLA_SD-10073","TPL_>50",5.060407036,0
"829","NLA06608-2007",2007,"PROB","CORE","NLA_SD-10075","TPL_>50",25.1608573,0
"830","NLA06608-2087",2007,"PROB","CORE","NLA_SD-10078","TPL_(20,50]",42.10496711,0
"831","NLA06608-2103",2007,"PROB","CORE","NLA_SD-10079","NPL_>50",5.95717964,0
"832","NLA06608-2123",2007,"PROB","CORE","NLA_SD-10081","TPL_(20,50]",42.10496711,0
"833","NLA06608-2131",2007,"PROB","CORE","NLA_SD-10082","NPL_>50",5.410109896,0
"834","NLA06608-2135",2007,"PROB","CORE","NLA_SD-10083","TPL_>50",5.060407036,0
"835","NLA06608-0239",2007,"PROB","CORE","NLA_TN-10002","SAP_>50",4.512108505,0
"836","NLA06608-0255",2007,"PROB","CORE","NLA_TN-10003","SAP_(20,50]",12.54986931,0
"837","NLA06608-0484",2007,"PROB","CORE","NLA_TN-10005","CPL_(20,50]",15.83256499,0
"838","NLA06608-0751",2007,"PROB","CORE","NLA_TN-10007","SAP_>50",6.244429195,0
"839","NLA06608-0820",2007,"PROB","CORE","NLA_TN-10010","SAP_(20,50]",12.54986931,0
"840","NLA06608-1044",2007,"PROB","CORE","NLA_TN-10014","SAP_>50",4.512108505,0
"841","NLA06608-1220",2007,"PROB","CORE","NLA_TN-10016","CPL_>50",6.545876919,0
"842","NLA06608-1364",2007,"PROB","CORE","NLA_TN-10017","SAP_(10,20]",19.58563286,0
"843","NLA06608-1396",2007,"PROB","CORE","NLA_TN-10019","SAP_(10,20]",19.58563286,0
"844","NLA06608-1652",2007,"PROB","CORE","NLA_TN-10022","SAP_>50",4.512108505,0
"845","NLA06608-1668",2007,"PROB","CORE","NLA_TN-10023","SAP_>50",4.512108505,0
"846","NLA06608-1791",2007,"PROB","CORE","NLA_TN-10024","SAP_(10,20]",19.58563286,0
"847","NLA06608-1348",2007,"PROB","CORE","NLA_TN-10025","SAP_>50",4.512108505,0
"848","NLA06608-0003",2007,"PROB","CORE","NLA_TX-10010","CPL_(4,10]",240.9418605,0
"849","NLA06608-0023",2007,"PROB","CORE","NLA_TX-10011","SPL_(4,10]",187.90625,0
"850","NLA06608-0024",2007,"PROB","CORE","NLA_TX-10012","CPL_>50",2.634200571,0
"851","NLA06608-0072",2007,"PROB","CORE","NLA_TX-10013","SPL_(4,10]",187.90625,0
"852","NLA06608-0144",2007,"PROB","CORE","NLA_TX-10016","SPL_>50",17.76725312,0
"853","NLA06608-0244",2007,"PROB","CORE","NLA_TX-10017","SPL_>50",2.407572005,0
"854","NLA06608-0280",2007,"PROB","CORE","NLA_TX-10018","CPL_(4,10]",240.9418605,0
"855","NLA06608-0456",2007,"PROB","CORE","NLA_TX-10020","SPL_>50",2.407572005,0
"856","NLA06608-0483",2007,"PROB","CORE","NLA_TX-10021","XER_>50",2.712585326,0
"857","NLA06608-0560",2007,"PROB","CORE","NLA_TX-10023","SPL_>50",2.407572005,0
"858","NLA06608-0599",2007,"PROB","CORE","NLA_TX-10024","CPL_>50",2.634200571,0
"859","NLA06608-0712",2007,"PROB","CORE","NLA_TX-10027","SPL_(10,20]",65.27500326,0
"860","NLA06608-0775",2007,"PROB","CORE","NLA_TX-10030","SPL_(4,10]",187.90625,0
"861","NLA06608-0792",2007,"PROB","CORE","NLA_TX-10031","SPL_>50",2.407572005,0
"862","NLA06608-1047",2007,"PROB","CORE","NLA_TX-10035","CPL_>50",2.634200571,0
"863","NLA06608-1191",2007,"PROB","CORE","NLA_TX-10038","SPL_>50",16.13562084,0
"864","NLA06608-1224",2007,"PROB","CORE","NLA_TX-10040","SPL_>50",16.13562084,0
"865","NLA06608-1368",2007,"PROB","CORE","NLA_TX-10043","SPL_(10,20]",65.27500326,0
"866","NLA06608-1436",2007,"PROB","CORE","NLA_TX-10044","SPL_>50",17.76725312,0
"867","NLA06608-1496",2007,"PROB","CORE","NLA_TX-10045","SPL_(4,10]",187.90625,0
"868","NLA06608-1560",2007,"PROB","CORE","NLA_TX-10048","CPL_>50",2.634200571,0
"869","NLA06608-1623",2007,"PROB","CORE","NLA_TX-10049","CPL_(4,10]",240.9418605,0
"870","NLA06608-1630",2007,"PROB","CORE","NLA_TX-10051","SPL_>50",17.76725312,0
"871","NLA06608-1672",2007,"PROB","CORE","NLA_TX-10054","SPL_(10,20]",65.27500326,0
"872","NLA06608-1715",2007,"PROB","CORE","NLA_TX-10057","SPL_(4,10]",187.90625,0
"873","NLA06608-1992",2007,"PROB","CORE","NLA_TX-10064","CPL_(4,10]",240.9418605,0
"874","NLA06608-2072",2007,"PROB","CORE","NLA_TX-10066","CPL_(4,10]",240.9418605,0
"875","NLA06608-2094",2007,"PROB","CORE","NLA_TX-10067","CPL_(4,10]",240.9418605,0
"876","NLA06608-2120",2007,"PROB","CORE","NLA_TX-10069","SPL_(10,20]",65.27500326,0
"877","NLA06608-2663",2007,"PROB","CORE","NLA_TX-10075","CPL_(20,50]",152.7954018,0
"878","NLA06608-2696",2007,"PROB","CORE","NLA_TX-10076","SPL_>50",17.76725312,0
"879","NLA06608-2704",2007,"PROB","CORE","NLA_TX-10077","SPL_(20,50]",60.89543607,0
"880","NLA06608-2759",2007,"PROB","CORE","NLA_TX-10078","SPL_(20,50]",60.89543607,0
"881","NLA06608-2776",2007,"PROB","CORE","NLA_TX-10079","SPL_(10,20]",65.27500326,0
"882","NLA06608-2807",2007,"PROB","CORE","NLA_TX-10081","SPL_>50",2.407572005,0
"883","NLA06608-2924",2007,"PROB","CORE","NLA_TX-10083","SPL_>50",16.13562084,0
"884","NLA06608-2996",2007,"PROB","CORE","NLA_TX-10084","SPL_>50",16.13562084,0
"885","NLA06608-3032",2007,"PROB","CORE","NLA_TX-10087","SPL_(4,10]",187.90625,0
"886","NLA06608-3083",2007,"PROB","CORE","NLA_TX-10089","CPL_>50",2.634200571,0
"887","NLA06608-3096",2007,"PROB","CORE","NLA_TX-10090","CPL_(10,20]",273.0394035,0
"888","NLA06608-3228",2007,"PROB","CORE","NLA_TX-10093","SPL_>50",2.407572005,0
"889","NLA06608-3303",2007,"PROB","CORE","NLA_TX-10094","SPL_>50",2.407572005,0
"890","NLA06608-0105",2007,"PROB","CORE","NLA_UT-10003","WMT_>50",2.774979131,0
"891","NLA06608-0169",2007,"PROB","CORE","NLA_UT-10004","WMT_>50",5.015004799,0
"892","NLA06608-0425",2007,"PROB","CORE","NLA_UT-10010","WMT_>50",5.522121555,0
"893","NLA06608-0637",2007,"PROB","CORE","NLA_UT-10013","WMT_>50",2.787888706,0
"894","NLA06608-0671",2007,"PROB","CORE","NLA_UT-10015","WMT_(4,10]",199.875,0
"895","NLA06608-0825",2007,"PROB","CORE","NLA_UT-10018","XER_(20,50]",2.863468749,0
"896","NLA06608-0850",2007,"PROB","CORE","NLA_UT-10020","WMT_>50",5.522121555,0
"897","NLA06608-0927",2007,"PROB","CORE","NLA_UT-10022","XER_>50",2.712585326,0
"898","NLA06608-0962",2007,"PROB","CORE","NLA_UT-10023","WMT_>50",2.774979131,0
"899","NLA06608-1119",2007,"PROB","CORE","NLA_UT-10027","WMT_(20,50]",16.21234825,0
"900","NLA06608-1170",2007,"PROB","CORE","NLA_UT-10028","WMT_>50",5.522121555,0
"901","NLA06608-1183",2007,"PROB","CORE","NLA_UT-10029","WMT_(10,20]",25.69325748,0
"902","NLA06608-1321",2007,"PROB","CORE","NLA_UT-10032","WMT_>50",2.774979131,0
"903","NLA06608-1439",2007,"PROB","CORE","NLA_UT-10036","XER_>50",5.006888366,0
"904","NLA06608-1631",2007,"PROB","CORE","NLA_UT-10039","XER_>50",4.547087371,0
"905","NLA06608-1695",2007,"PROB","CORE","NLA_UT-10040","WMT_(10,20]",25.69325748,0
"906","NLA06608-1753",2007,"PROB","CORE","NLA_UT-10042","WMT_>50",2.774979131,0
"907","NLA06608-1810",2007,"PROB","CORE","NLA_UT-10043","XER_>50",2.712585326,0
"908","NLA06608-1874",2007,"PROB","CORE","NLA_UT-10044","WMT_>50",2.774979131,0
"909","NLA06608-2322",2007,"PROB","CORE","NLA_UT-10049","WMT_(20,50]",15.03779581,0
"910","NLA06608-2345",2007,"PROB","CORE","NLA_UT-10050","XER_>50",2.712585326,0
"911","NLA06608-2429",2007,"PROB","CORE","NLA_UT-10051","XER_>50",5.006888366,0
"912","NLA06608-2457",2007,"PROB","CORE","NLA_UT-10052","WMT_>50",5.015004799,0
"913","NLA06608-2463",2007,"PROB","CORE","NLA_UT-10053","XER_>50",2.712585326,0
"914","NLA06608-2655",2007,"PROB","CORE","NLA_UT-10055","XER_(20,50]",12.99924245,0
"915","NLA06608-2685",2007,"PROB","CORE","NLA_UT-10056","WMT_(20,50]",16.21234825,0
"916","NLA06608-0045",2007,"PROB","CORE","NLA_VA-10011","SAP_(20,50]",17.1455961,0
"917","NLA06608-0153",2007,"PROB","CORE","NLA_VA-10013","SAP_(20,50]",17.1455961,0
"918","NLA06608-0221",2007,"PROB","CORE","NLA_VA-10014","CPL_(10,20]",38.65268846,0
"919","NLA06608-0324",2007,"PROB","CORE","NLA_VA-10016","SAP_(20,50]",17.1455961,0
"920","NLA06608-0345",2007,"PROB","CORE","NLA_VA-10017","SAP_(10,20]",26.75783644,0
"921","NLA06608-0413",2007,"PROB","CORE","NLA_VA-10018","SAP_(4,10]",288.3333333,0
"922","NLA06608-0489",2007,"PROB","CORE","NLA_VA-10019","SAP_(20,50]",17.1455961,0
"923","NLA06608-0493",2007,"PROB","CORE","NLA_VA-10020","SAP_>50",8.531121577,0
"924","NLA06608-0541",2007,"PROB","CORE","NLA_VA-10021","SAP_(10,20]",26.75783644,0
"925","NLA06608-0580",2007,"PROB","CORE","NLA_VA-10022","SAP_>50",4.512108505,0
"926","NLA06608-0749",2007,"PROB","CORE","NLA_VA-10023","SAP_(10,20]",26.75783644,0
"927","NLA06608-0989",2007,"PROB","CORE","NLA_VA-10025","SAP_(20,50]",17.1455961,0
"928","NLA06608-1005",2007,"PROB","CORE","NLA_VA-10026","SAP_(4,10]",288.3333333,0
"929","NLA06608-1517",2007,"PROB","CORE","NLA_VA-10031","SAP_(20,50]",17.1455961,0
"930","NLA06608-0038",2007,"PROB","CORE","NLA_VT-10004","NAP_>50",9.414687765,0
"931","NLA06608-0113",2007,"PROB","CORE","NLA_VT-10005","NAP_>50",8.550102322,0
"932","NLA06608-0177",2007,"PROB","CORE","NLA_VT-10006","NAP_(20,50]",22.56249862,0
"933","NLA06608-0294",2007,"PROB","CORE","NLA_VT-10007","NAP_>50",8.550102322,0
"934","NLA06608-0369",2007,"PROB","CORE","NLA_VT-10008","NAP_>50",9.414687765,0
"935","NLA06608-0433",2007,"PROB","CORE","NLA_VT-10009","NAP_>50",2.376562723,0
"936","NLA06608-0806",2007,"PROB","CORE","NLA_VT-10010","NAP_(20,50]",22.56249862,0
"937","NLA06608-0982",2007,"PROB","CORE","NLA_VT-10011","NAP_>50",8.550102322,0
"938","NLA06608-0997",2007,"PROB","CORE","NLA_VT-10012","NAP_(20,50]",22.56249862,0
"939","NLA06608-0033",2007,"PROB","CORE","NLA_WA-10005","WMT_(10,20]",48.29028731,0
"940","NLA06608-0081",2007,"PROB","CORE","NLA_WA-10006","WMT_(10,20]",48.29028731,0
"941","NLA06608-0086",2007,"PROB","CORE","NLA_WA-10007","WMT_>50",10.3787866,0
"942","NLA06608-0193",2007,"PROB","CORE","NLA_WA-10008","WMT_>50",9.425664411,0
"943","NLA06608-0209",2007,"PROB","CORE","NLA_WA-10009","WMT_>50",2.774979131,0
"944","NLA06608-0337",2007,"PROB","CORE","NLA_WA-10010","WMT_>50",9.425664411,0
"945","NLA06608-0449",2007,"PROB","CORE","NLA_WA-10012","WMT_(20,50]",30.47098856,0
"946","NLA06608-0529",2007,"PROB","CORE","NLA_WA-10014","XER_>50",2.712585326,0
"947","NLA06608-0593",2007,"PROB","CORE","NLA_WA-10015","WMT_(10,20]",48.29028731,0
"948","NLA06608-0641",2007,"PROB","CORE","NLA_WA-10016","WMT_(20,50]",30.47098856,0
"949","NLA06608-0721",2007,"PROB","CORE","NLA_WA-10017","WMT_>50",9.425664411,0
"950","NLA06608-0785",2007,"PROB","CORE","NLA_WA-10019","XER_>50",8.546217069,0
"951","NLA06608-0849",2007,"PROB","CORE","NLA_WA-10020","WMT_>50",2.774979131,0
"952","NLA06608-1041",2007,"PROB","CORE","NLA_WA-10022","XER_>50",8.546217069,0
"953","NLA06608-1057",2007,"PROB","CORE","NLA_WA-10023","WMT_>50",10.3787866,0
"954","NLA06608-1217",2007,"PROB","CORE","NLA_WA-10025","WMT_>50",10.3787866,0
"955","NLA06608-1297",2007,"PROB","CORE","NLA_WA-10026","XER_>50",9.410409638,0
"956","NLA06608-1425",2007,"PROB","CORE","NLA_WA-10028","WMT_(10,20]",48.29028731,0
"957","NLA06608-1489",2007,"PROB","CORE","NLA_WA-10029","WMT_(20,50]",30.47098856,0
"958","NLA06608-1617",2007,"PROB","CORE","NLA_WA-10031","WMT_>50",9.425664411,0
"959","NLA06608-1873",2007,"PROB","CORE","NLA_WA-10034","WMT_>50",10.3787866,0
"960","NLA06608-2134",2007,"PROB","CORE","NLA_WA-10039","WMT_(20,50]",30.47098856,0
"961","NLA06608-2193",2007,"PROB","CORE","NLA_WA-10040","WMT_(10,20]",48.29028731,0
"962","NLA06608-2241",2007,"PROB","CORE","NLA_WA-10041","WMT_>50",10.3787866,0
"963","NLA06608-2257",2007,"PROB","CORE","NLA_WA-10042","WMT_(4,10]",199.875,0
"964","NLA06608-2513",2007,"PROB","CORE","NLA_WA-10046","WMT_>50",2.774979131,0
"965","NLA06608-2753",2007,"PROB","CORE","NLA_WA-10050","XER_(20,50]",2.863468749,0
"966","NLA06608-2833",2007,"PROB","CORE","NLA_WA-10052","XER_>50",8.546217069,0
"967","NLA06608-3153",2007,"PROB","CORE","NLA_WA-10059","WMT_>50",9.425664411,0
"968","NLA06608-3265",2007,"PROB","CORE","NLA_WA-10060","WMT_(20,50]",30.47098856,0
"969","NLA06608-0007",2007,"PROB","CORE","NLA_WI-10005","UMW_notMI_UP_(20,50]",112.0054708,0
"970","NLA06608-0099",2007,"PROB","CORE","NLA_WI-10007","TPL_>50",5.060407036,0
"971","NLA06608-0115",2007,"PROB","CORE","NLA_WI-10008","UMW_notMI_UP_(4,10]",493.2,0
"972","NLA06608-0142",2007,"PROB","CORE","NLA_WI-10009","UMW_notMI_UP_>50",34.86942189,0
"973","NLA06608-0158",2007,"PROB","CORE","NLA_WI-10010","UMW_notMI_UP_>50",34.86942189,0
"974","NLA06608-0183",2007,"PROB","CORE","NLA_WI-10011","UMW_notMI_UP_>50",4.038622147,0
"975","NLA06608-0291",2007,"PROB","CORE","NLA_WI-10013","TPL_>50",5.060407036,0
"976","NLA06608-0350",2007,"PROB","CORE","NLA_WI-10015","UMW_notMI_UP_(20,50]",112.0054708,0
"977","NLA06608-0414",2007,"PROB","CORE","NLA_WI-10017","UMW_notMI_UP_(10,20]",239.6580973,0
"978","NLA06608-0435",2007,"PROB","CORE","NLA_WI-10018","UMW_notMI_UP_>50",34.86942189,0
"979","NLA06608-0467",2007,"PROB","CORE","NLA_WI-10019","TPL_>50",5.060407036,0
"980","NLA06608-0542",2007,"PROB","CORE","NLA_WI-10020","UMW_notMI_UP_(4,10]",493.2,0
"981","NLA06608-0547",2007,"PROB","CORE","NLA_WI-10021","UMW_notMI_UP_>50",34.86942189,0
"982","NLA06608-0590",2007,"PROB","CORE","NLA_WI-10023","UMW_notMI_UP_(20,50]",112.0054708,0
"983","NLA06608-0606",2007,"PROB","CORE","NLA_WI-10024","UMW_notMI_UP_>50",31.66723448,0
"984","NLA06608-0611",2007,"PROB","CORE","NLA_WI-10025","TPL_>50",5.060407036,0
"985","NLA06608-0627",2007,"PROB","CORE","NLA_WI-10026","UMW_notMI_UP_>50",31.66723448,0
"986","NLA06608-0654",2007,"PROB","CORE","NLA_WI-10027","UMW_notMI_UP_(20,50]",112.0054708,0
"987","NLA06608-0823",2007,"PROB","CORE","NLA_WI-10028","UMW_notMI_UP_>50",85.76021144,0
"988","NLA06608-0846",2007,"PROB","CORE","NLA_WI-10029","UMW_notMI_UP_>50",4.038622147,0
"989","NLA06608-0859",2007,"PROB","CORE","NLA_WI-10030","TPL_>50",5.060407036,0
"990","NLA06608-0862",2007,"PROB","CORE","NLA_WI-10031","UMW_notMI_UP_(10,20]",239.6580973,0
"991","NLA06608-0926",2007,"PROB","CORE","NLA_WI-10033","UMW_notMI_UP_>50",31.66723448,0
"992","NLA06608-1059",2007,"PROB","CORE","NLA_WI-10034","TPL_>50",5.060407036,0
"993","NLA06608-1075",2007,"PROB","CORE","NLA_WI-10035","UMW_notMI_UP_(20,50]",112.0054708,0
"994","NLA06608-1143",2007,"PROB","CORE","NLA_WI-10037","UMW_notMI_UP_(4,10]",493.2,0
"995","NLA06608-1166",2007,"PROB","CORE","NLA_WI-10038","UMW_notMI_UP_(20,50]",5.274564596,0
"996","NLA06608-1207",2007,"PROB","CORE","NLA_WI-10040","UMW_notMI_UP_(20,50]",112.0054708,0
"997","NLA06608-1242",2007,"PROB","CORE","NLA_WI-10042","TPL_(20,50]",111.3162821,0
"998","NLA06608-0041",2007,"PROB","CORE","NLA_WV-10003","SAP_>50",4.512108505,0
"999","NLA06608-0189",2007,"PROB","CORE","NLA_WV-10005","SAP_(10,20]",2.593027449,0
"1000","NLA06608-0537",2007,"PROB","CORE","NLA_WV-10006","SAP_(20,50]",1.661531994,0
"1001","NLA06608-0681",2007,"PROB","CORE","NLA_WV-10008","SAP_>50",2.033308829,0
"1002","NLA06608-0793",2007,"PROB","CORE","NLA_WV-10009","SAP_>50",0.750805839,0
"1003","NLA06608-0957",2007,"PROB","CORE","NLA_WV-10010","SAP_(10,20]",2.593027449,0
"1004","NLA06608-1346",2007,"PROB","CORE","NLA_WV-10013","SAP_>50",0.750805839,0
"1005","NLA06608-1561",2007,"PROB","CORE","NLA_WV-10014","SAP_(20,50]",1.661531994,0
"1006","NLA06608-0042",2007,"PROB","CORE","NLA_WY-10002","WMT_>50",8.778909034,0
"1007","NLA06608-0090",2007,"PROB","CORE","NLA_WY-10003","WMT_(4,10]",199.875,0
"1008","NLA06608-0794",2007,"PROB","CORE","NLA_WY-10015","XER_>50",2.712585326,0
"1009","NLA06608-0842",2007,"PROB","CORE","NLA_WY-10016","WMT_(10,20]",44.97678053,0
"1010","NLA06608-0906",2007,"PROB","CORE","NLA_WY-10018","WMT_>50",9.66663139,0
"1011","NLA06608-0922",2007,"PROB","CORE","NLA_WY-10019","NPL_>50",4.322733222,0
"1012","NLA06608-0950",2007,"PROB","CORE","NLA_WY-10021","XER_>50",2.712585326,0
"1013","NLA06608-0955",2007,"PROB","CORE","NLA_WY-10022","WMT_>50",8.778909034,0
"1014","NLA06608-0970",2007,"PROB","CORE","NLA_WY-10023","XER_>50",9.449282759,0
"1015","NLA06608-1259",2007,"PROB","CORE","NLA_WY-10026","WMT_(10,20]",44.97678053,0
"1016","NLA06608-1270",2007,"PROB","CORE","NLA_WY-10027","XER_>50",8.764700991,0
"1017","NLA06608-1562",2007,"PROB","CORE","NLA_WY-10033","XER_>50",8.764700991,0
"1018","NLA06608-1674",2007,"PROB","CORE","NLA_WY-10035","WMT_(4,10]",199.875,0
"1019","NLA06608-1723",2007,"PROB","CORE","NLA_WY-10036","SPL_>50",3.89967719,0
"1020","NLA06608-1818",2007,"PROB","CORE","NLA_WY-10038","WMT_>50",8.778909034,0
"1021","NLA06608-1866",2007,"PROB","CORE","NLA_WY-10039","XER_(10,20]",39.99152372,0
"1022","NLA06608-2027",2007,"PROB","CORE","NLA_WY-10041","WMT_(10,20]",44.97678053,0
"1023","NLA06608-2095",2007,"PROB","CORE","NLA_WY-10042","XER_>50",2.712585326,0
"1024","NLA06608-2250",2007,"PROB","CORE","NLA_WY-10044","WMT_>50",9.66663139,0
"1025","NLA06608-2266",2007,"PROB","CORE","NLA_WY-10045","NPL_(10,20]",13.69902283,0
"1026","NLA06608-2379",2007,"PROB","CORE","NLA_WY-10048","XER_>50",7.959806221,0
"1027","NLA06608-2634",2007,"PROB","CORE","NLA_WY-10052","WMT_(10,20]",44.97678053,0
"1028","NLA06608-2714",2007,"PROB","CORE","NLA_WY-10053","WMT_(20,50]",28.38017833,0
