"","SITE_ID","VISIT_NO","XL_VertDD_use","XL_HorizDD_use","SDL_VertDD_use","SDL_HorizDD_use","XL_DDVrtDix_sc","SDL_DDVrtDix_sc","XL_DDHzSqrtA_sc","SDL_DDHzSqrtA_sc","LOE_VertDD_use","LOE_HorizDD_use","LOE_DDVrtDix_sc","LOE_DDHzSqrtA_sc","ZLOE_VertDD_use","ZLOE_HorizDD_use","ZLOE_DDVrtDix_sc","ZLOE_DDHzSqrtA_sc"
"985","NLA06608-2086",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.320045378,-0.005542538,0.523428177,1.068076851,1.052603223,-0.038592145,1.539810301,1.12625098
"986","NLA06608-2087",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.937807823,0.802975625,1.174149074,2.780433191,4.584048362,4.009891825,2.507992033,4.234384471
"987","NLA06608-2091",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"988","NLA06608-2092",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.441998507,0.35623096,0.878018745,2.217645188,1.334379024,1.50436261,1.848972389,3.656035028
"989","NLA06608-2094",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"990","NLA06608-2095",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.796172885,1.691266823,0.766931934,3.122486966,1.48350985,3.933841006,1.401199427,3.878900489
"991","NLA06608-2103",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.797670151,1.048602221,1.237044945,2.618012671,3.899048887,5.236499519,2.642338129,3.987030595
"992","NLA06608-2114",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.367614791,0.020740185,0.504219267,1.275691588,1.059706377,0.13773752,1.378147943,1.481706247
"993","NLA06608-2117",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"994","NLA06608-2120",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"995","NLA06608-2123",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.231012481,0.287552762,0.514331194,2.120989986,1.129199777,1.435978173,1.098615639,3.230103529
"996","NLA06608-2131",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.604593144,0.414795454,1.073122495,2.059905505,2.955279475,2.071401481,2.292198433,3.137076593
"997","NLA06608-2134",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,NA,NA,NA,NA,NA,NA,NA,NA
"998","NLA06608-2135",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"999","NLA06608-2152",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.848738789,0.68488322,0.815225889,1.357388585,2.446620559,4.548373859,2.228201013,1.576596698
"1000","NLA06608-2154",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.151963896,0.460094671,0.538214276,2.537008719,0.458774027,1.942978846,1.133396457,4.18254137
"1001","NLA06608-2155",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.216439748,-0.021270887,0.010910535,0.862581813,0.791661386,-0.100709802,0.028004962,0.870106582
"1002","NLA06608-2162",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.416955391,0.084634092,0.407167281,1.151195153,1.371332375,0.589298802,1.197796376,1.213896424
"1003","NLA06608-2170",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.596159976,0.791546163,0.945219279,2.502303078,2.914057759,3.952815491,2.018996117,3.810813844
"1004","NLA06608-2177",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.730233385,0.109035501,0.52251854,1.540326039,1.899596985,0.364091986,1.225437971,1.65854211
"1005","NLA06608-2185",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.88552976,0.706506789,0.650536309,2.128174084,1.650008618,1.643315733,1.188542377,2.64371816
"1006","NLA06608-2187",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.356619407,-0.031288815,0.121207984,-0.065800088,1.028010484,-0.207791961,0.331289471,-0.076426311
"1007","NLA06608-2193",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.262871968,-0.128325415,0.971088339,0.794346407,0.683823566,-0.42850498,2.277447462,0.855310456
"1008","NLA06608-2196",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.145766042,0.006499746,0.451574063,1.328263046,0.420193114,0.043165425,1.234256418,1.542767602
"1009","NLA06608-2217",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.752904195,0.132135032,0.828525796,2.176362716,1.40288725,0.30734252,1.513732601,2.70358035
"1010","NLA06608-2219",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.143889081,-0.065102457,0.368075998,0.699175151,0.526296257,-0.308236111,0.944770805,0.705274435
"1011","NLA06608-2241",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.056817485,-0.115360438,-0.105661824,0.518548395,0.147802505,-0.385212252,-0.247803669,0.558345654
"1012","NLA06608-2250",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.151238698,0.085554405,-0.069705732,0.790732039,0.393425692,0.285683773,-0.16347755,0.851418695
"1013","NLA06608-2253",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.193356581,-0.057221215,0.683919846,1.121285582,0.583737188,-0.241645072,1.440229971,1.848564137
"1014","NLA06608-2257",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,NA,NA,NA,NA,NA,NA,NA,NA
"1015","NLA06608-2266",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1016","NLA06608-2267",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,-0.063823238,0.095952976,0.708094374,0.374896198,-0.302179482,0.24629036,0.714271465
"1017","NLA06608-2283",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.292828094,-0.046298893,0.172902837,0.458134806,1.071063411,-0.219208174,0.44380387,0.462131364
"1018","NLA06608-2305",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.120204464,0.073319949,0.0249899,1.48084415,0.312694602,0.244830404,0.058607628,1.594495139
"1019","NLA06608-2322",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.281943249,1.009404721,1.266997848,3.187567477,2.388646326,2.347848152,2.314829491,3.959746568
"1020","NLA06608-2332",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"1021","NLA06608-2333",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1022","NLA06608-2345",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.138255076,1.670213219,1.324073883,3.577762839,2.120911989,3.884870893,2.419108508,4.444465639
"1023","NLA06608-2354",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.115925396,0.151580882,0.039339482,1.545465562,0.381269199,1.055442668,0.115728084,1.629641259
"1024","NLA06608-2372",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.417456634,1.128479279,0.742426677,3.00755248,0.777847426,2.624812361,1.356427851,3.736123453
"1025","NLA06608-2379",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.092193845,-0.254147479,0.125009772,1.132634792,-0.171784898,-0.59114018,0.228395264,1.407012326
"1026","NLA06608-2418",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,0.195106642,1.341578892,0.852934085,2.873987702,0.641689878,9.341280967,2.509144037,3.030523003
"1027","NLA06608-2426",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.286529809,0.79558078,0.819619012,2.55018899,1.400571064,3.972963517,1.750712919,3.88374038
"1028","NLA06608-2429",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1029","NLA06608-2438",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.637510776,0.789725124,1.447089216,2.946023094,1.18787456,1.836879336,2.643859892,3.65968875
"1030","NLA06608-2450",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.080710379,0.131311896,-0.09336965,1.820728345,-0.209956426,0.438477455,-0.218975416,1.960464575
"1031","NLA06608-2453",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.853930774,0.697044662,1.125176137,2.722683937,1.591130191,1.621307079,2.055718491,3.382246321
"1032","NLA06608-2457",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.989393471,0.960112135,1.364882708,2.883422422,1.843537989,2.233194926,2.493667018,3.581923244
"1033","NLA06608-2463",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.043468757,1.111870816,0.724148021,2.43951522,1.944296532,2.586181525,1.323032394,3.030480794
"1034","NLA06608-2477",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.5693151,-0.3579512,-0.5063009,-0.453638,-1.060805479,-0.832584835,-0.925021504,-0.563530506
"1035","NLA06608-2481",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,-0.037836183,0.022260042,0.216802784,2.306614042,-0.070500203,0.051776257,0.396102866,2.865384686
"1036","NLA06608-2492",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"1037","NLA06608-2497",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.15496077,0.138978448,1.059940123,2.010121466,0.28873858,0.323260121,1.936531037,2.497067634
"1038","NLA06608-2507",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.047790831,-0.238188945,-0.080856588,0.084761316,0.116932596,-0.623356337,-0.167745783,0.099450445
"1039","NLA06608-2513",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.434807267,0.115517629,0.096705743,1.054600455,1.131088485,0.385737145,0.226799396,1.135538334
"1040","NLA06608-2523",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.163194236,-0.068962877,0.208375155,0.704626163,0.596907806,-0.326513779,0.534853573,0.710772999
"1041","NLA06608-2524",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1042","NLA06608-2565",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.452993891,0.649574127,0.758624963,2.559777535,1.36757373,2.7431502,1.597547453,4.220078297
"1043","NLA06608-2566",1,-0.8148954,0.0737284,0.3040513,0.1436183,-1.8115414,0.3399303,-1.3779563,0.9483471,-0.1851046,-0.0737284,-0.1884586,-0.6220437,-0.608793977,-0.513363548,-0.554403653,-0.655924081
"1044","NLA06608-2593",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.549903904,0.994807785,0.819040885,2.625293789,1.660141886,4.201071228,1.72477409,4.328089138
"1045","NLA06608-2629",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.328055155,2.409915819,0.764225227,3.529997453,0.990387773,10.17706954,1.609340748,5.819593866
"1046","NLA06608-2634",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.231978054,-0.1697181,-0.118923755,-0.6004739,-0.603457499,-0.566723678,-0.278906247,-0.646558731
"1047","NLA06608-2640",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.3993672,-0.2716127,-0.4745037,-0.547878,-0.977154866,-0.710828532,-0.984409523,-0.642825212
"1048","NLA06608-2644",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.230220015,-0.053007659,0.539070751,-0.240607335,-0.602501117,-0.109970153,0.632491668
"1049","NLA06608-2655",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.634804883,1.220344105,1.201269276,3.294941717,1.182832666,2.838487469,2.194742124,4.09313191
"1050","NLA06608-2657",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.452993891,0.35623096,1.192621548,2.328443797,1.36757373,1.50436261,2.511477489,3.838698871
"1051","NLA06608-2663",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.328055155,-0.0986139,0.992084451,-0.2012,0.990387773,-0.416446297,2.089177217,-0.331700604
"1052","NLA06608-2673",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.983306926,0.841005765,1.192187659,2.813501501,2.557931355,2.8082914,2.795981219,3.029430524
"1053","NLA06608-2685",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.216014735,1.300060197,1.177143259,3.484380705,2.265801651,3.023904947,2.150663426,4.328461951
"1054","NLA06608-2696",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.196065739,0.027091324,0.46042881,-0.240607335,-0.513117101,0.056203898,0.540221085
"1055","NLA06608-2704",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.642025485,0.821808985,1.075513677,2.831518639,1.570880951,2.150728867,2.231270073,3.322220586
"1056","NLA06608-2708",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.196918564,-0.008223511,0.295077783,1.136468691,0.567648155,-0.054613108,0.806515869,1.319999893
"1057","NLA06608-2714",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.673722949,0.953802661,0.844500712,3.095801294,1.255348743,2.21851926,1.542919081,3.84575029
"1058","NLA06608-2715",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.413546157,0.59171016,0.811803039,2.016487372,1.011847341,1.548544911,1.684173679,2.365944468
"1059","NLA06608-2726",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.437028727,0.085554405,0.289689434,1.500386819,1.136867294,0.285683773,0.679394902,1.615537658
"1060","NLA06608-2740",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.6006328,0.889755302,0.48145879,2.059337376,1.46960307,2.328548905,0.998838613,2.416220374
"1061","NLA06608-2753",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.245143201,-0.112813249,0.112497999,0.719040704,0.637704732,-0.376706664,0.263836225,0.774225233
"1062","NLA06608-2759",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.327631528,-0.20882187,0.924721205,0.996764907,0.801635041,-0.546500747,1.918434692,1.169504183
"1063","NLA06608-2776",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.24690124,0.626827674,2.275473921,0.926792881,0.646156994,1.30042217,2.669813364
"1064","NLA06608-2779",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.163194236,-0.004237548,0.030623112,0.76826762,0.596907806,-0.020063225,0.078602849,0.774969635
"1065","NLA06608-2797",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.74455212,0.604891481,1.192669104,2.773835715,1.38732482,1.406961268,2.179029444,3.445789472
"1066","NLA06608-2800",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,1.308202976,1.360844592,1.287560731,2.67927622,3.200856013,3.561420963,2.671184744,3.143594568
"1067","NLA06608-2801",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.893082898,0.781927886,1.513661144,2.803488221,1.664082388,1.818743171,2.765488089,3.482625212
"1068","NLA06608-2807",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,NA,NA,NA,NA,NA,NA,NA,NA
"1069","NLA06608-2823",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,0.430717497,0.366768951,0.502553938,1.680609696,1.300322023,1.548864526,1.058301274,2.770672219
"1070","NLA06608-2824",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.015606148,-0.222394677,0.155446506,0.704391073,0.038184466,-0.582021687,0.32249068,0.826461988
"1071","NLA06608-2831",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"1072","NLA06608-2833",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.201536912,-0.181859941,0.055831144,1.31060722,0.375523959,-0.423001317,0.102004577,1.628098065
"1073","NLA06608-2874",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.098337204,-0.250423401,-0.365634275,-0.186685498,-0.240607335,-0.655374725,-0.758548061,-0.21903808
"1074","NLA06608-2881",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.46699195,0.57064459,-0.01287963,1.49337419,1.214812304,1.905499771,-0.030205987,1.607986828
"1075","NLA06608-2889",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,NA,NA,NA,NA,NA,NA,NA,NA
"1076","NLA06608-2891",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,-0.059586185,-0.003848947,0.787194894,0.374896198,-0.282118599,-0.009879406,0.794062022
"1077","NLA06608-2916",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.037639364,-0.185252869,0.108251136,1.282003365,-0.092094413,-0.484819101,0.224578753,1.504174442
"1078","NLA06608-2924",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.554875309,0.148343049,0.479738809,1.789309564,1.357645567,0.388223641,0.995270327,2.099396764
"1079","NLA06608-2954",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.741919144,0.757138609,1.327410969,2.630872465,1.929995803,2.528241698,3.113114041,2.832785177
"1080","NLA06608-2955",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,NA,NA,NA,NA,NA,NA,NA,NA
"1081","NLA06608-2972",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.231012481,-0.042122415,0.657174846,0.813068399,1.129199777,-0.210350503,1.40373085,1.238240219
"1082","NLA06608-2987",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.102496396,-0.076788215,0.459431175,0.59275991,0.374896198,-0.363563865,1.179259621,0.597930876
"1083","NLA06608-2996",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.318488149,-0.008371265,0.485474858,1.415720961,0.779263405,-0.021908159,1.007170382,1.661065287
"1084","NLA06608-3032",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.530051726,0.167719994,0.864616345,2.379970597,1.296908266,0.438934398,1.793740626,2.792419306
"1085","NLA06608-3035",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.216439748,-0.068962877,0.032283896,0.702029316,0.791661386,-0.326513779,0.082865719,0.708153499
"1086","NLA06608-3083",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"1087","NLA06608-3096",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,-0.1490661,-0.0986139,-0.2223518,-0.2012,-0.450025676,-0.416446297,-0.468238681,-0.331700604
"1088","NLA06608-3121",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,0.816886505,0.915692995,1.312022764,2.634011485,1.522105563,2.129877205,2.39709088,3.272093222
"1089","NLA06608-3147",1,-0.8014664,0.1181809,0.2733994,0.2112097,-1.7312539,0.3895929,-1.3144298,0.9913519,0.080220001,-0.088797122,0.029891083,0.223672279,0.293416887,-0.420421611,0.076723889,0.225623493
"1090","NLA06608-3153",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,0.512749441,-0.067055758,0.088164941,0.904992594,1.333843826,-0.223912982,0.206769058,0.974448454
"1091","NLA06608-3157",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.626584552,1.27043773,1.245870626,2.481062808,3.030816863,2.955003889,2.27622965,3.082093167
"1092","NLA06608-3160",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.077754055,-0.147761059,0.130834001,1.24482778,0.19024535,-0.386700536,0.271429362,1.460556331
"1093","NLA06608-3169",1,-0.8509339,0.0986139,0.3312391,0.2367986,-1.7776482,0.4748685,-1.7988,0.6065711,NA,NA,NA,NA,NA,NA,NA,NA
"1094","NLA06608-3228",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.37878405,0.288293925,0.197936257,1.37555752,0.926792881,0.754484409,0.410640288,1.613941525
"1095","NLA06608-3265",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.010129304,-0.136294345,-0.152491103,0.60535613,-0.026349926,-0.455114877,-0.357630156,0.65181566
"1096","NLA06608-3303",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.213416657,-0.147761059,-0.015294035,0.643018352,0.522178898,-0.386700536,-0.031729138,0.754453379
"1097","NLA06608-3313",1,-0.4306849,0.3579512,0.5366819,0.4299276,-1.4936991,0.5473396,-1.546362,0.8049928,1.357541609,1.358052144,1.81540107,3.394651987,2.529508838,3.158792652,3.316772749,4.216996707
"1098","NLA06608-3320",1,-0.7655548,0.0726815,0.3469025,0.1505776,-1.7320419,0.3658673,-1.4418662,0.8609612,0.418767314,0.206072101,0.445252344,0.847948192,1.207161418,1.368544199,1.216977695,0.984885489
"1099","NLA06608-3329",1,-0.6888407,0.1697181,0.3844149,0.2994724,-1.6847816,0.4263933,-1.3995261,0.9287229,-0.080710379,0.09273299,0.24018957,1.398878784,-0.209956426,0.309654545,0.563305216,1.506239142
"1100","NLA06608-3480",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.582904033,0.415023569,1.168948977,2.452412689,1.426225069,1.086144331,2.425111762,2.877415607
"1101","NLA06608-3484",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.379951494,0.109609498,0.831985081,1.131394893,1.857220617,0.547366841,1.777126944,1.723026823
"1102","NLA06608-3608",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.202692791,0.242935053,0.348995136,2.103430751,0.495940196,0.635777218,0.724028359,2.467955128
"1103","NLA06608-3616",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,-0.037639364,-0.167808979,-0.022565991,1.026707095,-0.092094413,-0.439167278,-0.046815603,1.20463535
"1104","NLA06608-3644",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,0.432657844,0.317885441,1.026379091,2.133776764,2.114851716,1.587453206,2.19235414,3.249576801
"1105","NLA06608-3656",1,-0.8885898,0.0835151,0.2045807,0.2002487,-1.7509032,0.468163,-1.6489222,0.6566322,-0.1114102,-0.0835151,-0.2490968,-0.3510778,-0.544578252,-0.41705689,-0.532072804,-0.534664307
"1106","NLA06608-3660",1,-0.6006328,0.2716127,0.4087041,0.3821072,-1.5254963,0.4820186,-1.452122,0.852297,0.015606148,-0.062097685,0.365974142,1.518836747,0.038184466,-0.16251378,0.759253154,1.782051031
