Type,Subpopulation,Indicator,Statistic,NResp,Estimate,StdError,LCB95Pct,UCB95Pct,Lake type,eco
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,Mean,35,1011766.812,300457.764,422880.4154,1600653.208,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,Variance,35,1.18848E+13,6.83039E+12,0,2.52721E+13,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_MAN_MADE,vol,Std. Deviation,35,3447431.853,990649.115,1505795.266,5389068.44,MAN_MADE,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,5Pct,2,103140.0736,,0,187645.7911,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,10Pct,4,164448.5675,,100413.3434,258578.8245,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,25Pct,8,355826.5088,,187600.7128,502582.5528,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,50Pct,18,874439.521,,488942.8567,1816660.613,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,75Pct,36,5592415.022,,1800690.705,8925054.659,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,90Pct,47,16606919.97,,7624253.67,164983437.4,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,95Pct,49,39736853.63,,16588409.49,21764322458,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,Mean,58,92133123.3,71747337.78,-48489074.72,232755321.3,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,Variance,58,1.69783E+18,1.54105E+18,0,4.71823E+18,_NATURAL,NAP
WSA9_by_Lake_Origin,NAP_NATURAL,vol,Std. Deviation,58,1303007279,591343573.5,143995172.9,2462019386,_NATURAL,NAP
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,5Pct,0,26054.31826,,26026.71892,26081.9176,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,10Pct,0,26098.63652,,26043.43785,26153.83519,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,25Pct,1,35249.7709,,0,41703.89577,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,50Pct,2,41703.56434,,26148.32902,206038.8341,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,75Pct,5,57945.2019,,41703.8097,1003770.081,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,90Pct,12,335926.0068,,118462.9274,2793233775,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,95Pct,17,748785.5696,,206094.8854,5251022656,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,Mean,29,41296114.63,39739699.32,-36592264.79,119184494.1,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,Variance,29,2.08211E+17,2.04687E+17,0,6.0939E+17,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_MAN_MADE,vol,Std. Deviation,29,456301139.7,224289527.8,16701743.23,895900536.2,MAN_MADE,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,5Pct,0,41675.15058,,41672.53909,41677.76206,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,10Pct,0,41679.83777,,41674.6148,41685.06075,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,25Pct,0,41693.89936,,41680.84193,61739.93326,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,50Pct,3,71806.50947,,41686.77818,299340.3337,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,75Pct,11,191259.2164,,92351.1763,514016.6598,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,90Pct,21,505346.7891,,299060.4099,3452526.891,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,95Pct,29,1054272.775,,505575.2353,23621120.31,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,Mean,36,622557.471,328173.8565,-20651.46843,1265766.41,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,Variance,36,2.00771E+13,1.42846E+13,0,4.80744E+13,_NATURAL,NPL
WSA9_by_Lake_Origin,NPL_NATURAL,vol,Std. Deviation,36,4480749.091,1593996.584,1356573.194,7604924.988,_NATURAL,NPL
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,5Pct,0,34854.37501,,34708.18408,35000.56594,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,10Pct,1,38482.62732,,0,41076.32742,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,25Pct,4,57365.38247,,37708.10779,91060.26345,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,50Pct,10,97149.65318,,74609.41196,193422.514,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,75Pct,28,244800.3005,,182246.6804,528386.0675,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,90Pct,66,1878422.811,,514716.8868,31164475.85,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,95Pct,92,30965062.18,,3087132.349,183303738.3,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,Mean,120,7512515.274,2150812.186,3297000.852,11728029.7,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,Variance,120,4.67254E+15,2.67021E+15,0,9.90606E+15,MAN_MADE,SAP
WSA9_by_Lake_Origin,SAP_MAN_MADE,vol,Std. Deviation,120,68355946.13,19531678.77,30074559.19,106637333.1,MAN_MADE,SAP
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,5Pct,0,21919.33237,,21529.80968,22308.85506,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,10Pct,3,58383.02472,,0,70193.60744,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,25Pct,7,70397.76933,,60242.64153,85697.46759,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,50Pct,18,113744.3625,,81658.98055,135728.3757,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,75Pct,25,162793.0856,,125750.2403,341852.122,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,90Pct,54,1143043.738,,323228.5672,5991611.646,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,95Pct,79,6973113.857,,2079885.664,24053626.04,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,Mean,113,3411385.063,949414.346,1550567.139,5272202.988,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,Variance,113,6.89656E+14,2.59607E+14,1.80835E+14,1.19848E+15,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_MAN_MADE,vol,Std. Deviation,113,26261298.54,4942770.37,16573646.63,35948950.45,MAN_MADE,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,5Pct,0,54263.42486,,54207.25336,54319.59635,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,10Pct,0,54479.68438,,54367.34139,54592.02738,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,25Pct,1,64808.6291,,54267.9311,106518.2435,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,50Pct,4,121618.7261,,64677.66166,635799.7546,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,75Pct,8,633633.3182,,121715.4307,1186271.027,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,90Pct,12,1165390.531,,755735.1156,2492945.728,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,95Pct,13,1188535.541,,1065645.607,2492945.728,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,Mean,15,391692.8885,119211.0507,158043.5227,625342.2544,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,Variance,15,3.10438E+11,1.55036E+11,6574011018,6.14303E+11,_NATURAL,SPL
WSA9_by_Lake_Origin,SPL_NATURAL,vol,Std. Deviation,15,557169.9241,139127.8091,284484.4289,829855.4192,_NATURAL,SPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,5Pct,0,26496.13229,,26353.8744,26638.39019,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,10Pct,0,26780.65595,,26496.14016,27065.17174,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,25Pct,2,84866.73932,,0,162147.972,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,50Pct,8,128269.9117,,27561.56135,621725.1532,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,75Pct,24,620031.3637,,335534.6301,2022235.222,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,90Pct,46,2635370.59,,1043399.227,9521653.447,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,95Pct,57,7833881.53,,3352208.231,26326095.86,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,Mean,72,2097999.426,781946.3291,565412.7832,3630586.069,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,Variance,72,2.01674E+14,1.60926E+14,0,5.17083E+14,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_MAN_MADE,vol,Std. Deviation,72,14201192.2,5665928.984,3096175.451,25306208.95,MAN_MADE,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,5Pct,0,23558.11526,,23147.84079,23968.38974,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,10Pct,0,24756.11485,,23935.5659,36401.4158,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,25Pct,1,37471.39414,,24531.19586,90661.65247,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,50Pct,12,198739.2939,,50540.66579,370048.7261,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,75Pct,25,397658.6162,,199449.3773,1255813.532,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,90Pct,36,1260525.364,,465738.0841,4266186.887,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,95Pct,48,4191665.24,,1255454.429,986424726.1,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,Mean,66,3679421.102,1620660.594,502984.706,6855857.497,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,Variance,66,2.17151E+15,1.42019E+15,0,4.95502E+15,_NATURAL,TPL
WSA9_by_Lake_Origin,TPL_NATURAL,vol,Std. Deviation,66,46599468.36,15238218.33,16733109.26,76465827.47,_NATURAL,TPL
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,5Pct,0,189106.0403,,188934.27,189277.8106,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,10Pct,0,189419.3543,,189075.8136,189762.895,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,25Pct,0,190359.2963,,189500.4447,856023.4695,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,50Pct,3,861860.6157,,189954.5231,3594872.384,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,75Pct,5,3589239.835,,858204.7245,16989023.25,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,90Pct,6,6834465.847,,2363199.506,16989023.25,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,95Pct,6,6842290.226,,2366574.924,16989023.25,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,Mean,8,2378669.476,937104.7529,541977.9107,4215361.042,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,Variance,8,9.49565E+12,4.68002E+12,3.22983E+11,1.86683E+13,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_MAN_MADE,vol,Std. Deviation,8,3081500.875,759372.9949,1593157.155,4569844.596,MAN_MADE,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,5Pct,1,32180.28742,,0,47152.84667,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,10Pct,2,45716.46965,,1440.589941,135102.9526,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,25Pct,13,170026.8848,,91914.95552,221265.4098,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,50Pct,33,429349.7946,,342923.5927,736660.4352,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,75Pct,64,1181646.998,,931746.5183,2105700.33,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,90Pct,102,5033762.096,,3191566.136,11353271.31,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,95Pct,118,11654488.04,,6305717.652,51063617.93,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,Mean,137,5174621.362,2306362.463,654233.9991,9695008.725,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,Variance,137,1.07856E+15,7.59777E+14,0,2.56769E+15,_NATURAL,UMW
WSA9_by_Lake_Origin,UMW_NATURAL,vol,Std. Deviation,137,32841379.14,11567374.47,10169741.78,55513016.5,_NATURAL,UMW
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,5Pct,0,58121.40915,,58039.91159,58202.90671,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,10Pct,0,58294.37639,,58131.38127,73977.65027,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,25Pct,1,74246.15819,,58163.75751,102952.194,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,50Pct,4,164681.7262,,74224.12101,1226719.153,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,75Pct,26,1213393.755,,488480.1071,10554854.95,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,90Pct,57,13019060.32,,3552505.974,45891705.11,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,95Pct,68,38671007.52,,16990295.08,307548252.5,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,Mean,79,8738547.239,3222463.587,2422634.667,15054459.81,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,Variance,79,3.18361E+15,2.13665E+15,0,7.37137E+15,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_MAN_MADE,vol,Std. Deviation,79,56423450.03,18934083.31,19313328.66,93533571.4,MAN_MADE,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,5Pct,1,80167.43885,,79834.03078,80500.84692,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,10Pct,2,83675.21879,,0,196846.9794,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,25Pct,5,196942.7893,,80557.02099,222346.4051,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,50Pct,8,223249.9259,,202057.703,338370.8757,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,75Pct,16,374991.7016,,338079.9686,2086744.848,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,90Pct,38,2423735.467,,921786.2063,11046211.36,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,95Pct,50,8474565.1,,2780843.063,94332030.27,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,Mean,73,6073992.169,2030927.899,2093446.632,10054537.71,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,Variance,73,2.73902E+15,1.6977E+15,0,6.06644E+15,_NATURAL,WMT
WSA9_by_Lake_Origin,WMT_NATURAL,vol,Std. Deviation,73,52335604.68,16219347.1,20546268.51,84124940.85,_NATURAL,WMT
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,5Pct,1,60849.91743,,0,77945.91056,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,10Pct,2,77837.56627,,20306.1171,204556.6624,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,25Pct,8,237712.656,,77829.90381,257548.7996,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,50Pct,23,574710.7231,,257335.4198,2108003.825,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,75Pct,41,2514654.229,,928206.7943,12039216.62,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,90Pct,56,26146931.53,,4950110.834,256057131.3,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,95Pct,68,152935753.3,,17560952.76,2534592547,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,Mean,75,27794451.11,10049465.91,8097859.866,47491042.35,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,Variance,75,2.17909E+16,1.06494E+16,9.18504E+14,4.26633E+16,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_MAN_MADE,vol,Std. Deviation,75,147617433.7,36070877.33,76919813.26,218315054.2,MAN_MADE,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,5Pct,0,149585.6043,,149518.122,149653.0867,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,10Pct,0,149766.9885,,149632.0237,149901.9533,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,25Pct,1,638967.0735,,0,4786822.991,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,50Pct,5,2675219.125,,150070.704,99569954.75,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,75Pct,8,50186322.41,,2671826.678,291356365.7,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,90Pct,9,99666500.41,,5078656.219,291356365.7,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,95Pct,10,291326720.7,,99614127.43,291356365.7,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,Mean,11,35512451.88,17895540.95,437836.1303,70587067.64,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,Variance,11,4.86014E+15,3.09919E+15,0,1.09344E+16,_NATURAL,XER
WSA9_by_Lake_Origin,XER_NATURAL,vol,Std. Deviation,11,69714682.01,22227666.79,26149255.65,113280108.4,_NATURAL,XER
