SITE_ID,VISIT_NO,DATE_COL_iso,dD,d18O,d_excess,E_I,RT,YEAR,SAMPLE_ID,SAMPLED_PHAB,L_LkAreakm2,DDHzSqrtA_sc,DDVrtDix_sc,L_DDHzSqrtA_sc,L_DDVrtDix_sc,URBAN,VertDD_use,HorizDD_use,L_VertDD_use,L_HorizDD_use,ELEV_use,DpthMx_use,LkArea_km2,LATdd_use,LONdd_use,L_DpthMx_use,L_ELEV_use,Lake_Origin_use,ECOWSA9_2015,RT_NLA12_2015,ECOP5_2015,ECOP6_2015,SID,RESAMPLED12,VertDD_CONDc315,HorizDD_CONDc315,Drawdown_CONDus15,RTS12_15
NLA12_WA-101,2,2012-08-21,-24.52,-1.48,-12.67,NA,NA,2012,664940,YES,-0.753921601,0,0,-2,-2,Yes,0,0,-1,0,6.52,1.3,0.176229415,46.42243,-124.03549,0.113943352,0.876217841,NATURAL,WMT,R,WEST,WEST,NLA06608-2193,YES,Small,Small,SMALL,1
NLA12_WA-102,1,2012-08-02,-85.96,-11.55,6.42,NA,NA,2012,653870,YES,-0.819171222,0,0,-2,-2,No,0,0,-1,0,732.43,1.5,0.151645238,47.31065,-121.3009,0.176091259,2.86535867,NATURAL,WMT,S,WEST,WEST,NLA06608-0033,YES,Small,Small,SMALL,2
NLA12_WA-103,1,2012-08-27,-58.99,-7.25,-0.99,NA,NA,2012,664880,YES,0.644917479,0,0,-2,-2,Yes,0,0,-1,0,72.65,28.7,4.414865513,47.13601,-122.54604,1.457881897,1.867172751,NATURAL,WMT,T,WEST,WEST,NLA06608-2513,YES,Small,Small,SMALL,3
NLA12_WA-104,1,2012-09-11,-118.42,-14.6,-1.6,NA,NA,2012,665000,YES,1.410878214,0,0,-2,-2,Yes,0,0,-1,0,320.11,8.2,25.75598798,47.11947,-119.33962,0.913813852,2.506653831,NATURAL,XER,T,WEST,WEST,NLA06608-0529,YES,Small,Small,SMALL,3
NLA12_WA-106,1,2012-07-24,-66.84,-8.95,4.78,NA,NA,2012,653600,YES,-0.075550339,0,0,-2,-2,No,0,0,-1,0,238.87,4.65,0.840329598,46.49863,-122.40508,0.667452953,2.379975935,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0721,YES,Small,Small,SMALL,2
NLA12_WA-107,1,2012-07-31,-67.12,-9.37,7.83,NA,NA,2012,631130,YES,0.005645791,0,0,-2,-2,Yes,0,0,-1,0,55.6,18.6,1.013084781,45.62006,-122.43208,1.269512944,1.752816431,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0086,YES,Small,Small,SMALL,2
NLA12_WA-108,1,2012-07-17,-103.95,-13.28,2.29,NA,NA,2012,636980,YES,0.080514909,0,0,-2,-2,No,0,0,-1,0,682.11,19.3,1.20369071,48.14743,-117.33475,1.285557309,2.834490643,NATURAL,WMT,S,WEST,WEST,NLA06608-2241,YES,Small,Small,SMALL,2
NLA12_WA-109,1,2012-08-14,-68.67,-8.6,0.14,NA,NA,2012,653720,YES,-0.986542674,0,0,-2,-2,Yes,0,0,-1,0,104.79,28.5,0.103147172,48.70852,-122.32779,1.45484486,2.024444617,MAN-MADE,WMT,S,WEST,WEST,NLA06608-0593,YES,Small,Small,SMALL,2
NLA12_WA-110,1,2012-09-26,-63.88,-8.25,2.09,NA,NA,2012,653900,YES,-1.143572604,0.0011192,0.002857143,-1.953926473,-1.890855531,Yes,0.02,0.3,-0.920818754,0.113943352,63.56,7,0.071850103,47.40992,-122.78467,0.84509804,1.809963522,NATURAL,WMT,S,WEST,WEST,NLA06608-2257,YES,Small,Small,SMALL,2
NLA12_WA-111,1,2012-08-09,-79.25,-7.22,-21.48,NA,NA,2012,653810,YES,-0.115471503,0,0,-2,-2,No,0,0,-1,0,375.52,19.05,0.766528835,47.9186,-120.16365,1.27989498,2.57578805,MAN-MADE,XER,S,WEST,WEST,NLA06608-2833,YES,Small,Small,SMALL,2
NLA12_WA-112,1,2012-07-18,-113.4,-14.51,2.7,NA,NA,2012,636950,YES,-0.568629892,0,0,-2,-2,No,0,0,-1,0,713.93,8.4,0.270003944,48.42007,-117.6623,0.924279286,2.854263521,NATURAL,WMT,S,WEST,WEST,NLA06608-0641,YES,Small,Small,SMALL,2
NLA12_WA-114,1,2012-08-30,-66.45,-9.31,8.06,NA,NA,2012,664850,YES,0.039034582,0,0,-2,-2,Yes,0,0,-1,0,0,3.9,1.094043479,47.03856,-122.91002,0.591064607,0,MAN-MADE,WMT,T,WEST,WEST,NLA12_WA-114,NO,Small,Small,SMALL,3
NLA12_WA-115,1,2012-09-05,-110.95,-13.39,-3.83,NA,NA,2012,664790,YES,-1.385158205,0,0,-2,-2,No,0,0,-1,0,774.44,11.6,0.041194743,48.95884,-118.12679,1.064457989,2.8895482,NATURAL,WMT,S,WEST,WEST,NLA12_WA-115,NO,Small,Small,SMALL,2
NLA12_WA-116,1,2012-09-12,-104.86,-11.74,-10.95,NA,NA,2012,664820,YES,-0.27518247,1.37275e-4,0.011818182,-1.994078775,-1.661181443,No,0.39,0.1,-0.30980392,0.041392685,263.5,33,0.530661439,46.94311,-119.27392,1.51851394,2.422425676,MAN-MADE,XER,S,WEST,WEST,NLA12_WA-116,NO,Small,Small,SMALL,2
NLA12_WA-118,1,2012-07-02,-72.22,-9.4,3.02,NA,NA,2012,637070,YES,-1.192020088,0,0,-2,-2,Yes,0,0,-1,0,180.87,5.1,0.064265799,47.35136,-121.99121,0.707570176,2.259761067,NATURAL,WMT,S,WEST,WEST,NLA12_WA-118,NO,Small,Small,SMALL,2
NLA12_WA-120,1,2012-09-06,-105.38,-12.74,-3.43,NA,NA,2012,664040,YES,-0.685677538,0,0,-2,-2,No,0,0,-1,0,692.24,10.6,0.206216049,48.29292,-118.32172,1.025305865,2.840883614,NATURAL,WMT,S,WEST,WEST,NLA12_WA-120,NO,Small,Small,SMALL,2
NLA12_WA-121,1,2012-07-05,-63.89,-7.66,-2.59,NA,NA,2012,638900,YES,-0.646294866,0,0,-2,-2,Yes,0,0,-1,0,139.8,13.3,0.225790224,47.85381,-122.2429,1.123851641,2.148602655,NATURAL,WMT,T,WEST,WEST,NLA12_WA-121,NO,Small,Small,SMALL,3
NLA12_WA-124,1,2012-09-07,-80.52,-7.44,-20.97,NA,NA,2012,664760,YES,-0.317933082,0.002278367,0.036231884,-1.9108594,-1.335058408,No,0.5,1.58,-0.22184875,0.411619706,729.74,13.8,0.480913444,48.03694,-118.89383,1.139879086,2.863762881,NATURAL,XER,R,WEST,WEST,NLA12_WA-124,NO,Med,Med,MEDIUM,1
NLA12_WA-125,1,2012-08-23,-50.82,-7.64,10.26,NA,NA,2012,665060,YES,-1.114938578,0,0,-2,-2,No,0,0,-1,0,10.82,4.3,0.076747003,47.13578,-124.04855,0.633468456,1.072617477,NATURAL,WMT,S,WEST,WEST,NLA12_WA-125,NO,Small,Small,SMALL,2
NLA12_WA-126,1,2012-07-19,-113.29,-15.17,8.1,NA,NA,2012,637910,YES,-0.789675756,0,0,-2,-2,No,0,0,-1,0,1091.55,6.8,0.162302139,48.40608,-117.18105,0.832508913,3.038441321,NATURAL,WMT,S,WEST,WEST,NLA12_WA-126,NO,Small,Small,SMALL,2
NLA12_WA-129,1,2012-08-01,-88.66,-12.68,12.81,NA,NA,2012,653660,YES,-1.799060413,0,0,-2,-2,No,0,0,-1,0,1083.13,7.5,0.015883258,46.15515,-121.7016,0.875061263,3.035081362,NATURAL,WMT,R,WEST,WEST,NLA12_WA-129,NO,Small,Small,SMALL,1
NLA12_WA-131,1,2012-08-08,-89.42,-7.97,-25.66,NA,NA,2012,653630,YES,-1.060901812,0,0,-2,-2,No,0,0,-1,0,714.72,8.7,0.086915691,48.3939,-120.18445,0.939519253,2.854743153,MAN-MADE,XER,S,WEST,WEST,NLA12_WA-131,NO,Small,Small,SMALL,2
NLA12_WA-133,1,2012-08-15,-51.16,-5.1,-10.33,NA,NA,2012,653780,YES,-0.578470222,0,0,-2,-2,No,0,0,-1,0,47.75,2.9,0.26395493,48.56796,-123.07337,0.462397998,1.68797462,NATURAL,WMT,S,WEST,WEST,NLA12_WA-133,NO,Small,Small,SMALL,2
NLA12_WA-133,2,2012-09-19,-47.19,-4.23,-13.34,NA,NA,2012,664970,YES,-0.578470222,0,0,-2,-2,No,0,0,-1,0,47.75,2.8,0.26395493,48.56794,-123.07359,0.447158031,1.68797462,NATURAL,WMT,S,WEST,WEST,NLA12_WA-133,NO,Small,Small,SMALL,2
NLA12_WA-138,1,2012-07-10,-62.29,-7.4,-3.1,NA,NA,2012,637010,YES,-0.620347469,0,0,-2,-2,Yes,0,0,-1,0,78.49,13.8,0.239691444,47.59297,-122.12478,1.139879086,1.900312497,NATURAL,WMT,S,WEST,WEST,NLA12_WA-138,NO,Small,Small,SMALL,2
NLA12_WA-141,1,2012-07-11,-53.73,-6.33,-3.07,NA,NA,2012,637850,YES,-0.303220372,0,0,-2,-2,Yes,0,0,-1,0,10.43,4.1,0.497484584,47.24567,-122.75572,0.612783857,1.05804623,NATURAL,WMT,S,WEST,WEST,NLA12_WA-141,NO,Small,Small,SMALL,2
NLA12_WA-146,1,2012-08-28,-93.34,-12.91,9.96,NA,NA,2012,664700,YES,-1.400264606,0.042964833,0.426923077,-1.276012395,-0.359595017,No,2.22,8.57,0.365487985,0.980911938,1021.62,5.2,0.039786469,46.42242,-121.5965,0.716003344,3.009714282,NATURAL,WMT,S,WEST,WEST,NLA12_WA-146,NO,Large,Med,LARGE,2
NLA12_WA-147,1,2012-08-07,-91.4,-8.83,-20.77,NA,NA,2012,631100,YES,-1.616937317,0,0,-2,-2,No,0,0,-1,0,507.68,7.5,0.024158095,48.23028,-119.7758,0.875061263,2.706444663,NATURAL,WMT,S,WEST,WEST,NLA12_WA-147,NO,Small,Small,SMALL,2
NLA12_WA-151,1,2012-09-18,-101.29,-14.09,11.44,NA,NA,2012,664730,YES,1.288193907,0.0012594940000000001,0.031965812,-1.948481134,-1.37710437,No,1.87,5.55,0.294466226,0.8162413,221.36,58.5,19.41752653,48.66001,-121.67774,1.767155866,2.347056665,MAN-MADE,WMT,R,WEST,WEST,NLA12_WA-151,NO,Med,Med,MEDIUM,1
NLA12_WA-154,1,2012-09-25,-56.23,-5.73,-10.38,NA,NA,2012,653840,YES,-1.708172471,0,0,-2,-2,No,0,0,-1,0,151.66,2.8,0.019580669,46.83115,-122.44663,0.447158031,2.183725258,NATURAL,WMT,S,WEST,WEST,NLA12_WA-154,NO,Small,Small,SMALL,2
NLA12_WA-157,1,2012-07-04,-74.41,-10.33,8.2,NA,NA,2012,637880,YES,-0.617071708,0,0,-2,-2,No,0,0,-1,0,220.28,1.4,0.241506204,47.47126,-123.17083,0.146128036,2.344942163,NATURAL,WMT,R,WEST,WEST,NLA12_WA-157,NO,Small,Small,SMALL,1
NLA12_WA-159,1,2012-09-13,-102.07,-13.21,3.57,NA,NA,2012,653690,YES,-1.338551051,0,0,-2,-2,Yes,0,0,-1,0,343.08,12.6,0.045861573,46.6226,-120.55459,1.100370545,2.53665943,NATURAL,XER,S,WEST,WEST,NLA12_WA-159,NO,Small,Small,SMALL,2
NLA12_WA-R08,1,2012-07-30,-100.58,-10.86,-13.72,NA,NA,2012,633140,YES,-0.618765436,0,0,-2,-2,No,0,0,-1,0,362.94,9.5,0.240566176,47.13147,-119.91277,0.977723605,2.561029791,NATURAL,XER,S,WEST,WEST,NLA12_WA-R08,NO,Small,Small,SMALL,2
NLA12_WA-R09,1,2012-07-31,-110.23,-12.48,-10.38,NA,NA,2012,633110,YES,-0.393676549,0,0,-2,-2,No,0,0,-1,0,376.66,32.6,0.403946129,47.58948,-119.31923,1.5132176,2.577100989,NATURAL,XER,R,WEST,WEST,NLA12_WA-R09,NO,Small,Small,SMALL,1
NLA12_WA-R10,1,2012-08-01,-75.71,-5.98,-27.88,NA,NA,2012,633080,YES,-0.79176761,0,0,-2,-2,No,0,0,-1,0,277.6,11.8,0.161522263,46.95921,-119.28866,1.071882007,2.444981112,NATURAL,XER,S,WEST,WEST,NLA12_WA-R10,NO,Small,Small,SMALL,2
NLA12_WA-R11,1,2012-08-07,-99.37,-13.51,8.71,NA,NA,2012,633050,YES,-1.784722935,0,0,-2,-2,No,0,0,-1,0,1275.24,4.1,0.016416368,48.86547,-121.67665,0.612783857,3.105932352,NATURAL,WMT,S,WEST,WEST,NLA12_WA-R11,NO,Small,Small,SMALL,2
NLA12_WI-101,1,2012-06-26,-40.44,-5.27,1.68,NA,NA,2012,636312,YES,1.111719708,1.11224e-4,0.007368421,-1.99519625,-1.760239661,Yes,0.07,0.4,-0.769551079,0.146128036,258.46,9.5,12.93360842,42.96618,-89.24687,0.977723605,2.414070414,NATURAL,TPL,T,CENPL,CENPL,NLA06608-0611,YES,Med,Med,MEDIUM,3
NLA12_WI-101,2,2012-08-15,-36.27,-4.65,0.9,NA,NA,2012,657432,YES,1.111719708,0,0,-2,-2,Yes,0,0,-1,0,258.46,9.4,12.93360842,42.9665,-89.24718,0.973127854,2.414070414,NATURAL,TPL,T,CENPL,CENPL,NLA06608-0611,YES,Small,Small,SMALL,3
NLA12_WI-102,1,2012-06-27,-45.14,-6.16,4.14,NA,NA,2012,636552,YES,0.497968618,0,0,-2,-2,Yes,0,0,-1,0,262.37,20.1,3.14752087,43.9597,-88.44731,1.303196057,2.420566304,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0099,YES,Small,Small,SMALL,2
NLA12_WI-103,1,2012-08-01,-52.06,-6.78,2.21,NA,NA,2012,657012,YES,-0.582809545,0,0,-2,-2,No,0,0,-1,0,286.83,7,0.261330714,45.31432,-92.56254,0.84509804,2.459136058,NATURAL,UMW,T,UMW,UMW,NLA06608-1207,YES,Small,Small,SMALL,3
NLA12_WI-104,1,2012-07-17,-51.56,-5.81,-5.05,NA,NA,2012,636072,YES,0.625483103,0,0,-2,-2,No,0,0,-1,0,497.98,15.8,4.221658539,45.99975,-89.52911,1.198657087,2.698083139,NATURAL,UMW,S,UMW,UMW,NLA06608-0142,YES,Small,Small,SMALL,2
NLA12_WI-106,1,2012-08-28,-47.82,-6.31,2.7,NA,NA,2012,657643,YES,-0.452388663,0,0,-2,-2,No,0,0,-1,0,442.81,7.2,0.352867237,45.762525,-90.659699,0.857332496,2.647197084,NATURAL,UMW,S,UMW,UMW,NLA06608-0350,YES,Small,Small,SMALL,2
NLA12_WI-107,1,2012-08-08,-49.36,-6.66,3.9,NA,NA,2012,657251,YES,0.263680238,0,0,-2,-2,Yes,0,0,-1,0,237.25,25.2,1.835186635,43.54434,-89.37643,1.4014005410000001,2.377032909,NATURAL,TPL,S,CENPL,CENPL,NLA06608-0467,YES,Small,Small,SMALL,2
NLA12_WI-108,1,2012-07-30,-44.72,-5.45,-1.13,NA,NA,2012,657223,YES,0.761600079,0,0,-2,-2,Yes,0,0,-1,0,310.94,9.2,5.775639511,45.3192,-92.42664,0.963787827,2.494071068,NATURAL,UMW,T,UMW,UMW,NLA06608-0183,YES,Small,Small,SMALL,3
NLA12_WI-109,1,2012-08-22,-48.87,-5.93,-1.44,NA,NA,2012,657492,YES,1.250448822,2.13313e-4,0.02826087,-1.990833342,-1.417245164,No,0.13,0.9,-0.638272164,0.278753601,464.14,4.6,17.80118125,45.71267,-89.86323,0.662757832,2.667583689,MAN-MADE,UMW,S,UMW,UMW,NLA06608-0846,YES,Med,Med,MEDIUM,2
NLA12_WI-110,1,2012-08-13,-63.55,-8.95,8.02,NA,NA,2012,657402,YES,-1.171523476,0,0,-2,-2,Yes,0,0,-1,0,271.25,17,0.067371548,44.32343,-89.19051,1.230448921,2.434967888,NATURAL,UMW,S,UMW,UMW,NLA06608-0115,YES,Small,Small,SMALL,2
NLA12_WI-111,1,2012-09-06,-23.98,-0.89,-16.89,NA,NA,2012,657792,YES,-0.078383092,0.004979697,0.058333333,-1.824496963,-1.165367394,No,0.35,4.55,-0.346787486,0.744292983,256.59,6,0.834866256,44.89028,-88.47469,0.77815125,2.410928999,NATURAL,UMW,T,UMW,UMW,NLA06608-0627,YES,Med,Large,LARGE,3
NLA12_WI-112,1,2012-07-24,-26.32,-0.53,-22.1,NA,NA,2012,636432,YES,-0.90947928,0.002279448,0.043333333,-1.910821167,-1.273001272,No,0.13,0.8,-0.638272164,0.255272505,320.42,3,0.123174475,45.62069,-88.0731,0.477121255,2.507072897,NATURAL,UMW,S,UMW,UMW,NLA12_WI-112,NO,Med,Med,MEDIUM,2
NLA12_WI-112,2,2012-09-12,-23.85,-0.09,-23.12,NA,NA,2012,657072,YES,-0.90947928,0,0,-2,-2,No,0,0,-1,0,320.42,3.6,0.123174475,45.62119,-88.0728,0.556302501,2.507072897,NATURAL,UMW,S,UMW,UMW,NLA12_WI-112,NO,Small,Small,SMALL,2
NLA12_WI-113,1,2012-07-05,-52.08,-7.1,4.71,NA,NA,2012,636462,YES,-1.126282244,0,0,-2,-2,No,0,0,-1,0,240.76,15.5,0.074768343,43.8135,-89.30314,1.190331698,2.383384447,NATURAL,UMW,S,UMW,UMW,NLA12_WI-113,NO,Small,Small,SMALL,2
NLA12_WI-115,1,2012-08-20,-33.44,-2.38,-14.38,NA,NA,2012,657522,YES,-1.277829128,0,0,-2,-2,No,0,0,-1,0,485.23,5,0.052743734,45.89981,-89.69553,0.698970004,2.686841751,NATURAL,UMW,T,UMW,UMW,NLA12_WI-115,NO,Small,Small,SMALL,3
NLA12_WI-117,1,2012-07-09,-25.84,-1.19,-16.29,NA,NA,2012,636372,YES,-1.205614059,5.20895e-4,0.00212766,-1.977947304,-1.916223002,No,0.01,0.13,-0.958607315,0.053078444,260.89,4.7,0.062285355,44.04256,-89.21638,0.672097858,2.418118916,NATURAL,UMW,S,UMW,UMW,NLA12_WI-117,NO,Small,Small,SMALL,2
NLA12_WI-120,1,2012-08-09,-33.83,-3.16,-8.58,NA,NA,2012,657312,YES,-1.355681488,0,0,-2,-2,Yes,0,0,-1,0,199.56,1,0.044087809,42.97236,-87.93643,0,2.302244321,NATURAL,TPL,T,CENPL,CENPL,NLA12_WI-120,NO,Small,Small,SMALL,3
NLA12_WI-122,1,2012-09-20,-40.38,-4.77,-2.19,NA,NA,2012,667242,YES,-1.393658142,0.021394273,0.288888889,-1.503149574,-0.524490229,Yes,0.52,4.3,-0.207608311,0.72427587,198.05,1.8,0.040396325,43.17772,-90.67393,0.255272505,2.298962182,NATURAL,UMW,R,UMW,UMW,NLA12_WI-122,NO,Large,Large,LARGE,1
NLA12_WI-127,1,2012-08-02,-34.42,-3.38,-7.41,NA,NA,2012,657193,YES,-1.203122968,0,0,-2,-2,Yes,0,0,-1,0,227.65,1.1,0.062643647,44.76941,-91.9266,0.041392685,2.359171206,NATURAL,UMW,T,UMW,UMW,NLA12_WI-127,NO,Small,Small,SMALL,3
NLA12_WI-128,1,2012-07-25,-58.43,-8.27,7.7,NA,NA,2012,636582,YES,-1.764396967,0,0,-2,-2,No,0,0,-1,0,245.03,4,0.017202954,44.67998,-88.71533,0.602059991,2.390988067,NATURAL,UMW,S,UMW,UMW,NLA12_WI-128,NO,Small,Small,SMALL,2
NLA12_WI-128,1,2012-08-07,-46.72,-5.75,-0.75,NA,NA,2012,657162,YES,-1.764396967,0,0,-2,-2,No,0,0,-1,0,245.03,4,0.017202954,44.67998,-88.71533,0.602059991,2.390988067,NATURAL,UMW,S,UMW,UMW,NLA12_WI-128,NO,Small,Small,SMALL,2
NLA12_WI-129,1,2012-08-07,-46.72,-5.75,-0.75,NA,NA,2012,NA,YES,-1.682279241,0,0,-2,-2,No,0,0,-1,0,242.54,2.1,0.020783599,43.42224,-87.95875,0.322219295,2.386570302,MAN-MADE,TPL,S,CENPL,CENPL,NLA12_WI-129,NO,Small,Small,SMALL,2
NLA12_WI-131,1,2012-07-18,-62.69,-8.23,3.18,NA,NA,2012,647922,YES,0.068077196,0,0,-2,-2,No,0,0,-1,0,498.67,7.5,1.169707289,45.972410000000004,-89.39159,0.875061263,2.698683275,NATURAL,UMW,S,UMW,UMW,NLA12_WI-131,NO,Small,Small,SMALL,2
NLA12_WI-132,1,2012-09-06,-58.55,-7.77,3.62,NA,NA,2012,657702,YES,-0.449531634,0,0,-2,-2,Yes,0,0,-1,0,179.8,1,0.355196245,44.7008,-87.50265,0,2.257198426,MAN-MADE,UMW,T,UMW,UMW,NLA12_WI-132,NO,Small,Small,SMALL,3
NLA12_WI-133,1,2012-09-05,-44.26,-5.19,-2.78,NA,NA,2012,657372,YES,-0.883187179,0,0,-2,-2,No,0,0,-1,0,224.03,15.2,0.130861779,44.29538,-87.73398,1.181843588,2.35224042,NATURAL,TPL,S,CENPL,CENPL,NLA12_WI-133,NO,Small,Small,SMALL,2
NLA12_WI-134,1,2012-08-09,-6.77,1.47,-18.51,NA,NA,2012,657282,YES,-0.93397553,0.007297719,0.117647059,-1.762011173,-0.893989188,Yes,0.2,2.49,-0.522878745,0.542825427,287.97,1.7,0.116419162,42.94666,-89.40969,0.230448921,2.460852758,NATURAL,TPL,T,CENPL,CENPL,NLA12_WI-134,NO,Med,Med,MEDIUM,3
NLA12_WI-135,1,2012-08-29,-29.32,-1.54,-17.03,NA,NA,2012,657672,YES,-0.356454437,0,0,-2,-2,No,0,0,-1,0,335.9,3,0.440094117,46.5601,-91.39449,0.477121255,2.527501011,NATURAL,UMW,S,UMW,UMW,NLA06608-1822,YES,Small,Small,SMALL,2
NLA12_WI-136,1,2012-07-10,-38.2,-4.4,-3,NA,NA,2012,636042,YES,-0.659806472,0,0,-2,-2,Yes,0,0,-1,0,263.67,3.1,0.218873674,43.05438,-88.45565,0.491361694,2.422704717,NATURAL,TPL,S,CENPL,CENPL,NLA12_WI-136,NO,Small,Small,SMALL,2
NLA12_WI-138,1,2012-08-27,-31.47,-2.14,-14.38,NA,NA,2012,657612,YES,-0.903910449,0,0,-2,-2,Yes,0,0,-1,0,437.69,7.5,0.124764075,45.19406,-90.44115,0.875061263,2.642157735,NATURAL,UMW,T,UMW,UMW,NLA12_WI-138,NO,Small,Small,SMALL,3
NLA12_WI-140,1,2012-06-25,-40.23,-5.17,1.12,NA,NA,2012,636342,YES,-0.047006042,4.22244e-4,0.02,-1.982038783,-1.522878745,Yes,0.02,0.4,-0.920818754,0.146128036,257.77,1,0.897416309,43.00018,-89.29027,0,2.412913926,NATURAL,TPL,S,CENPL,CENPL,NLA12_WI-140,NO,Small,Med,MEDIUM,2
NLA12_WI-142,1,2012-09-25,-54.02,-6.97,1.71,NA,NA,2012,667392,YES,-1.461237897,0,0,-2,-2,No,0,0,-1,0,530.22,4.1,0.034574993,46.25151,-90.36765,0.612783857,2.725274418,NATURAL,UMW,S,UMW,UMW,NLA12_WI-142,NO,Small,Small,SMALL,2
NLA12_WI-144,1,2012-07-26,-41.2,-4.71,-3.53,NA,NA,2012,656983,YES,-1.423948593,0,0,-2,-2,No,0,0,-1,0,361.8,2.5,0.037674839,44.92241,-89.03812,0.397940009,2.559667278,NATURAL,UMW,S,UMW,UMW,NLA12_WI-144,NO,Small,Small,SMALL,2
NLA12_WI-147,1,2012-08-30,-33.51,-3.05,-9.07,NA,NA,2012,657132,YES,-0.990078087,0,0,-2,-2,No,0,0,-1,0,329.41,2.2,0.102310902,46.34437,-91.75337,0.342422681,2.519053183,NATURAL,UMW,S,UMW,UMW,NLA12_WI-147,NO,Small,Small,SMALL,2
NLA12_WI-151,1,2012-07-31,-34.23,-2.92,-10.86,NA,NA,2012,657103,YES,-1.207069046,0,NA,-2,NA,No,0,0,-1,0,410.27,NA,0.062077033,45.73399,-91.57191,NA,2.614127031,NATURAL,UMW,R,UMW,UMW,NLA12_WI-151,NO,Small,Small,SMALL,1
NLA12_WI-152,1,2012-07-02,-38.24,-5.14,2.91,NA,NA,2012,636522,YES,0.853052722,1.42317e-4,0.002453988,-1.993862813,-1.904691566,Yes,0.04,0.38,-0.853871964,0.139879086,282.49,16.3,7.129395732,42.59883,-88.61124,1.212187604,2.452537744,NATURAL,TPL,S,CENPL,CENPL,NLA12_WI-152,NO,Small,Med,MEDIUM,2
NLA12_WI-153,1,2012-09-27,-37.59,-3.75,-7.6,NA,NA,2012,667452,YES,-1.754983787,0.015084186,0.333333333,-1.600599982,-0.46428403,No,0.8,2,-0.045757491,0.477121255,205.22,2.4,0.017579892,44.434367,-92.07105,0.380211242,2.314330783,NATURAL,UMW,S,UMW,UMW,NLA12_WI-153,NO,Large,Med,LARGE,2
NLA12_WI-154,1,2012-07-16,-39.72,-4.25,-5.7,NA,NA,2012,647892,YES,-1.780711997,0,0,-2,-2,No,0,0,-1,0,517.88,8.1,0.016568684,45.39135,-89.17907,0.908485019,2.715066931,NATURAL,UMW,R,UMW,UMW,NLA12_WI-154,NO,Small,Small,SMALL,1
NLA12_WI-155,1,2012-08-01,-46.12,-5.73,-0.27,NA,NA,2012,657042,YES,-0.408771348,0,0,-2,-2,Yes,0,0,-1,0,324.03,1.8,0.390147342,45.38518,-92.4752,0.255272505,2.511923448,NATURAL,UMW,S,UMW,UMW,NLA12_WI-155,NO,Small,Small,SMALL,2
NLA12_WI-157,1,2012-09-19,-52.38,-7.48,7.42,NA,NA,2012,667302,YES,-0.828877741,0,0,-2,-2,Yes,0,0,-1,0,277.38,5.7,0.148293549,43.53898,-90.96032,0.755874856,2.444638031,MAN-MADE,UMW,S,UMW,UMW,NLA12_WI-157,NO,Small,Small,SMALL,2
NLA12_WI-161,1,2012-08-14,-69.05,-10.02,11.08,NA,NA,2012,657342,YES,-1.964824632,0,0,-2,-2,Yes,0,0,-1,0,271.25,3.9,0.010843647,44.331,-89.18304,0.591064607,2.434967888,NATURAL,UMW,S,UMW,UMW,NLA12_WI-161,NO,Small,Small,SMALL,2
NLA12_WI-163,1,2012-08-28,-39.29,-4.72,-1.54,NA,NA,2012,657582,YES,-0.262580609,0,0,-2,-2,No,0,0,-1,0,363.01,3.5,0.546285145,46.47431,-92.04238,0.544068044,2.561113315,NATURAL,UMW,T,UMW,UMW,NLA12_WI-163,NO,Small,Small,SMALL,3
NLA12_WI-166,1,2012-07-26,-49.37,-7.42,9.98,NA,NA,2012,656922,YES,-0.952796595,0,0,-2,-2,No,0,0,-1,0,201.75,1.8,0.111481654,43.19279,-90.42186,0.255272505,2.306960863,NATURAL,UMW,S,UMW,UMW,NLA12_WI-166,NO,Small,Small,SMALL,2
NLA12_WI-168,1,2012-07-12,-29.4,-3.26,-3.36,NA,NA,2012,648012,YES,0.467913857,1.16701e-4,0.003488372,-1.994961103,-1.870040462,Yes,0.03,0.2,-0.886056648,0.079181246,241.63,8.6,2.93706702,42.51397,-88.268,0.934498451,2.384944498,NATURAL,TPL,S,CENPL,CENPL,NLA12_WI-168,NO,Small,Med,MEDIUM,2
NLA12_WI-170,1,2012-09-11,-48.03,-5.4,-4.86,NA,NA,2012,657762,YES,-0.62751972600000006,0,0,-2,-2,No,0,0,-1,0,484.03,6.3,0.23576551,45.57698,-89.162,0.79934055,2.685768601,NATURAL,UMW,S,UMW,UMW,NLA12_WI-170,NO,Small,Small,SMALL,2
NLA12_WI-171,1,2012-08-29,-33.44,-2.95,-9.84,NA,NA,2012,656952,YES,-0.834090552,0,0,-2,-2,No,0,0,-1,0,287.13,14.8,0.14652423,45.73444,-92.53869,1.170261715,2.459588479,NATURAL,UMW,T,UMW,UMW,NLA12_WI-171,NO,Small,Small,SMALL,3
NLA12_WI-172,1,2012-07-13,-58.52,-8.38,8.52,NA,NA,2012,647982,YES,-0.450460677,0.002332909,0.142857143,-1.908934465,-0.815714262,Yes,0.2,1.388888889,-0.522878745,0.378195951,242.92,1.4,0.354437221,43.49694,-89.30856,0.146128036,2.387247411,MAN-MADE,TPL,T,CENPL,CENPL,NLA12_WI-172,NO,Small,Small,SMALL,3
